,BBfull,BBOU,S&P 500
2021-07-27,47146.82304620743,93697.37045478821,163270.40352514634
2021-07-28,47505.16393327713,94244.87471961975,163239.99247240412
2021-07-29,46720.02533197403,94455.53595733643,163926.6048531983
2021-07-30,46355.2346405983,93431.3110256195,163040.40975044642
2021-08-02,46343.011358737946,94014.01908111572,162739.9579679041
2021-08-03,45063.95986032486,93023.42079925537,164074.9832594309
2021-08-04,44975.22627496719,93953.91209411621,163314.92429205548
2021-08-05,44789.07770013809,94018.29679107666,164295.70338374132
2021-08-06,45204.12315607071,93461.22499084473,164570.94242928704
2021-08-09,45529.95805597305,94257.28873443604,164416.2608388053
2021-08-10,45585.45586061478,93777.53780174255,164579.4734631415
2021-08-11,45284.495790958405,92719.11652374268,164789.43470399216
2021-08-12,45135.83723306656,92109.29922485352,165472.7143666776
2021-08-13,45434.46672677994,92598.66206741333,165738.67976183383
2021-08-16,45730.680069446564,93725.26557731628,166173.05609707194
2021-08-17,46603.22910165787,96832.0764427185,164999.75819681113
2021-08-18,47876.99558496475,98274.61261558533,163226.26312280394
2021-08-19,47501.15975046158,97989.43156433105,163431.38829987723
2021-08-20,47140.38888788223,97352.13583755493,164761.97600479188
2021-08-23,47922.31496667862,98060.77374649048,166166.37254825604
2021-08-24,48885.49588251114,98653.62625694275,166414.91362373505
2021-08-25,49014.79324579239,98353.86639022827,166784.37440624638
2021-08-26,49816.50747156143,97962.01864242554,165812.86896495015
2021-08-27,49393.44497156143,98389.46995735168,167273.28777531828
2021-08-30,49065.0990986824,97908.91515541077,167993.6620395619
2021-08-31,49176.5179142952,98879.8749256134,167767.01909556912
2021-09-01,48407.37118577957,98383.76713752747,167819.3101671992
2021-09-02,47422.128004550934,98117.55562019348,168296.35978430792
2021-09-03,47478.20465898514,98538.57449531555,168239.97526543558
2021-09-07,48055.355032444,99493.4582233429,167668.70391136128
2021-09-08,49278.18701982498,100454.83152961731,167447.62153508258
2021-09-09,50411.24201631546,102266.9378452301,166676.42331968067
2021-09-10,49847.2719502449,101352.8149356842,165389.25151317174
2021-09-13,50882.4099316597,102101.28601646423,165765.75809646735
2021-09-14,49447.3525891304,99919.58019065857,164813.1622079185
2021-09-15,49307.73088884354,101033.16934013367,166209.78844666175
2021-09-16,49060.672939777374,100434.6468410492,165951.9737207932
2021-09-17,49307.504551410675,99389.97279548645,164440.0064553301
2021-09-20,47742.85665178299,98258.47683525085,161648.2573235122
2021-09-21,47277.404678821564,97004.45290374756,161516.94098498847
2021-09-22,48688.67482423782,98908.0617275238,163054.51946461335
2021-09-23,49277.13243532181,99641.88254737854,165033.13971569377
2021-09-24,48787.90478563309,99025.26369094849,165274.2546258218
2021-09-27,49439.45807695389,99457.29668426514,164815.3900575238
2021-09-28,49071.15577363968,99228.26014328003,161459.07123304592
2021-09-29,48679.53047418594,99471.53716278076,161712.43025970386
2021-09-30,48281.31804513931,99314.89702796936,159786.48144482024
2021-10-01,46994.909893512726,96672.04200935364,161622.6642219489
2021-10-04,45824.27858018875,94116.91751861572,159523.84876777278
2021-10-05,46041.67159509659,95405.14638519287,161202.759852846
2021-10-06,46513.00516939163,96310.34193229675,161864.14138404524
2021-10-07,47251.26715898514,96496.28023719788,163207.33545745813
2021-10-08,46585.546768665314,94198.97683525085,162895.0018103542
2021-10-11,46698.53784608841,93793.55872154236,161776.60319589553
2021-10-12,46671.73926591873,94351.23937034607,161385.6246464647
2021-10-13,47016.808819293976,94923.14140892029,161873.4150344348
2021-10-14,47407.74310350418,94035.49551963806,164635.4776174471
2021-10-15,47794.305374622345,94140.17549324036,165863.69291610844
2021-10-18,47648.584686756134,93445.81070137024,166423.44465758948
2021-10-19,47367.66795396805,93613.01405525208,167653.8696932577
2021-10-20,46079.1868596077,92723.79071235657,168268.15846857254
2021-10-21,46161.3149266243,92635.06973075867,168772.26830771638
2021-10-22,45182.4480175972,91618.18650245667,168591.25099913622
2021-10-25,44723.5974316597,90260.11898994446,169391.75539877694
2021-10-26,44095.70222902298,91125.4144115448,169700.013711237
2021-10-27,44990.206112384796,90632.35984420776,168842.76254075562
2021-10-28,44908.93222093582,88056.38611602783,170502.3655959163
2021-10-29,44998.98464632034,87586.14422607422,170834.73177686945
2021-11-01,45020.01758623123,87577.9570941925,171142.24747279444
2021-11-02,43599.9397854805,86788.38215446472,171772.11308274796
2021-11-03,43440.60467195511,88027.08495903015,172881.98066335218
2021-11-04,43646.1521191597,88634.77082252502,173604.96314176786
2021-11-05,42939.98515748978,89029.31719779968,174252.9956879337
2021-11-08,42965.49680185318,89642.79760932922,174407.69539101387
2021-11-09,43154.729078769684,89080.1480884552,173797.48195034286
2021-11-10,43865.08664941788,90037.6238040924,172367.85455728372
2021-11-11,43393.81433725357,89477.71656990051,172462.8189107844
2021-11-12,42872.32557344437,88867.0128993988,173708.458529123
2021-11-15,42814.3327126503,89726.67901039124,173706.59293148603
2021-11-16,43127.23943948746,90729.63478660583,174378.00884220828
2021-11-17,42884.67329454422,90687.66671562195,173924.342589656
2021-11-18,42412.651955127716,89792.26441383362,174513.03826340754
2021-11-19,42363.20636034012,89797.8754863739,174268.95288713914
2021-11-22,43413.16284990311,91594.6704044342,173711.7912472317
2021-11-23,43946.53926897049,91327.41589927673,173999.65477387418
2021-11-24,43811.85193872452,91109.28333091736,174398.78399259268
2021-11-26,43203.729399204254,89724.58771324158,170435.60255815095
2021-11-29,42297.699417591095,90467.86657524109,172685.38652013332
2021-11-30,41872.057314395905,89168.81726646423,169411.0453160911
2021-12-01,40958.78004693985,86615.30892181396,167409.42206502098
2021-12-02,42156.51008653641,92343.26580238342,169785.70441434815
2021-12-03,42581.0262055397,91894.45017623901,168351.25907011007
2021-12-06,43226.59147119522,95453.27149009705,170326.16623851503
2021-12-07,43959.17573785782,97052.7366104126,173853.12385268012
2021-12-08,44649.85889863968,97115.7595462799,174389.51034220314
2021-12-09,44402.36691713333,96317.9021320343,173137.20528764708
2021-12-10,43912.73592996597,96581.64140319824,174790.50515855858
2021-12-13,43378.213829517365,97402.90223693848,173193.58980651942
2021-12-14,43088.42990541458,96929.76919555664,171899.7163385962
2021-12-15,41545.8700261116,95852.35550689697,174710.01277119314
2021-12-16,41106.29732942581,95006.11183929443,173182.4505584929
2021-12-17,42192.65321779251,96249.92247009277,171400.80481519806
2021-12-20,42319.28335237503,96032.85391235352,169448.88253418435
2021-12-21,42686.902668476105,98116.59280014038,172461.33367771422
2021-12-22,41835.68070268631,97249.47616195679,174217.02406747738
2021-12-23,41712.2063908577,97419.71909332275,175301.29854651832
2021-12-27,41146.15555238724,98007.8092136383,177727.28186590192
2021-12-28,41042.05253648758,98692.99757194519,177547.74979039197
2021-12-29,40651.52301454544,98105.12868309021,177796.6531178393
2021-12-30,40746.74219560623,98629.81641960144,177265.0845794952
2021-12-31,40536.979691028595,98357.1507358551,176799.55457497973
2022-01-03,41241.60881090164,97879.30793952942,177926.48422329285
2022-01-04,41708.07518815994,97273.51049613953,177814.45780208326
2022-01-05,42337.94214296341,100577.98653411865,174366.14509024512
2022-01-06,41928.19431734085,99567.19533538818,174198.09640213154
2022-01-07,40717.09555864334,97835.43144607544,173492.55635599152
2022-01-10,41057.26451921463,98966.0098953247,173242.54816004075
2022-01-11,40169.52917909622,97935.92492103577,174829.4472451553
2022-01-12,40771.63911485672,98706.13194465637,175322.0736969027
2022-01-13,39974.05261468887,98515.74472045898,172824.85352794474
2022-01-14,39113.691591739655,97317.50459861755,172966.5664979599
2022-01-18,39481.174683094025,97147.49631690979,169786.06666631647
2022-01-19,40082.80666017532,97279.35743522644,168140.91746469267
2022-01-20,39034.12201547623,96148.09919548035,166285.0825182815
2022-01-21,37496.373650074005,94400.70326805115,163139.8298031577
2022-01-24,38376.900003910065,96183.1748008728,163592.0108226398
2022-01-25,36745.30679368973,93258.34996414185,161600.78420306108
2022-01-26,36522.07819032669,92306.52168083191,161358.92667639794
2022-01-27,35935.559044361115,88671.10307884216,160490.1558933233
2022-01-28,37355.92464876175,91705.81923294067,164397.7135380262
2022-01-31,38657.52497148514,94432.94868659973,167502.5208208847
2022-02-01,39410.25160264969,95994.24242019653,168652.09121721913
2022-02-02,40146.27455186844,97415.833360672,170241.21815193899
2022-02-03,39239.68367815018,95833.99785041809,166088.85062703097
2022-02-04,38990.329636096954,94573.87369155884,166945.35918097728
2022-02-07,39176.99808549881,94789.16899490356,166327.37543558536
2022-02-08,38989.85769701004,95312.89656448364,167724.7261782653
2022-02-09,38943.68487596512,95189.92841720581,170159.6208960701
2022-02-10,39421.96366548538,94734.05778121948,167077.05588406778
2022-02-11,39568.38004350662,94753.12996673584,163907.6953004509
2022-02-14,40572.6295208931,96747.48188400269,163278.1919424657
2022-02-15,39299.27188539505,96127.88352203369,165852.5536680819
2022-02-16,38570.130207538605,96102.03636550903,165998.70422470925
2022-02-17,39611.834171772,97407.1171836853,162483.99072707412
2022-02-18,39881.14819383621,97397.63035202026,161319.6042252345
2022-02-22,39705.09113931656,96378.34661865234,159683.34830943344
2022-02-23,39272.639400959015,94943.9472694397,156743.2388839814
2022-02-24,39439.18540620804,95579.14145088196,159087.6249474961
2022-02-25,40647.56327867508,98915.39877510071,162646.84109944195
2022-02-28,40066.200657367706,96586.28874397278,162249.55936576202
2022-03-01,37550.64448213577,92186.57108306885,159738.9902117707
2022-03-02,38839.641590595245,94096.09410476685,162716.95496791444
2022-03-03,37626.9923787117,93831.65728759766,161861.93164703835
2022-03-04,36549.48957490921,89330.60054969788,160577.7121940714
2022-03-07,35140.49839639664,86531.90301513672,155837.75386391534
2022-03-08,35528.74548959732,88275.2205028534,154710.4619636339
2022-03-09,37145.70538187027,93019.68517684937,158686.2497665739
2022-03-10,36216.707800388336,90940.0088558197,158005.1979534937
2022-03-11,35878.75321435928,90046.65266990662,155957.2064504759
2022-03-14,36263.98829126358,90402.57887458801,154799.84763682212
2022-03-15,37534.67681360245,92171.04994773865,158113.89165659455
2022-03-16,38620.49920129776,93871.62034034729,161653.07527469116
2022-03-17,38508.22432565689,93495.465341568,163649.13795804724
2022-03-18,38213.88353204727,93389.53527259827,165557.66245325364
2022-03-21,38192.20532464981,92817.495054245,165485.70109974264
2022-03-22,38114.710730075836,92630.04092597961,167356.3702642574
2022-03-23,38888.65122461319,93575.79823112488,165302.45594155716
2022-03-24,38261.84825372696,92804.01271247864,167673.53997513864
2022-03-25,37827.28885126114,92245.13638496399,168523.0027283007
2022-03-28,38143.129858493805,92354.32630729675,169727.09204587052
2022-03-29,37680.880766391754,92236.86343955994,171807.36019926757
2022-03-30,37443.01341485977,92758.53806114197,170726.05618636706
2022-03-31,37796.751720905304,93953.15832519531,168053.75964110973
2022-04-01,37360.13493013382,92874.04746437073,168626.86036762415
2022-04-04,37644.22811174393,92751.65912055969,169991.2099559882
2022-04-05,37661.686459064484,93871.52730941772,167857.52774985923
2022-04-06,37043.18541383743,93424.38581466675,166226.47014980388
2022-04-07,37183.81127023697,93803.44341468811,166933.4954290141
2022-04-08,36961.2713303566,94015.00473976135,166490.9503118899
2022-04-11,38227.63910341263,96230.81883621216,163681.0342438597
2022-04-12,37884.44859743118,95879.72149276733,163121.6628669454
2022-04-13,38365.065727710724,96063.47437667847,164944.47854644226
2022-04-14,37758.37675142288,95286.15037155151,162941.37006230192
2022-04-18,37884.985676288605,95242.47894668579,162907.98854341925
2022-04-19,39058.43837785721,96345.71158218384,165523.90056980425
2022-04-20,39081.54962968826,96074.27718734741,165421.52816355095
2022-04-21,38756.849750995636,95837.25916671753,162981.0728780321
2022-04-22,40155.839638233185,96664.2799949646,158459.96907454947
2022-04-25,40364.03321123123,96062.01522445679,159362.86399304186
2022-04-26,39227.224068164825,93761.04694366455,154877.38767064558
2022-04-27,38958.14990091324,94292.5470046997,155202.32768624777
2022-04-28,39162.17641401291,96222.35626220703,159043.10418058696
2022-04-29,38576.748363018036,93144.72765350342,153272.3035367203
2022-05-02,38190.615839481354,92759.1930885315,154142.1610757
2022-05-03,38336.60448598862,94265.90097427368,154887.76618953855
2022-05-04,39846.90206384659,97171.64590835571,159513.08988431303
2022-05-05,37852.825769901276,93508.10766983032,153826.4947104873
2022-05-06,37553.49349832535,93134.23161697388,152953.64859276882
2022-05-09,36766.78143262863,89700.68578338623,148053.45716071615
2022-05-10,36861.01586771011,90482.34401702881,148417.35737551347
2022-05-11,36783.537135601044,89003.83938598633,145973.9316238542
2022-05-12,37405.87942934036,90162.68683815002,145784.75458968716
2022-05-13,38612.1779255867,93560.59869194031,149264.59227907023
2022-05-16,38368.68475008011,92709.67250823975,148675.53435335035
2022-05-17,39307.94769239426,95188.2034034729,151674.26520357927
2022-05-18,38547.67265081406,94094.09484863281,145547.34370593546
2022-05-19,38954.3798289299,92866.12842559814,144698.25226104094
2022-05-20,39497.88360452652,94139.19437026978,144719.39871969286
2022-05-23,40175.36794900894,94885.53559112549,147404.672941716
2022-05-24,39818.26817750931,95076.0877456665,146207.62942493043
2022-05-25,40697.03344964981,95433.19913482666,147589.40333297168
2022-05-26,41546.365473270416,96305.13628387451,150523.96124700893
2022-05-27,40552.07937288284,96102.23010063171,154248.26467722715
2022-05-31,41493.750339984894,98114.80407142639,153280.45420600797
2022-06-01,41923.06343317032,98423.30292892456,152133.4920238456
2022-06-02,41479.29034280777,96400.50950241089,154937.467159595
2022-06-03,42194.81488084793,97223.20185661316,152404.6557347475
2022-06-06,41648.713478565216,96196.06677436829,152882.81022035968
2022-06-07,41244.39356279373,95441.6818561554,154338.77333151724
2022-06-08,42668.85401010513,97539.100025177,152672.84897950903
2022-06-09,43640.670010089874,98702.75958442688,149039.43456814764
2022-06-10,44263.2412648201,100185.90224647522,144700.8514189138
2022-06-13,42429.85472154617,96520.81731987,139091.02649347883
2022-06-14,41746.06364297867,95989.7475528717,138566.14150395064
2022-06-15,42625.9771695137,97218.9875240326,140588.16859713758
2022-06-16,41077.71240091324,91904.89489936829,136017.3728798977
2022-06-17,40960.21800661087,92336.83774757385,136316.7288502358
2022-06-21,42188.20122003555,94597.20874977112,139653.38644913194
2022-06-22,42036.13486146927,94324.67478752136,139471.61746771747
2022-06-23,42275.21711587906,96271.11431694031,140801.09124782943
2022-06-24,44585.572769641876,101117.85896492004,145104.4363368429
2022-06-27,44680.85600709915,102286.90801429749,144673.03046774518
2022-06-28,44363.40264558792,102250.32332420349,141758.87639582477
2022-06-29,44144.292356967926,101386.89789390564,141657.9801663425
2022-06-30,44012.19249582291,101190.81733512878,140417.15849918287
2022-07-01,44118.17448282242,101206.91563224792,141899.0950764705
2022-07-05,44128.878477573395,101039.00091362,142123.8814791255
2022-07-06,43880.30487680435,100768.17714500427,142631.71345724404
2022-07-07,44095.35534906387,100914.14691734314,144766.13827990813
2022-07-08,44211.3583855629,101040.75948143005,144645.94307681246
2022-07-11,44275.311945438385,100983.86285209656,142978.54254803326
2022-07-12,44381.97493982315,100942.48940849304,141656.86624153983
2022-07-13,44264.74638223648,100810.59701347351,141025.51539851612
2022-07-14,44537.928980350494,101257.9944934845,140602.63150697362
2022-07-15,45069.41708230972,101563.86821937561,143302.37769513202
2022-07-18,45158.38804483414,101940.76062965393,142103.85800157543
2022-07-19,44578.37265634537,102284.13910484314,146029.944834459
2022-07-20,44035.93568277359,101386.81907081604,146890.90908761587
2022-07-21,43316.069086551666,100466.49544715881,148339.45508972165
2022-07-22,43348.37460184097,101882.78990745544,146955.08202380757
2022-07-25,43644.64190530777,101655.48275184631,147148.35250521687
2022-07-26,44814.451818943024,106002.77133750916,145449.78925086113
2022-07-27,42913.23643350601,101149.70262336731,149254.21376017726
2022-07-28,41002.42681360245,94538.58110618591,151065.16568771092
2022-07-29,40193.05262231827,91316.94425964355,153211.46331863737
2022-08-01,40407.090586185455,93144.77491378784,152778.9344684378
2022-08-02,41034.438911914825,94537.41556739807,151761.06077519385
2022-08-03,40733.320719242096,92784.6512260437,154134.37265838063
2022-08-04,39672.71997690201,91123.11893844604,154014.55781985173
2022-08-05,39622.921724796295,90549.87914276123,153764.1692593342
2022-08-08,39894.74972009659,90622.72682189941,153573.87830036448
2022-08-09,39523.31386041641,91497.80355834961,152921.39005498803
2022-08-10,39117.708065509796,90324.1769733429,156177.18395825117
2022-08-11,39045.06359529495,90445.35002326965,156067.00502208018
2022-08-12,37888.34430170059,89091.16496658325,158770.45523661483
2022-08-15,37735.19924402237,89432.49310684204,159400.7012111351
2022-08-16,37123.53487825394,88489.72331809998,159699.68587320566
2022-08-17,37697.91201066971,89230.38061714172,158543.81229262205
2022-08-18,36920.089666843414,88263.78806304932,158903.63717277555
2022-08-19,37634.586235523224,88521.9991016388,156853.78007212075
2022-08-22,38689.748985767365,90178.30529212952,153497.09899567455
2022-08-23,39049.887306690216,89274.72042274475,153153.59356669485
2022-08-24,38807.27856492996,88567.23008918762,153600.2140184629
2022-08-25,38677.101440906525,89009.39511299133,155764.68764190088
2022-08-26,39242.722519397736,88070.99173164368,150517.27769819304
2022-08-29,39124.40416765213,87570.59568214417,149513.87597108432
2022-08-30,39261.5782494545,87939.07593154907,147865.013686785
2022-08-31,38249.24224901199,87104.1079158783,146709.14916250063
2022-09-01,38700.296280384064,86879.82156562805,147148.72381348442
2022-09-02,37853.473274707794,85772.09981155396,145568.86147285491
2022-09-06,37559.26672792435,85323.51350593567,144972.7486900516
2022-09-07,39359.15961885452,88732.94041061401,147631.69625027553
2022-09-08,40004.270565509796,89344.29271697998,148607.64833448318
2022-09-09,41066.146543979645,91692.92380905151,150877.1025783465
2022-09-12,41299.89464426041,92209.63548278809,152474.02698668488
2022-09-13,41100.59351205826,90661.6388130188,145881.5664282264
2022-09-14,40032.14999628067,90290.72602844238,146375.66905674478
2022-09-15,40063.06514406204,90942.99592208862,144719.02741142534
2022-09-16,40683.9225564003,91563.28874588013,143679.6359512619
2022-09-19,41240.320063114166,92620.59376907349,144664.86168585907
2022-09-20,41238.04606676102,91689.35276222229,143034.1844503705
2022-09-21,40910.936302661896,90493.75345993042,140585.9407475323
2022-09-22,40383.197435855865,88728.85033035278,139401.14134727666
2022-09-23,39915.71099901199,86694.5230102539,136998.8945881186
2022-09-26,38903.22994470596,84232.45970344543,135582.2539281245
2022-09-27,38101.88082551956,83369.64902496338,135294.7707660488
2022-09-28,39542.06097650528,87069.40456199646,137956.30842784638
2022-09-29,38132.39991426468,84392.63395500183,135041.78304765842
2022-09-30,37230.21109056473,82520.25680923462,133007.14958597318
2022-10-03,38998.352249622345,87225.95980644226,136449.89267379808
2022-10-04,41094.2103600502,92151.29869651794,140623.03534909044
2022-10-05,41038.30713510513,92285.38416862488,140339.26526969025
2022-10-06,40931.65339899063,91375.26994132996,138901.4781510442
2022-10-07,40549.629789829254,91216.65435600281,135011.7342468845
2022-10-10,40728.15325784683,91781.21709251404,134000.1637378897
2022-10-11,40777.801481723785,92009.94501304626,133126.59311623452
2022-10-12,40608.624361515045,91541.73232078552,132688.5036983209
2022-10-13,40943.16728448868,91874.98554801941,136133.84594401869
2022-10-14,40793.631769657135,91290.15427970886,132912.55654074004
2022-10-17,41387.80673837662,91219.06848716736,136432.0879895541
2022-10-18,41925.81777048111,91374.57649040222,137991.17517979923
2022-10-19,41735.07407236099,91370.66919517517,137070.48463336207
2022-10-20,41991.30706644058,91746.61842155457,135980.64958660712
2022-10-21,42139.843403339386,91950.77464866638,139206.7659973639
2022-10-24,41792.857943058014,91024.02503013611,140860.81754110972
2022-10-25,42231.709965229034,91087.89636802673,143152.15180386085
2022-10-26,41411.394213199615,90990.1008014679,142094.58435118588
2022-10-27,40518.92573213577,90098.79241752625,141230.27832362105
2022-10-28,39026.92673921585,86046.4421672821,144708.26852796559
2022-10-31,39392.388662815094,87098.76376724243,143629.55461663872
2022-11-01,39409.78937578201,88714.2450428009,143040.49669091884
2022-11-02,40372.53410196304,92760.48350143433,139464.20035866566
2022-11-03,42425.6913933754,94180.13996505737,137987.83340539128
2022-11-04,42004.16590356827,91721.94763183594,139867.0517163589
2022-11-07,42149.506727695465,89532.48678970337,141211.73102284197
2022-11-08,42371.57086229324,89678.18066215515,142002.21915555806
2022-11-09,42102.094061374664,91167.0724067688,139051.7130986146
2022-11-10,42179.659964084625,88780.68479156494,146759.97311365893
2022-11-11,42521.44666337967,86389.31761932373,148116.14486383763
2022-11-14,42252.60605478287,88153.1776599884,146792.61201600646
2022-11-15,41334.55545091629,86538.55311012268,148071.63315322768
2022-11-16,41650.71706056595,88946.71427345276,146849.7391514139
2022-11-17,42170.02217531204,89666.71090698242,146396.0728988616
2022-11-18,42118.24083185196,88955.22971343994,147092.71060287964
2022-11-21,41538.62852716446,89068.90489196777,146521.44830510454
2022-11-22,40933.98197603226,87970.85567092896,148511.2078042115
2022-11-23,40558.01048517227,87000.04487419128,149389.60543334484
2022-11-25,40224.83531808853,86100.44355201721,149347.32157234018
2022-11-28,40533.63528299332,86338.77595710754,147040.77272691872
2022-11-29,40759.663786411285,86526.51948738098,146806.70361757494
2022-11-30,40361.64572763443,86007.01631355286,151350.05874821296
2022-12-01,40360.08124399185,85874.08975410461,151218.74240968924
2022-12-02,40119.51465845108,85800.37538337708,151038.0873530774
2022-12-05,40533.51082086563,86081.58738899231,148335.37975507783
2022-12-06,40725.66266107559,86081.25390815735,146199.46969934355
2022-12-07,40846.44907236099,86011.00496864319,145927.19206363897
2022-12-08,40677.07749414444,85829.31680488586,147024.82458401247
2022-12-09,40798.22788476944,86383.42591285706,145944.25413134787
2022-12-12,41330.54810380936,86447.62707710266,148028.2353674204
2022-12-13,42222.20825052261,86390.5747089386,149107.3115307156
2022-12-14,41769.54045534134,86964.99269294739,148204.80603308917
2022-12-15,42159.625910282135,88730.24553489685,144511.29402017998
2022-12-16,41810.546223163605,88982.07383918762,142901.7632433433
2022-12-19,41051.831490039825,87272.47540473938,141614.57332423597
2022-12-20,40924.63081789017,87918.41110420227,141761.47555369762
2022-12-21,42484.09649705887,90516.67843437195,143869.1842936965
2022-12-22,41708.45040559769,88462.93343162537,141790.03006510212
2022-12-23,42306.80388689041,89583.94606590271,142622.06849858694
2022-12-27,41687.03849077225,88727.0674533844,142044.5030165627
2022-12-28,40753.38212251663,85691.30994987488,140337.03742008493
2022-12-29,42177.06336641312,88400.09541511536,142787.50897252842
2022-12-30,41726.70402574539,87476.78364372253,142424.7226825338
2023-01-03,41886.635954380035,88219.43301963806,141854.94561782887
2023-01-04,41531.46163415909,88597.16676139832,142924.38587876622
2023-01-05,41531.29991579056,88588.97745704651,141259.95581612742
2023-01-06,41387.685526371,88423.85522460938,144486.44353515175
2023-01-09,41453.81947374344,89787.80797195435,144375.53103874484
2023-01-10,40814.57555818558,89508.5300617218,145383.0171567966
2023-01-11,40917.03103303909,89393.2939376831,147251.10527603692
2023-01-12,40619.10163164139,88303.64263153076,147754.10119037807
2023-01-13,39887.11733484268,87558.17317771912,148344.65340546737
2023-01-17,40018.3659119606,88267.86315727234,148043.44089379153
2023-01-18,40407.892387866974,88364.38517379761,145739.50026254213
2023-01-19,41347.82924127579,87776.58233642578,144626.29090752994
2023-01-20,40555.17929315567,86181.07384490967,147362.38908071138
2023-01-23,39731.39974832535,85531.54137802124,149113.2524629964
2023-01-24,40312.7681851387,87236.26592636108,149007.15791776843
2023-01-25,40286.767025470734,87536.32146835327,148980.07958313494
2023-01-26,39795.453045368195,85812.8780784607,150620.03046901306
2023-01-27,39827.436665058136,85455.67995071411,150995.80349207277
2023-01-30,40998.262600421906,86920.13222503662,149037.5780268099
2023-01-31,40669.93349123001,85930.72082138062,151219.85633449187
2023-02-01,40133.51021242142,85148.02579116821,152800.45223535728
2023-02-02,39976.2062420845,84347.88286209106,155046.52311466416
2023-02-03,40409.13456392288,87205.53364562988,153441.07672877054
2023-02-06,41307.52619218826,88641.39263534546,152498.87747171312
2023-02-07,41090.18515062332,88141.03603363037,154461.92088815488
2023-02-08,41662.440992832184,88908.03037452698,152750.3709007341
2023-02-09,41645.91513681412,89003.27208518982,151401.61625960717
2023-02-10,42554.58568048477,90779.06455802917,151733.98244056033
2023-02-13,42127.040644168854,90491.96497154236,153471.12552954446
2023-02-14,42299.30942773819,91024.27306938171,153428.0899957055
2023-02-15,41954.40223169327,90742.82668113708,153853.57304512084
2023-02-16,42817.60608911514,91247.09314537048,151732.1258992226
2023-02-17,43001.407495975494,91948.57472801208,151312.2215301197
2023-02-21,43468.373732089996,92632.59528160095,148279.7378527406
2023-02-22,43490.4139084816,93054.35675621033,148046.41135993192
2023-02-23,42636.885147571564,91760.91493034363,148835.4142595778
2023-02-24,41930.16869974136,89846.71879386902,147267.05341894313
2023-02-27,42084.28425073624,89656.0105266571,147719.60574669277
2023-02-28,41893.98574876785,89665.9284248352,147271.12875358696
2023-03-01,41584.42321062088,89107.45370674133,146575.23366610403
2023-03-02,42345.11831521988,90428.14545631409,147686.5955360777
2023-03-03,43039.804117679596,92020.85182762146,150071.39986296007
2023-03-06,43380.17052125931,92735.16313171387,150174.52394204764
2023-03-07,42423.361149311066,91480.18044662476,147872.81116040354
2023-03-08,42863.02512598038,91177.80334663391,148082.02072841988
2023-03-09,42072.571485996246,90750.39229774475,145348.5217131113
2023-03-10,40700.135284900665,86868.78593063354,143244.1456912211
2023-03-13,40314.62037706375,86377.69381332397,143027.88126612135
2023-03-14,40806.126369953156,87519.47246742249,145384.5023898668
2023-03-15,39919.931057453156,86589.1343460083,144369.59010646405
2023-03-16,39906.611511707306,88308.66868591309,146905.00974548358
2023-03-17,37944.71269273758,83830.2146987915,145286.19626195816
2023-03-20,39324.03698396683,85710.73874282837,146581.91721491993
2023-03-21,40817.62400102615,87883.67708969116,148484.8720861131
2023-03-22,39682.37894105911,85078.77926254272,146040.3324096512
2023-03-23,39191.63809633255,83433.9471168518,146476.1939779595
2023-03-24,39825.00347948074,83696.7502040863,147302.29147916354
2023-03-27,40180.24041032791,84365.51086997986,147544.89162236176
2023-03-28,40617.789024829865,84918.3069896698,147312.6790543557
2023-03-29,41119.76488542557,84646.86566352844,149410.00927546163
2023-03-30,41223.78078508377,84642.21293449402,150263.9277278343
2023-03-31,40839.695412158966,85063.78469276428,152433.21930245124
2023-04-03,41122.89632844925,85144.30497550964,152997.0463785761
2023-04-04,41691.41106462479,85220.45036125183,152110.1267718876
2023-04-05,41649.41119432449,85035.59412956238,151731.01197441993
2023-04-06,41516.644323825836,84205.1976222992,152274.08201275888
2023-04-10,41704.90755319595,84416.28860282898,152425.79313710023
2023-04-11,40954.77033662796,83983.42119407654,152419.48995285112
2023-04-12,41397.12169122696,85090.98572540283,151789.25303463003
2023-04-13,40166.597521305084,84723.39574432373,153802.38684199422
2023-04-14,41047.590265750885,84997.63126182556,153484.1122626095
2023-04-17,40646.69768381119,85432.81038856506,153991.55481986207
2023-04-18,40707.43523645401,86463.71093177795,154123.25152295257
2023-04-19,40677.64982843399,86318.49074363708,154110.26478988753
2023-04-20,41365.049669742584,87332.82971000671,153192.91601785828
2023-04-21,41000.18186998367,87483.92383003235,153331.27815716626
2023-04-24,40531.66704034805,87147.98243522644,153461.8518791549
2023-04-25,40625.43114900589,87640.54232978821,151035.48819520453
2023-04-26,40869.31348657608,87266.129114151,150455.33261160666
2023-04-27,41220.9512925148,87383.80985069275,153399.16417603346
2023-04-28,41655.85169649124,88705.57250022888,154665.19858018964
2023-05-01,42275.532558918,89170.73134040833,154605.48134320858
2023-05-02,42849.21559381485,89556.75687217712,152814.1815849574
2023-05-03,42331.736162662506,90643.56164741516,151744.74132402008
2023-05-04,42440.94431352615,91485.16472816467,150649.33665325187
2023-05-05,42715.162489414215,92290.82810401917,153432.5456949161
2023-05-08,42897.575825214386,91717.09826087952,153501.91694685345
2023-05-09,42938.0792889595,91484.68373680115,152798.96700228707
2023-05-10,42674.106657505035,90932.8779964447,153484.1122626095
