ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,days_held,pnl_dollars,pnl_pct,reason
ECL,long,2019-11-22,2019-12-09,169.8317108154297,172.3348846435547,109.0,10,272.845947265625,0.014739142743756543,max_holding
BKR,long,2019-12-03,2019-12-09,17.86086082458496,18.639970779418945,1038.0,4,808.7161331176758,0.043621075293390224,mean_revert
A,short,2019-11-26,2019-12-11,77.11650848388672,79.46953582763672,237.0,10,-557.66748046875,-0.03051262810013836,max_holding
AON,short,2019-11-26,2019-12-11,193.0482635498047,194.8910675048828,94.0,10,-173.22357177734375,-0.009545819895980046,max_holding
BBY,short,2019-11-26,2019-12-11,62.003082275390625,63.720947265625,271.0,10,-465.5414123535156,-0.02770612245701542,max_holding
AFL,long,2019-12-02,2019-12-12,45.15327453613281,46.198970794677734,407.0,8,425.5983772277832,0.023158813381477544,mean_revert
APA,long,2019-12-03,2019-12-12,15.494040489196777,18.579357147216797,371.0,7,1144.6524801254272,0.1991292497377464,mean_revert
ADM,short,2019-12-06,2019-12-12,36.4318962097168,37.26158905029297,507.0,4,-420.65427017211914,-0.022773803367250576,stop_loss
BNY,short,2019-12-09,2019-12-12,41.143035888671875,42.40134048461914,451.0,3,-567.4953727722168,-0.030583659391399485,stop_loss
AMP,short,2019-11-29,2019-12-13,146.35023498535156,149.53858947753906,125.0,10,-398.5443115234375,-0.02178578321043781,max_holding
BA,long,2019-12-05,2019-12-16,343.6354675292969,325.0659484863281,53.0,7,-984.1845092773438,-0.05403842384629751,stop_loss
AAPL,short,2019-12-06,2019-12-16,65.19562530517578,67.39921569824219,283.0,6,-623.616081237793,-0.03379966650755425,stop_loss
CLX,short,2019-12-04,2019-12-18,122.61082458496094,122.21923065185547,150.0,10,58.73908996582031,0.0031937957715480565,max_holding
ARE,long,2019-12-12,2019-12-19,119.98406219482422,122.25597381591797,150.0,5,340.7867431640625,0.018935111710126396,mean_revert
GOOGL,short,2019-12-06,2019-12-20,66.3808822631836,66.96717834472656,278.0,10,-162.9903106689453,-0.008832303240840509,max_holding
GOOG,short,2019-12-06,2019-12-20,66.4451675415039,66.88975524902344,277.0,10,-123.15079498291016,-0.006691046527075527,max_holding
AES,short,2019-12-16,2019-12-20,15.026702880859375,15.368040084838867,1191.0,4,-406.5326099395752,-0.0227153758669361,stop_loss
AJG,short,2019-12-09,2019-12-23,87.21922302246094,87.32111358642578,212.0,10,-21.600799560546875,-0.0011682122407649126,max_holding
BLK,short,2019-12-09,2019-12-23,425.1207580566406,427.33587646484375,43.0,10,-95.25009155273438,-0.005210562801800414,max_holding
AMD,short,2019-12-12,2019-12-23,42.59000015258789,45.459999084472656,424.0,7,-1216.8795471191406,-0.06738668517497942,stop_loss
ALB,short,2019-12-12,2019-12-23,62.72804260253906,66.794921875,288.0,7,-1171.26123046875,-0.06483351151620856,stop_loss
APH,short,2019-12-11,2019-12-26,24.882043838500977,25.42524528503418,739.0,10,-401.4258689880371,-0.02183106219323856,max_holding
AZO,short,2019-12-11,2019-12-26,1244.8299560546875,1210.719970703125,14.0,10,477.539794921875,0.027401321108683208,max_holding
ACN,short,2019-12-13,2019-12-26,185.4954833984375,190.33349609375,98.0,8,-474.125244140625,-0.026081566012691675,stop_loss
A,short,2019-12-12,2019-12-27,80.793701171875,81.37480926513672,223.0,10,-129.58710479736328,-0.007192492543762899,max_holding
ADBE,short,2019-12-16,2019-12-31,323.79998779296875,329.80999755859375,55.0,10,-330.550537109375,-0.018560870883873166,max_holding
LNT,short,2019-12-18,2020-01-02,43.84929275512695,43.324214935302734,411.0,9,215.8069839477539,0.011974601797034128,mean_revert
INCY,long,2019-12-26,2020-01-03,88.79000091552734,77.9000015258789,193.0,5,-2101.7698822021484,-0.12264893881473117,stop_loss
AEP,short,2019-12-19,2020-01-06,74.63299560546875,74.39471435546875,237.0,10,56.47265625,0.003192706497533912,max_holding
MMM,short,2019-12-20,2020-01-07,116.45079803466797,118.13078308105469,149.0,10,-250.3177719116211,-0.014426565336946674,max_holding
AES,short,2019-12-20,2020-01-07,15.368040084838867,15.593010902404785,1131.0,10,-254.44199466705322,-0.014638874984967009,max_holding
AEE,short,2019-12-20,2020-01-07,63.58406448364258,63.46782302856445,273.0,10,31.733917236328125,0.001828153893937197,max_holding
APA,short,2019-12-23,2020-01-07,22.36435317993164,27.405393600463867,260.0,9,-1310.670509338379,-0.2254051516703706,stop_loss
KO,short,2019-12-27,2020-01-07,45.43678665161133,44.53379821777344,376.0,6,339.5236511230469,0.019873509998882544,mean_revert
AMD,short,2019-12-23,2020-01-08,45.459999084472656,47.83000183105469,214.0,10,-507.1805877685547,-0.05213380541821284,max_holding
ALB,short,2019-12-23,2020-01-08,66.794921875,65.64219665527344,177.0,10,204.03236389160156,0.0172576774905699,max_holding
AMT,short,2019-12-23,2020-01-08,187.799072265625,187.51612854003906,92.0,10,26.03082275390625,0.001506630049725373,max_holding
ALGN,short,2020-01-02,2020-01-09,283.67999267578125,296.5400085449219,59.0,5,-758.7409362792969,-0.04533282642825776,stop_loss
APD,long,2020-01-03,2020-01-09,192.9602508544922,199.36383056640625,87.0,4,557.1114349365234,0.03318600428615159,mean_revert
AMZN,short,2019-12-26,2020-01-10,93.4384994506836,94.15799713134766,183.0,10,-131.66807556152344,-0.00770022726064656,max_holding
MLM,short,2019-12-26,2020-01-10,266.70965576171875,264.96795654296875,64.0,10,111.46875,0.006530319323369577,max_holding
GOOGL,short,2020-01-06,2020-01-10,69.27621459960938,70.82002258300781,241.0,4,-372.05772399902344,-0.022284820155389126,stop_loss
AKAM,short,2020-01-07,2020-01-10,90.19999694824219,93.52999877929688,183.0,3,-609.3903350830078,-0.036917981637687655,stop_loss
GOOG,short,2020-01-07,2020-01-10,69.0581283569336,70.86174011230469,239.0,3,-431.0632095336914,-0.026117298546652647,stop_loss
BAX,short,2020-01-08,2020-01-13,76.98676300048828,79.33018493652344,213.0,3,-499.1488723754883,-0.030439283906771003,stop_loss
AOS,short,2020-01-13,2020-01-14,42.73500061035156,41.5904655456543,371.0,1,424.62250900268555,0.02678214691355424,mean_revert
D,short,2019-12-31,2020-01-15,62.472023010253906,62.600250244140625,273.0,10,-35.00603485107422,-0.0020525545309405466,max_holding
BLDR,short,2020-01-08,2020-01-15,26.190000534057617,27.110000610351562,629.0,5,-578.6800479888916,-0.035127913613349195,stop_loss
ALGN,short,2020-01-09,2020-01-15,296.5400085449219,274.1000061035156,54.0,4,1211.7601318359375,0.0756727652080272,mean_revert
ABT,long,2020-01-10,2020-01-15,75.3770523071289,77.4885482788086,215.0,3,453.9716339111328,0.02801245083286428,mean_revert
AME,short,2020-01-07,2020-01-16,97.32129669189453,95.94233703613281,169.0,7,233.04418182373047,0.014169145938604888,mean_revert
A,short,2020-01-09,2020-01-16,83.3127670288086,85.40347290039062,194.0,5,-405.59693908691406,-0.02509466371293477,stop_loss
AXP,short,2020-01-10,2020-01-16,117.01122283935547,120.01740264892578,138.0,4,-414.8528137207031,-0.025691380165281174,stop_loss
AEE,short,2020-01-15,2020-01-17,64.9376220703125,66.22476196289062,247.0,2,-317.9235534667969,-0.01982117379020206,stop_loss
AEP,short,2020-01-15,2020-01-17,76.72179412841797,78.27845764160156,209.0,2,-325.3426742553711,-0.02028971729438482,stop_loss
GOOG,short,2020-01-10,2020-01-21,70.86174011230469,73.57134246826172,229.0,6,-620.4989395141602,-0.038237874933112544,stop_loss
APA,short,2020-01-07,2020-01-22,27.405393600463867,26.22357940673828,171.0,10,202.0902271270752,0.04312341617693761,max_holding
AZO,long,2020-01-07,2020-01-22,1145.3800048828125,1157.3299560546875,14.0,10,167.29931640625,0.010433175994806752,max_holding
GOOGL,short,2020-01-10,2020-01-22,70.82002258300781,73.54138946533203,229.0,7,-623.1930160522461,-0.03842651813806636,stop_loss
LNT,short,2020-01-15,2020-01-22,45.44881820678711,46.65248489379883,354.0,4,-426.09800720214844,-0.026484004084224327,stop_loss
ABT,short,2020-01-16,2020-01-22,78.28665161132812,81.46139526367188,203.0,3,-644.4729614257812,-0.04055280928485084,stop_loss
ADSK,short,2020-01-08,2020-01-23,189.9499969482422,198.60000610351562,86.0,10,-743.9007873535156,-0.04553834848247143,stop_loss
MO,short,2020-01-15,2020-01-24,30.776159286499023,30.17564582824707,523.0,6,314.0685386657715,0.01951229367711871,mean_revert
AMGN,long,2020-01-23,2020-01-24,192.6016845703125,184.8580322265625,79.0,1,-611.74853515625,-0.04020552759455771,stop_loss
AKAM,short,2020-01-10,2020-01-27,93.52999877929688,94.2300033569336,141.0,10,-98.70064544677734,-0.007484278699591587,max_holding
A,short,2020-01-16,2020-01-27,85.40347290039062,82.63496398925781,186.0,6,514.9426574707031,0.03241681886124036,mean_revert
APH,long,2020-01-22,2020-01-27,25.105052947998047,24.163291931152344,618.0,3,-582.0083084106445,-0.0375128074334853,stop_loss
AOS,long,2020-01-24,2020-01-27,39.99692916870117,38.570682525634766,381.0,1,-543.3999710083008,-0.03565890363859454,stop_loss
APD,short,2020-01-24,2020-01-27,208.2860870361328,199.33819580078125,73.0,1,653.1960601806641,0.04295962040805592,mean_revert
ALB,short,2020-01-14,2020-01-29,72.09758758544922,74.44918060302734,175.0,10,-411.5287780761719,-0.03261680586456578,max_holding
AMP,long,2020-01-27,2020-01-30,145.03741455078125,152.2803497314453,107.0,3,774.9940643310547,0.04993839143573625,mean_revert
ARE,short,2020-01-16,2020-01-31,126.11800384521484,125.64834594726562,126.0,10,59.17689514160156,0.0037239560065161817,max_holding
ABT,short,2020-01-22,2020-01-31,81.46139526367188,77.27570343017578,190.0,7,795.2814483642578,0.051382520762724086,mean_revert
AEP,short,2020-01-22,2020-01-31,79.4221420288086,82.77378845214844,195.0,7,-653.5710525512695,-0.042200403284566534,stop_loss
AMZN,long,2020-01-27,2020-01-31,91.41699981689453,100.43599700927734,169.0,4,1524.2105255126953,0.09865776836307896,mean_revert
ADBE,short,2020-01-17,2020-02-03,349.739990234375,358.0,44.0,10,-363.4404296875,-0.023617573043590558,max_holding
ALL,short,2020-01-17,2020-02-03,100.69243621826172,101.97734069824219,155.0,10,-199.16019439697266,-0.012760685193824287,max_holding
MO,long,2020-01-30,2020-02-03,28.82450294494629,27.779617309570312,533.0,2,-556.9240436553955,-0.03624990992461062,stop_loss
AEE,short,2020-01-21,2020-02-04,66.457275390625,68.31737518310547,234.0,10,-435.2633514404297,-0.027989407954916994,max_holding
LNT,short,2020-01-22,2020-02-05,46.65248489379883,47.61308288574219,332.0,10,-318.9185333251953,-0.02059050003724549,max_holding
AWK,short,2020-01-22,2020-02-05,118.0106430053711,118.9085693359375,103.0,10,-92.48641204833984,-0.007608858893562154,max_holding
AIG,long,2020-01-27,2020-02-05,42.358177185058594,44.34384536743164,366.0,7,726.7545547485352,0.04687803664680525,mean_revert
AFL,long,2020-01-31,2020-02-05,44.20186233520508,45.66754913330078,351.0,3,514.4560661315918,0.03315893767055919,mean_revert
AME,long,2020-01-31,2020-02-05,93.0312271118164,95.78912353515625,167.0,3,460.5687026977539,0.029644846240983833,mean_revert
AMGN,long,2020-01-31,2020-02-05,177.04051208496094,190.06143188476562,63.0,3,820.3179473876953,0.0735476849138123,mean_revert
AMZN,short,2020-01-31,2020-02-07,100.43599700927734,103.96399688720703,154.0,5,-543.3119812011719,-0.03512684677789183,stop_loss
AOS,long,2020-01-27,2020-02-10,38.570682525634766,38.06371307373047,402.0,10,-203.80171966552734,-0.013143906685274648,max_holding
ALGN,long,2020-01-27,2020-02-10,260.9100036621094,259.0299987792969,42.0,10,-78.960205078125,-0.007205568419857117,max_holding
MMM,long,2020-01-29,2020-02-12,107.57275390625,108.76799774169922,114.0,10,136.25779724121094,0.011111027579445234,max_holding
A,long,2020-01-31,2020-02-14,78.81636047363281,81.92852783203125,193.0,10,600.6483001708984,0.039486311467523044,max_holding
AON,short,2020-02-03,2020-02-14,214.18516540527344,224.36952209472656,71.0,9,-723.0893249511719,-0.04754930935661512,stop_loss
ADM,short,2020-02-05,2020-02-14,38.224037170410156,37.43766403198242,423.0,7,332.63583755493164,0.02057273895276762,mean_revert
MO,long,2020-02-03,2020-02-18,27.779617309570312,27.15507698059082,488.0,10,-304.7756805419922,-0.022481963016975498,max_holding
ACN,short,2020-02-04,2020-02-19,191.50186157226562,194.556396484375,81.0,10,-247.41732788085938,-0.015950418899487867,max_holding
ADBE,short,2020-02-04,2020-02-19,366.739990234375,383.2799987792969,42.0,10,-694.6803588867188,-0.04510009539551861,stop_loss
AES,short,2020-02-05,2020-02-20,16.219167709350586,16.250411987304688,997.0,10,-31.150545120239258,-0.0019263798558596063,max_holding
APD,short,2020-02-05,2020-02-20,213.6906280517578,218.06214904785156,75.0,10,-327.86407470703125,-0.02045724249092912,max_holding
ALL,short,2020-02-05,2020-02-20,106.7913818359375,105.75489807128906,151.0,10,156.50904846191406,0.009705687358187543,max_holding
AMP,short,2020-02-05,2020-02-20,157.2370147705078,161.3820037841797,102.0,10,-422.78887939453125,-0.02636140745689946,max_holding
AJG,short,2020-02-05,2020-02-20,97.34458923339844,100.2071304321289,128.0,10,-366.4052734375,-0.02940626922639831,max_holding
ARE,short,2020-02-10,2020-02-21,131.32252502441406,129.3284912109375,121.0,8,241.27809143066406,0.015184248194328074,mean_revert
BDX,long,2020-02-07,2020-02-24,170.09786987304688,172.5916748046875,60.0,10,149.6282958984375,0.014661000361156109,max_holding
GOOGL,short,2020-02-10,2020-02-24,74.7699966430664,70.36902618408203,212.0,9,933.0057373046875,0.05886011310116178,mean_revert
AXP,short,2020-02-14,2020-02-24,124.90818786621094,117.8478012084961,124.0,5,875.4879455566406,0.056524610422474614,mean_revert
AMD,short,2020-02-18,2020-02-24,56.88999938964844,49.119998931884766,144.0,4,1118.8800659179688,0.13657937319608202,mean_revert
BKR,long,2020-02-19,2020-02-24,17.575149536132812,16.451892852783203,845.0,3,-949.1518974304199,-0.06391164302985314,stop_loss
CIEN,short,2020-02-20,2020-02-24,44.470001220703125,42.630001068115234,349.0,2,642.1600532531738,0.04137621097548506,mean_revert
CPRT,long,2020-02-20,2020-02-24,24.325000762939453,23.1924991607666,638.0,2,-722.5360221862793,-0.04655710448726001,stop_loss
AKAM,short,2020-02-14,2020-02-25,99.66999816894531,93.7300033569336,155.0,6,920.6991958618164,0.05959661805093193,mean_revert
AEE,short,2020-02-14,2020-02-25,72.0708236694336,69.38860321044922,215.0,6,576.6773986816406,0.03721645351643106,mean_revert
ADI,short,2020-02-19,2020-02-25,110.58566284179688,102.3468246459961,111.0,4,914.5110397338867,0.07450186564950295,mean_revert
ALB,short,2020-02-20,2020-02-25,86.97265625,79.15241241455078,96.0,3,750.743408203125,0.08991612045250393,mean_revert
CNP,long,2020-02-20,2020-02-25,21.86371612548828,20.818124771118164,710.0,3,-742.3698616027832,-0.047823130723472385,stop_loss
ABT,long,2020-02-24,2020-02-25,75.04984283447266,71.946044921875,216.0,1,-670.4203491210938,-0.04135648784026485,stop_loss
ACN,long,2020-02-24,2020-02-25,184.1401824951172,177.59849548339844,88.0,1,-575.66845703125,-0.03552558123424372,stop_loss
AXP,long,2020-02-24,2020-02-25,117.8478012084961,111.14595794677734,138.0,1,-924.8543701171875,-0.05686863219333098,stop_loss
ED,long,2020-02-21,2020-02-26,71.9612808227539,69.97432708740234,219.0,3,-435.1428680419922,-0.027611428154615262,stop_loss
AFL,long,2020-02-24,2020-02-26,42.421112060546875,40.11178207397461,383.0,2,-884.4733848571777,-0.054438223667408844,stop_loss
AEP,long,2020-02-24,2020-02-26,80.0015869140625,77.9144058227539,203.0,2,-423.69776153564453,-0.026089246123962996,stop_loss
DE,short,2020-02-21,2020-02-27,162.51455688476562,146.5406494140625,89.0,4,1421.6777648925781,0.09829216395691717,mean_revert
ACN,long,2020-02-25,2020-02-27,177.59849548339844,167.99322509765625,88.0,2,-845.2637939453125,-0.054084187817008106,stop_loss
