,p5,p25,p50,p75,p95
2019-10-02,80465.8049026224,112750.00841868998,140367.30514481931,174470.45180136012,236493.43517282442
2019-10-03,80317.3865046026,112616.46368076016,140614.91956232232,174907.9128118844,238326.3726931441
2019-10-04,80489.84369057782,112687.1196475838,140947.04537643053,175179.16929161086,238178.6434948364
2019-10-07,80441.75968871957,112670.40795555673,141032.4797056893,175164.57212203156,238511.27370088283
2019-10-08,80493.12596071578,112335.32723323147,141000.76112039434,175586.31189730967,240549.05736622764
2019-10-09,80193.42078648754,112353.67750112008,141493.98266244523,175776.30062708008,239374.42028491877
2019-10-10,80143.17535751135,112820.90242935883,141892.84650463366,175697.91272786635,240015.7755775175
2019-10-11,80047.38814143764,112628.95503046358,141189.44175165409,175429.48614187515,241129.11778818636
2019-10-14,79888.23398532947,112768.67062868887,141413.81823649973,175111.4738987209,241802.06275192607
2019-10-15,79598.34184385512,112613.59264584495,141398.6480609611,175060.55002103085,242328.04382338907
2019-10-16,79094.42524559243,112679.4524056715,141579.74119294772,175966.02498187282,242114.3355525835
2019-10-17,79391.46168706335,112656.2976297123,141695.85182890724,176214.09833512595,243917.72685422387
2019-10-18,79477.10644245996,112884.11566151725,141972.72570840467,176099.19075536303,243519.57898514604
2019-10-21,79425.97868876791,112825.4336870071,142255.67773756583,176867.86921855068,244779.26588158341
2019-10-22,80372.2546894729,112579.5998601643,142212.17973334412,176563.1094608918,244490.35272593345
2019-10-23,80412.59802663904,112898.13565967657,142419.82886060933,177349.74691019036,243941.37518388077
2019-10-24,81071.69206259059,112947.34909509463,142311.20322723826,177610.775331837,244619.17547336887
2019-10-25,80963.58147183733,113370.21952776526,142368.07977879065,177355.86168829023,245208.73928455077
2019-10-28,81029.21530640003,113578.07531938064,142385.58343010343,177135.49514459187,246578.04426454369
2019-10-29,80841.51430637499,113678.68072576897,142345.54455143554,177951.3309307553,247066.99779177274
2019-10-30,80769.62559463638,113590.76656685953,142440.63162456325,178457.45412880142,245635.31332899368
2019-10-31,81036.46563641999,114288.47075780715,142577.72467967146,178221.09703682474,247062.3820386248
2019-11-01,81000.46782418428,113994.0453641453,142558.90943361103,178434.44046191944,248363.69169467033
2019-11-04,81025.65839268938,114049.69052932413,142243.38696402463,178367.65991352082,246509.7477933574
2019-11-05,81293.20363712627,113909.53750192936,142972.25485416403,177502.86102488646,249657.5896817977
2019-11-06,81002.92735747011,113637.32869862084,143023.47784899373,178734.1243106055,247718.8990783819
2019-11-07,80749.93023131434,113656.50038479015,142567.71990686635,179032.51416311506,247926.6961471088
2019-11-08,81168.30226883932,113780.81526206239,143097.46606518008,178849.56543925006,248149.68555125152
2019-11-11,80596.34065503838,113782.02242968939,143124.9423981416,179175.28612715294,248129.95046226901
2019-11-12,81133.09297065566,113836.88331756376,143182.30752240514,178912.47711623047,246782.01191442442
2019-11-13,80435.97856985382,114167.5085048582,143860.06083652354,179201.13246236515,246177.79379508932
2019-11-14,80107.79868188266,114292.42121202614,144023.43485738218,178861.90721827935,247871.65015326536
2019-11-15,80412.04291718484,114329.51239310723,143411.80037465456,179201.13246236515,247721.67465331405
2019-11-18,79958.17462046683,114687.25681182636,143838.69834506942,179310.93722582547,246671.33092894885
2019-11-19,79352.50393873794,114300.77275647421,144304.01253792847,179625.29502574436,247421.31956180884
2019-11-20,79594.15771459429,113908.50577933728,144382.97921688453,179856.16666219788,247559.13218410968
2019-11-21,80544.58756531698,113728.60168283223,144196.23132816714,179934.8023120276,248073.47952944518
2019-11-22,81232.55680710428,114010.53337370664,143944.6187885395,179801.16793976206,248108.12329437947
2019-11-25,80986.05946862447,114366.74507301292,144665.5419045207,180869.4295468665,248772.40503824648
2019-11-26,81023.71982767271,114177.81745831441,144736.87879684422,181175.4800062725,248512.50485023166
2019-11-27,81213.63910009012,114571.94028067608,144782.80481333795,181533.31161642744,246704.83099375074
2019-11-29,80236.22382832448,114761.10026699502,144346.2565150415,182147.65561844283,247331.8575750062
2019-12-02,80432.38183284423,114637.96884854506,144481.15205048324,182446.01126432646,247319.1765459424
2019-12-03,81201.77822721783,114881.89306180057,144433.85982641624,182355.3758837217,245793.93615150105
2019-12-04,81426.78667982071,114934.29073105767,144406.62417937026,182282.24476289604,245750.7927429732
2019-12-05,81052.66637465167,115167.36798491704,144451.39789281576,182899.70152266437,248124.7687484854
2019-12-06,81086.98462312015,114983.11598934449,144724.74424519762,183046.66119411823,248903.51752658992
2019-12-09,80956.60220070438,115134.15074037082,144920.25461228692,182888.48935271983,249327.6724296627
2019-12-10,81074.21278215827,114974.34089396296,145075.68891584664,182834.80725340455,249889.5566701975
2019-12-11,80562.33300099891,115123.61697814605,145203.60346415784,182718.84253003116,248837.7402849559
2019-12-12,80530.82318161406,115405.14372937515,145265.95936316336,182232.12425021554,249151.56080041916
2019-12-13,81075.88186408399,115107.81964000169,145138.43784369345,183025.49738553655,250707.74608102744
2019-12-16,80910.68547451071,114984.01873767297,145327.14690702508,182856.9551626824,250979.18596107044
2019-12-17,80647.07233723695,115393.58568017624,145005.64899637975,182823.53623704423,253213.77499915936
2019-12-18,81740.19384611418,115541.3583423495,145266.7762977737,182696.41235393443,252897.32078501562
2019-12-19,81375.86017362394,115372.88742789449,145188.34940240235,183248.40383126115,253447.89356168095
2019-12-20,80773.95959336883,115574.55999098021,145604.80304097972,183750.9498290846,253064.1949008625
2019-12-23,80690.89751644725,115571.86918283137,146179.7638165151,184156.5164569805,253312.24578892815
2019-12-24,80547.41155443074,115337.06046552029,145535.60729924482,184463.44958426064,254100.05874685422
2019-12-26,80921.9806433144,115518.83017420897,146322.6631794551,184656.59647994433,253979.96023295852
2019-12-27,81086.05958682726,115857.79055280211,146249.00837432256,184062.56573946163,253439.56236603498
2019-12-30,80528.94443488668,115505.59003380513,146160.57078861503,184839.55519114612,253621.96882904833
2019-12-31,80320.65222620498,115999.05841253749,145776.50301070453,184665.3097545125,253994.84919573864
2020-01-02,80725.56874645094,116121.89512815297,146016.2108822597,184998.56975580927,254392.29265308598
2020-01-03,80493.60397893452,115909.28805733295,146048.3656257743,185217.88007609936,255235.51586546443
2020-01-06,81092.03282606429,116381.39323654791,146428.97860663827,186362.59673965158,255434.0549966401
2020-01-07,80816.10737598396,116352.57292292276,146623.09129577258,185711.66715888173,255977.66874232356
2020-01-08,80608.8981969791,116472.80405908354,147112.91923470685,185546.01957480004,255083.02326123527
2020-01-09,80326.8392077159,116179.27751539278,147088.9332156253,185649.3492897784,254486.9361869929
2020-01-10,80335.53846649542,116602.76585023163,146566.97153953847,186690.12671181187,255495.20360357896
2020-01-13,80723.21989825509,116596.64523542383,146718.49789986035,186582.36707537703,255404.9586413387
2020-01-14,80210.44115933614,116373.37671699298,146991.14388935245,186893.79161237634,256393.32378004343
2020-01-15,80544.79001426877,116970.69217777991,146912.59622676385,187035.4324234021,256282.76854469877
2020-01-16,80843.15649851864,117026.62250240761,147340.58777553475,187246.35128720122,258638.978706085
2020-01-17,80499.30916638098,116814.82436609827,147429.95138791454,187961.3801073467,258214.3288860316
2020-01-21,80079.60151696992,117087.40253503298,147797.74693865742,187970.6134943858,258767.6508823663
2020-01-22,80123.38530074888,117200.99980410852,148024.5344473321,187830.1028688065,259503.62132083136
2020-01-23,79644.99376929704,117186.50873847661,147498.0909167486,188382.89735788084,260885.42422839528
2020-01-24,80707.10383383716,117215.2345106625,147836.1903012571,188490.3183954598,261954.83115698886
2020-01-27,80836.16495512801,117032.3203170496,147551.79152873458,188810.68800080253,260510.22575038509
2020-01-28,81147.63516752726,116820.93978253857,147828.54302503867,189094.8719284227,260346.4895352411
2020-01-29,81147.63516752726,117340.89041340051,147333.2797845251,189619.0552623175,261024.5125286759
2020-01-30,81123.32234325031,117240.03886088211,148279.99803087732,189866.01800302076,261875.16038582035
2020-01-31,81106.0972852962,117300.64046884426,148356.5096264928,189666.23771735292,262487.1053424622
2020-02-03,81137.9719091442,117065.03470039082,148425.74095898436,190259.3956181975,262461.69420599524
2020-02-04,81271.19395935316,116723.46440276613,149098.51471798416,190673.23994035233,263334.15582437377
2020-02-05,81084.95695846021,116979.55610113495,149500.81624592637,190394.56578242945,263882.27495535574
2020-02-06,81104.95624331463,116838.17518012741,149445.88692579078,190668.22956359212,263783.7423641775
2020-02-07,81475.02680214797,117174.61843829724,149578.26555928518,191098.84531825286,264105.82385781803
2020-02-10,81128.57683186627,117550.34804775713,150545.40509480328,191063.58228866488,264494.07383794803
2020-02-11,81096.53844310642,117510.34325866384,150364.1110334482,191421.73593931925,263988.425803159
2020-02-12,81147.63516752726,117296.80382001397,149630.32169858683,191796.61388978487,265672.10698487004
2020-02-13,81302.67034492163,117603.45423453659,149967.7647603496,191421.73593931925,266847.919228118
2020-02-14,81124.30553131715,118323.36808919215,149227.8930925122,191529.70994261134,266554.88716887933
2020-02-18,81147.63516752726,118116.75331969363,149836.89908078444,192007.21500459706,266921.27368150966
2020-02-19,81147.63516752726,118006.25766958305,150464.85163721885,192034.61073952343,267986.57693376223
2020-02-20,81125.63737938668,118209.28353726941,149972.96547941485,192296.273734706,267289.0624293342
2020-02-21,81131.94940990172,118297.86736692439,149969.16991125903,192100.98935791166,266775.61951241083
2020-02-24,81056.59862296474,118401.93150696877,149611.55718890316,192143.6160768821,267443.22040566
2020-02-25,80911.405645586,118332.50000411365,149768.00761197787,192389.4015284339,266775.61951241083
2020-02-26,81193.47886302278,118253.66018656269,149866.3482997805,192885.43876538202,267291.7310146543
2020-02-27,81203.28636542345,118302.09082795295,150138.34462692268,193458.03629590574,268386.1176089588
2020-02-28,80890.08620308083,118832.49224097861,149997.07478444502,193252.27702452446,267455.80734282255
2020-03-02,81250.1251535255,118394.31559404888,149819.42739023454,193525.58267576568,269313.84217440296
2020-03-03,80383.70316209199,118853.3378070548,149790.04324662714,194463.7826205794,269050.93519188283
2020-03-04,80289.17413830983,118995.89036121692,150125.64411772072,193703.06821557696,269349.8307895127
2020-03-05,80045.00968437067,119086.40051668783,150332.4896218999,193707.1657436735,269432.96521119826
2020-03-06,80243.97287532935,119244.679155008,150762.27798773802,193684.4777550915,270379.21742598485
2020-03-09,80630.41734702908,118907.68499201158,150648.6318888465,194347.9579961292,271861.5784569162
2020-03-10,80609.79705812782,119094.49050737637,150631.60901252762,194327.19313993127,273288.991170156
2020-03-11,81216.07991642471,119271.02053231963,150886.78203753577,194186.49911873307,273651.42238265753
2020-03-12,81655.71353571492,119973.50339784681,151387.3648466474,194949.51637693713,273374.6117527313
2020-03-13,81054.21781956793,119706.32948870893,151762.33207924882,195649.93782198546,273111.49947666336
2020-03-16,80848.80833992144,119810.52727349567,151774.83099247603,195234.76713901086,273118.42720255663
2020-03-17,80521.66826270596,120442.00262936708,151854.3466373791,195971.94199852482,272301.45330646494
2020-03-18,80984.18534067135,120381.2218929631,151505.70134267537,196821.7663821305,273554.86534212914
2020-03-19,81583.99644969215,120383.97478934162,152063.22961687268,197087.35698496085,272419.5657289884
2020-03-20,80839.12977152858,120536.27012123918,152654.31239357108,197407.06892905608,271398.9390472314
2020-03-23,81085.20316268654,120272.29583642552,152728.27914109186,197315.82903916057,272439.8101306618
2020-03-24,81299.69618594827,120401.80514799687,152938.047291832,197456.23197598552,274666.78359564673
2020-03-25,80868.95243614586,120380.32010546426,152867.52075381007,197478.64988477537,275593.28659577714
2020-03-26,80800.53282341744,120260.81377629831,152445.1893584198,198000.31007568326,273980.28639185004
2020-03-27,81193.61700647089,120554.79311465115,152206.9084559906,197922.35332026138,274176.1797647426
2020-03-30,81067.34790247174,120607.64838436288,152386.000461739,198298.0539862553,277002.53523369733
2020-03-31,81070.65096694483,121185.27698012831,152324.22330619587,198948.723139469,278340.66964559257
2020-04-01,81033.36392525697,120941.27439017394,152932.97047580764,199842.6820576043,278508.2715561431
2020-04-02,81303.1519236524,121062.89128502704,152763.84221708623,199785.5059531022,277030.49167178856
2020-04-03,81768.66010701643,121031.81193963972,152893.06928290107,200804.63117410973,278669.5786710475
2020-04-06,81502.19407926124,121667.66676521863,153101.32127678854,201561.7785465402,279016.2235691477
2020-04-07,81861.82310876547,121671.79794688874,153210.39000230827,201234.9422345979,279735.35956721037
2020-04-08,81439.28925394821,122014.21266575603,153388.20147751778,201656.8628450422,280851.6490144907
2020-04-09,81069.24701098746,121152.71400206047,153247.4658589739,201654.14212819535,280323.38425263064
2020-04-13,81590.46321592345,121503.28016639892,153183.08464162325,201302.8701276022,279930.0402697611
2020-04-14,81469.22237153313,121462.51485240638,153376.70789652303,201278.93806540838,279719.5081141238
2020-04-15,81392.1112278695,121774.13883895148,153653.72768160532,200305.0372974133,280840.5865096907
2020-04-16,81865.86976338699,122075.48808678755,153900.3043469292,200525.19641191556,281116.14093131485
2020-04-17,82070.80133998922,122321.15509919998,154443.20213331762,201211.16857042263,281311.7475000159
2020-04-20,81390.99346442515,122228.041022731,154387.92114282897,201281.40189219182,281970.22611912445
2020-04-21,81532.30702628205,121783.73432780898,153966.1191374783,201627.3504803046,282406.91309817554
2020-04-22,80994.07744157499,122068.60283572605,154429.66765161412,201988.28319808337,284929.77611185604
2020-04-23,81252.20264226173,121489.5504825328,154504.522229143,202408.8255741102,284672.16523651086
2020-04-24,81881.85193841829,121798.21496825668,154678.17980661074,201864.36483510633,284525.4300368001
2020-04-27,81814.03081850102,121567.60752115592,154572.54230883092,203040.43321265106,283338.1018384701
2020-04-28,81624.0891520687,121460.61796371434,155099.34498039505,203193.8795329255,284425.3603798834
2020-04-29,82682.63279482404,121610.79643010555,154722.11822087236,203527.04242068777,285434.41222049925
2020-04-30,82418.92045141145,121761.49048912323,155314.32518098765,203466.62458435743,284854.715017998
2020-05-01,82539.72555967781,121719.22831408732,155014.68654939867,203655.72169134364,286829.47088457766
2020-05-04,82285.58753231372,122016.50385930773,155220.05684082856,203968.17897092993,286452.59125354385
2020-05-05,82792.80859779731,121388.18984156413,155154.832698617,203865.84897752327,288295.8970316052
2020-05-06,82928.60260057753,121921.11448967169,155122.16560292215,204254.8048988809,290791.9592662531
2020-05-07,83168.96013085415,121904.10333268283,155437.78732522548,204372.9854807645,292420.10967482097
2020-05-08,82943.32444393187,122353.4543663651,155391.107609573,205757.7797925777,291724.9856242316
2020-05-11,81948.0482199144,122373.70901053971,155419.81766814337,204983.77034534572,295073.97549035173
2020-05-12,82107.26546278506,122126.97635163984,155572.67842215372,204521.19674088174,294169.1646118353
2020-05-13,82325.60758003591,122367.73144960399,155708.68309124513,204881.67936324855,295073.97549035173
2020-05-14,81811.65337211682,122262.86241138403,156413.74187833664,204834.19247206266,295185.9838353169
2020-05-15,82676.14872482677,122333.1503796682,156042.9564934756,205289.374766811,295073.97549035173
2020-05-18,82139.89426461038,122303.33264655905,156408.1619741066,204941.57947592664,295024.9205983022
2020-05-19,82557.09701317469,122639.59842327074,156421.38792120217,205500.7276191436,295247.62676413637
2020-05-20,82156.74870241639,122373.72688042343,157362.65173898198,205890.4741491904,295520.2071795683
2020-05-21,82593.31384922992,122611.38814072852,157337.39860143873,205766.25299903052,296588.1159137446
2020-05-22,82342.97555184258,122575.50367462538,156994.8819977662,205361.92487908524,296871.4408205374
2020-05-26,82293.8897382617,123245.08903192755,156893.44839915098,205901.86434459756,296972.6232304244
2020-05-27,82950.66728849009,123662.54980016925,157622.9040421228,206573.01174042164,296417.30367915065
2020-05-28,82616.48967109059,123236.41934805157,157423.73382977647,205803.3178157511,296471.26238207746
2020-05-29,83239.7971128114,123186.87940417271,158349.18051515473,206528.8291892112,295742.4712813376
2020-06-01,83790.87571717429,123167.58938732483,158371.22689874854,206322.70596152727,299356.0233057867
2020-06-02,83336.1790141562,123391.19037143093,158537.79009380442,207705.97546782022,299232.5891314604
2020-06-03,83018.37752227887,123738.46754606969,159185.04441760544,206982.77138614957,299132.56329442054
2020-06-04,83227.81685144918,123578.37165613423,159094.87785555897,207216.36121878147,298644.50444269413
2020-06-05,83250.91549884848,123888.7467436835,159280.0749706328,207345.55207842853,298215.9779507814
2020-06-08,83098.4452761118,123742.97334928834,159135.93271359708,207825.1062372294,298555.4512842535
2020-06-09,83170.94761586649,124050.15961599068,159445.70126592042,207319.2437866199,299037.6357979985
2020-06-10,82877.83855977356,123605.14580378,159773.02888451132,207564.93798891595,298734.0235641359
2020-06-11,82905.61930628949,123303.05373939512,159353.84152379114,208436.49750279955,298178.7966480379
2020-06-12,82762.66922602858,123463.66385097666,159366.74400271708,208288.88151705742,297869.56635756796
2020-06-15,82885.28773080488,123778.49406601234,159723.6808339246,207818.3170671999,300670.2891691516
2020-06-16,83083.71772463262,123371.56586131606,159780.42695076868,207745.67830448688,298764.94213848567
2020-06-17,82429.60693282499,123515.06024979467,159504.12293576784,208508.80477373226,301260.98981711076
2020-06-18,83009.52581973,123156.25125233133,159887.8113601454,208954.1448838702,299847.8765391492
2020-06-19,83799.19410208776,122823.12046207115,159483.30130959646,208872.59518400612,303457.56119896006
2020-06-22,83614.36490212713,122950.0923534185,159770.1944318848,209673.99991195105,303234.7235745315
2020-06-23,83496.34545653155,123210.9733462782,160045.1724591796,209527.46775353843,302721.32031019253
2020-06-24,83268.07099771692,123095.50946499787,159969.91709088336,209488.26365706508,303302.7400781145
2020-06-25,82621.25916420955,123045.62228024217,160173.345944435,210318.84026594114,301898.1009686546
2020-06-26,82905.36478791822,123196.50850312391,160316.700892895,210439.89178398903,303617.1947445102
2020-06-29,83207.30183367657,123618.71461022209,160831.61827004858,210444.66895155332,304682.54752280784
2020-06-30,82673.66864460931,123389.14378826316,160970.4861741979,210490.39461654465,304864.3143184377
2020-07-01,83043.61909537244,123533.88481549993,160679.40322668507,210676.3477817312,304881.1593755509
2020-07-02,83189.2095400615,124302.38123154125,160784.3584548584,210578.89616490132,304096.38970452617
2020-07-06,83799.74790678738,124030.44549675049,161035.98299025188,211214.22665696705,304897.2448452397
2020-07-07,84037.74841809335,123895.25115166735,161999.6357755583,210490.5657142784,305701.13095401874
2020-07-08,84771.68140750327,124155.25603756419,161529.49829318968,210890.37197291007,304096.38970452617
2020-07-09,85306.8746971202,124182.18117487396,162514.28210524906,211606.27466173546,306387.2580293879
2020-07-10,85024.92939663582,124561.73970472396,162442.12961393865,211565.16942741655,307316.2615438907
2020-07-13,85478.96217356948,124660.87132293929,162731.65335098922,212071.4567545661,308377.3173703163
2020-07-14,85598.91203103104,124550.59581976,162892.37817392754,212679.5820893748,307587.42381565884
2020-07-15,85502.70598407913,124390.13796574195,163058.77102712178,212827.40926348203,310549.0235999215
2020-07-16,85830.66305216962,124532.11126018864,163213.42206087828,212670.01303249598,308484.7555901179
2020-07-17,85801.74100930773,124531.98621637281,163221.43817021055,212657.37378580443,309551.49845211033
2020-07-20,85731.14591204374,124487.12449482299,163380.0166966734,211698.33319247392,308603.1871807397
2020-07-21,85794.58707440867,124179.80304157251,163979.61317982076,212998.63287677686,311042.8511825832
2020-07-22,86285.73365402581,124365.83293153728,163910.00915820047,213343.43854728295,310655.2935133032
2020-07-23,85801.0974131171,124620.58322634023,164012.96061279572,213568.06723571816,314118.8265037261
2020-07-24,86109.82052751047,124727.56922751098,163968.37809783983,213942.8771254657,315461.72108611994
2020-07-27,85642.5359572456,124923.12611985569,163819.67536733387,214518.37129782845,316367.710022333
2020-07-28,85292.47952863116,124877.91189008202,164873.97332349358,214881.22389447488,314706.20649377006
2020-07-29,85300.38439873938,124908.59644357745,164328.13827021042,214335.197267152,315614.0774432372
2020-07-30,85676.17213160385,125120.98458641433,165077.0282030615,215472.45032178567,316638.69106490747
2020-07-31,85596.50359726924,125585.27845838826,165147.24384683894,214276.93065093918,318145.9379796017
2020-08-03,85728.2133470334,125652.14183843324,165309.960914126,214682.02431927028,315510.23687077255
2020-08-04,85514.37841491816,126252.36784316189,165296.35694100754,214020.52761642635,315712.12416176684
2020-08-05,85587.60984347902,125788.61966770492,165562.43956392037,214785.3955940143,317282.4153774299
2020-08-06,85239.69432936914,125787.70420908357,166004.78888915593,214870.1408658106,318655.07775429357
2020-08-07,84452.38547661206,126021.79732998685,165980.1589215647,214296.84694196453,319205.26693187485
2020-08-10,84437.84293689638,126387.21070711057,166175.47797813793,215099.83418602057,318660.6549446855
2020-08-11,84498.27557367072,126058.5171832976,165829.4233203517,215758.69018770874,318931.62863061856
2020-08-12,84760.97812844183,125984.44108233356,166416.1003721503,217127.77715569577,318942.1633273808
2020-08-13,85416.67337151009,126033.57095625547,166577.2554303264,217568.84411522408,319319.1318126626
2020-08-14,84858.29756437543,126451.50528962007,166654.6236067976,217121.50755268955,318777.0487585334
2020-08-17,84439.50000793434,126662.95962837167,166861.11988439062,218117.97406993457,320766.1693600061
2020-08-18,84550.65224152093,126587.74186057794,167064.8307437241,217724.08493322568,320004.63747989235
2020-08-19,84636.84077627589,127220.07935322958,167273.6894555986,217483.3608038542,320516.67183021974
2020-08-20,84710.54868921947,127136.57054753527,167691.40669066564,217733.98826964005,320809.238222268
2020-08-21,84593.27513015986,127630.89665567587,167567.2876551175,216904.011316284,319993.65002424055
2020-08-24,85511.5791269883,127906.23433670666,168212.86460779648,217845.34456178462,321101.1673402397
2020-08-25,85036.47531170437,127372.70749536881,168469.28497547744,218235.5822361556,323118.50067869655
2020-08-26,85436.90704725748,127874.48827953107,168248.7289124306,219243.63188607834,321659.06093040307
2020-08-27,84889.53450482596,128015.48889241391,168625.39919747476,219760.92227446852,321394.6834793377
2020-08-28,85484.18626958408,127954.44724628088,168246.34603095753,220516.36908969135,323948.4732765891
2020-08-31,85117.54405861997,127648.07485045481,169048.91088149822,220702.6259464052,322763.9713194396
2020-09-01,84385.48894780906,127944.40420485611,168983.8451389639,220441.5063608039,323471.0976383738
2020-09-02,84263.69709339876,128129.5549608413,169112.41677450077,220193.0821569519,326869.10412981577
2020-09-03,84372.74670236488,128349.10517008755,169316.32382225222,220182.00085745624,326801.75256982795
2020-09-04,84460.63264703107,128124.87677279527,168848.2758423959,221045.17807767418,326969.2545754169
2020-09-08,83873.57743559402,128226.01562112977,169088.60830907364,221620.61210380294,325813.0277413148
2020-09-09,83381.4606910697,128233.90659799757,169198.12152719987,220844.25705233222,326652.71966106776
2020-09-10,83709.59837846651,128201.34339626643,169160.77617509797,221212.5293197342,326308.1698135895
2020-09-11,83328.10696772815,128657.97502323885,169198.12152719987,221466.8022088876,325097.93816158467
2020-09-14,82593.85769010676,128384.9316730384,169677.6340521635,222642.6091841386,327988.48647575825
2020-09-15,83536.78209430924,128720.19155261335,169275.5089112097,222058.3359523497,329000.53043237695
2020-09-16,82864.65924790084,128865.15951109327,169802.33541453473,222835.32373135758,325828.2709003065
2020-09-17,83813.28525622339,128635.09913270752,169564.36467642873,223293.37162742036,328461.36048654816
2020-09-18,83699.39723732902,128005.69394187449,169680.77003202168,223351.05239989978,328041.3545542952
2020-09-21,84055.5479487953,128613.35353876938,170260.0118328733,223788.2243313985,329600.64248878625
2020-09-22,84247.57687315122,128714.3871086299,170715.10312895558,223855.6267093298,326962.9270654985
2020-09-23,84479.39043027403,128649.78112849628,170664.91671265528,223783.906805327,330747.032654567
2020-09-24,83938.72210792365,129529.43733390044,171010.78381621616,224284.6433156175,329554.40816489974
2020-09-25,83739.34544669634,129647.94534067591,170756.43010649362,224743.83997456636,330557.4499943376
2020-09-28,83199.79634518303,129779.64939247264,171052.64581408512,224580.48074750107,329654.98624364554
2020-09-29,84179.47796396336,129266.33212492667,170720.43756182736,224810.96573661672,332850.8388531224
2020-09-30,85053.55911069528,129112.71622064488,171068.4468735942,225731.5746113208,332336.6722207569
2020-10-01,85160.27637492568,129390.98827632268,171084.62354761316,225688.50301230667,332459.42449766316
2020-10-02,84619.35714998715,129421.39264912599,170948.79586389218,225498.48596661,332916.1692902784
2020-10-05,84338.0787192211,129112.86740524512,170525.7307963054,225029.37472935772,333971.5941361028
2020-10-06,84233.6253195703,129161.5852536042,171081.37351769948,225518.07985217337,332292.4398695938
2020-10-07,83956.90098049499,129183.26053419022,170932.85635294538,226481.28234362486,334715.2425281492
2020-10-08,84095.14749435832,129195.73226721516,171211.85281256278,226451.95165122545,335437.99697406736
2020-10-09,84196.90086597564,128995.86896050743,170765.2840797591,225719.0179070318,337956.4542414893
2020-10-12,84614.2869315525,129286.804902064,170942.22918686256,226650.91933202712,338090.6273738957
2020-10-13,84795.1769722302,128976.30362782502,170703.5894172048,226713.4294517818,338139.7072745373
2020-10-14,84662.96346071869,129442.15831479609,170547.72074720875,227508.2323780331,338394.7960526891
2020-10-15,84989.09220784773,129323.994357983,170235.24735985295,227292.2163379567,338292.7460078802
2020-10-16,84579.66629847085,129442.15831479609,170827.12966572185,227014.38375250826,337427.29948365263
2020-10-19,84680.72463215725,129400.95552339568,170293.87831662287,227949.2784523654,338090.6273738957
2020-10-20,84088.28237640567,129285.40589634732,170773.27825856867,227551.13872140215,339008.5140574704
2020-10-21,84199.70928670983,129442.15831479609,170832.78731814038,227487.74169769714,340412.1878074942
2020-10-22,84798.95661050333,129243.6328971891,170914.99474365404,227454.23918992336,338237.5672732091
2020-10-23,84455.59281647686,129671.96960527248,170849.4889364415,229250.18731389806,339267.27621867735
2020-10-26,84531.35659337479,130006.31858927892,170900.91331443423,229334.7401476262,338087.4212109383
2020-10-27,84754.34886490919,129695.73614240129,171886.0900033209,228841.63089028333,338833.5404886799
2020-10-28,84648.97680995794,130212.48047023626,171227.61074173986,228993.27242896752,338215.8033151726
2020-10-29,84636.65262600503,129759.22795962762,171491.1287349691,229386.78558263535,339669.99942892237
2020-10-30,84956.48862399481,129794.36226776754,171408.3931308626,230475.97508362963,341444.7179855901
2020-11-02,85156.22431976117,129657.00084726258,171530.04157722555,230340.93440950318,341877.1412216451
2020-11-03,85421.37836705515,129542.96328417821,171342.45677914066,230169.37014848142,344062.56948047236
2020-11-04,85772.39708305501,129334.86034466,171818.48720384657,229705.65877577954,344864.5426203442
2020-11-05,85461.95288203329,129473.20601776036,172384.8997683716,230229.69708816241,348025.7916092392
2020-11-06,85778.00221189439,129405.1787736498,172532.2899322088,230756.84208430522,347621.2120617116
2020-11-09,85942.1452359493,129555.87554512423,171961.4599329878,230885.13899309508,349572.180457851
2020-11-10,85686.60004762249,129690.38435403223,172577.4873217695,231315.86501328403,348577.2915475992
2020-11-11,85658.24534852563,129803.83158556603,173137.60210907878,230968.34197315236,348356.4319656242
2020-11-12,85776.87460009447,129730.4761609309,172736.97681010317,232527.44917932985,350400.3905008214
2020-11-13,85359.17273402994,130511.84135622486,173391.96238923474,234211.58380119616,353196.5913772221
2020-11-16,85202.84136606516,130438.14757165528,173532.21947522732,232141.82516524108,353873.33140965225
2020-11-17,85662.2599664136,130670.28219308092,173815.51519675198,233515.87297230278,353046.59717911604
2020-11-18,85157.28329079607,130977.43342410936,174328.3154116192,231420.7474789275,354703.7837331478
2020-11-19,85599.73041166861,130781.69748980374,175449.26509192842,232431.65865647382,355432.6722679398
2020-11-20,85444.44193463818,131089.18811194907,174186.14177347795,233530.5099879775,353480.81731109705
2020-11-23,85850.46778968466,131236.98228731516,174696.8387712543,232967.14572108514,354169.4788708125
2020-11-24,86221.66310588398,130645.59563569174,174319.70060752597,232603.20078201432,352452.9605687041
2020-11-25,86021.82103741523,130647.8377228541,175234.19729467423,233757.70255323866,354535.1782193087
2020-11-27,86305.15186580787,130630.22644416313,175311.94718350557,233906.93948909943,356522.1533520659
2020-11-30,86816.27002235336,131059.41831761297,176019.2483893501,233736.87381066656,357458.473930675
2020-12-01,85280.43211397831,130871.32951423331,175716.036934193,234760.92508079362,358459.0066501611
2020-12-02,84736.18011553692,130886.17982389024,175668.98831972212,234635.20103154908,357738.5372976444
2020-12-03,86285.93599550745,130397.11105488925,176056.90032096463,234364.38073095965,357033.97881815786
2020-12-04,86259.7747766804,130748.34026294929,175837.50943205418,234485.37140461153,357659.48603876715
