ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,days_held,pnl_dollars,pnl_pct,reason
AMGN,long,2019-03-08,2019-03-13,144.95050048828125,150.14361572265625,167.0,3,867.250244140625,0.03582681823713224,mean_revert
AIZ,short,2019-02-28,2019-03-14,90.393310546875,86.18916320800781,261.0,10,1097.282455444336,0.04650949626064481,mean_revert
AVB,short,2019-03-11,2019-03-14,152.32376098632812,154.35281372070312,159.0,3,-322.619384765625,-0.013320658059100302,stop_loss
ACN,short,2019-03-01,2019-03-15,145.54783630371094,147.48907470703125,161.0,10,-312.5393829345703,-0.013337459715097241,max_holding
BG,long,2019-03-06,2019-03-15,41.061279296875,42.54212951660156,599.0,7,887.0292816162109,0.03606439558348743,mean_revert
DRI,long,2019-03-08,2019-03-15,87.0035400390625,89.4445571899414,278.0,5,678.6027679443359,0.02805652677790982,mean_revert
AXP,short,2019-03-12,2019-03-15,100.11589813232422,102.91730499267578,239.0,3,-669.5362396240234,-0.027981638407207955,stop_loss
BF-B,short,2019-03-04,2019-03-18,44.61868667602539,44.688716888427734,532.0,10,-37.256072998046875,-0.0015695265284437997,max_holding
PEG,short,2019-03-04,2019-03-18,46.309532165527344,46.703887939453125,513.0,10,-202.30451202392578,-0.008515650136913676,max_holding
JBHT,long,2019-03-05,2019-03-19,96.2071762084961,94.00897216796875,228.0,10,-501.1905212402344,-0.022848649416375027,max_holding
AME,short,2019-03-13,2019-03-22,77.15861511230469,75.69075775146484,310.0,7,455.03578186035156,0.019023894593019473,mean_revert
AXP,short,2019-03-15,2019-03-22,102.91730499267578,99.23651885986328,231.0,5,850.2615966796875,0.035764501733449465,mean_revert
TECH,short,2019-03-19,2019-03-22,48.10773468017578,46.48134231567383,497.0,3,808.3170051574707,0.033807294717041754,mean_revert
ARE,short,2019-03-11,2019-03-25,104.46437072753906,106.17304992675781,232.0,10,-396.41357421875,-0.01635657389518267,max_holding
AEE,short,2019-03-11,2019-03-25,58.727108001708984,60.52326583862305,413.0,10,-741.8131866455078,-0.03058481675722553,stop_loss
AMT,short,2019-03-13,2019-03-25,152.88912963867188,159.79745483398438,156.0,8,-1077.69873046875,-0.04518519538726646,stop_loss
AES,short,2019-03-12,2019-03-26,13.723631858825684,13.943267822265625,1749.0,10,-384.1433000564575,-0.016004215625960067,max_holding
CB,short,2019-03-15,2019-03-27,120.69519805908203,123.56889343261719,197.0,8,-566.1179885864258,-0.023809525314573338,stop_loss
AFL,short,2019-03-14,2019-03-28,41.95204162597656,41.95204162597656,571.0,10,0.0,0.0,max_holding
AVB,short,2019-03-14,2019-03-28,154.35281372070312,156.1905975341797,155.0,10,-284.8564910888672,-0.011906383623184079,max_holding
ACN,short,2019-03-15,2019-03-28,147.48907470703125,155.22740173339844,161.0,9,-1245.8706512451172,-0.052467120305272875,stop_loss
BALL,short,2019-03-15,2019-03-29,52.90251159667969,53.233726501464844,450.0,10,-149.0467071533203,-0.006260854065120497,max_holding
ECL,short,2019-03-18,2019-04-01,162.22988891601562,165.4902801513672,146.0,10,-476.0171203613281,-0.020097352325991087,max_holding
FICO,short,2019-03-18,2019-04-01,264.17999267578125,272.7699890136719,90.0,10,-773.0996704101562,-0.03251569602559882,max_holding
CHRW,long,2019-03-22,2019-04-01,71.56466674804688,74.62398529052734,335.0,6,1024.871711730957,0.04274900843528295,mean_revert
COF,long,2019-03-22,2019-04-01,70.66192626953125,74.6190185546875,340.0,6,1345.411376953125,0.05600034550519337,mean_revert
CF,long,2019-03-22,2019-04-01,32.69713592529297,35.05240249633789,628.0,6,1479.107406616211,0.07203280973680017,mean_revert
C,long,2019-03-25,2019-04-01,46.79084014892578,49.91643142700195,509.0,5,1590.9259605407715,0.06679921258366055,mean_revert
ADI,long,2019-03-28,2019-04-01,91.4870834350586,95.18805694580078,258.0,2,954.8511657714844,0.040453508536746556,mean_revert
AIZ,long,2019-03-20,2019-04-03,83.01190948486328,83.7755126953125,286.0,10,218.39051818847656,0.009198718776472154,max_holding
