range_day,range_high,range_low,breakout1_time,retest_time,bos_time,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,sl_dist,r_multiple,exit_reason,hold_bars
2024-01-23,1.09079,1.08967,2024-01-23 07:45:00+01:00,2024-01-23 08:20:00+01:00,2024-01-23 08:25:00+01:00,2024-01-23 08:30:00+01:00,2024-01-23 08:40:00+01:00,long,1.0909265208968526,1.0903827297310342,1.0919645405379317,1.0903662088341817,0.0005272702689658014,-1.0626657629870517,stop,2
2024-01-24,1.08645,1.08592,2024-01-24 07:35:00+01:00,2024-01-24 07:55:00+01:00,2024-01-24 08:00:00+01:00,2024-01-24 08:05:00+01:00,2024-01-24 08:30:00+01:00,long,1.0865665208968525,1.0861404072665932,1.0873691854668133,1.0873526645699607,0.0004095927334066716,1.9193301271966552,take_profit,5
2024-01-25,1.08788,1.08748,2024-01-25 07:00:00+01:00,2024-01-25 07:05:00+01:00,2024-01-25 07:10:00+01:00,2024-01-25 07:15:00+01:00,2024-01-25 07:35:00+01:00,long,1.0879465208968526,1.0875916300750907,1.0886067398498187,1.0885902189529661,0.00033836992490934235,1.9023500870710988,take_profit,4
2024-01-26,1.08437,1.08383,2024-01-26 07:05:00+01:00,2024-01-26 07:20:00+01:00,2024-01-26 07:30:00+01:00,2024-01-26 07:35:00+01:00,2024-01-26 08:10:00+01:00,short,1.0833634791031475,1.0837914941667348,1.0825570116665306,1.0825735325633832,0.0004114941667347131,1.9197028867569506,take_profit,7
2024-01-29,1.08449,1.08395,2024-01-29 07:00:00+01:00,2024-01-29 07:05:00+01:00,2024-01-29 08:50:00+01:00,2024-01-29 08:55:00+01:00,2024-01-29 10:15:00+01:00,short,1.0837734791031475,1.0843458204939673,1.0826783590120657,1.0826948799089182,0.0005558204939671939,1.94055312090187,take_profit,16
2024-01-30,1.0829,1.08218,2024-01-30 07:25:00+01:00,2024-01-30 07:35:00+01:00,2024-01-30 07:40:00+01:00,2024-01-30 07:45:00+01:00,2024-01-30 08:00:00+01:00,short,1.0820434791031475,1.0824577475724064,1.0812645048551874,1.08128102575204,0.00039774757240633755,1.916927730054259,take_profit,3
2024-01-31,1.08219,1.08175,2024-01-31 07:30:00+01:00,2024-01-31 07:35:00+01:00,2024-01-31 07:45:00+01:00,2024-01-31 07:50:00+01:00,2024-01-31 08:05:00+01:00,short,1.0817134791031475,1.0820305425898835,1.0811289148202334,1.082047063486736,0.00030054258988335814,-1.1099404703939406,stop,3
2024-02-02,1.08825,1.08723,2024-02-02 08:10:00+01:00,2024-02-02 08:25:00+01:00,2024-02-02 08:30:00+01:00,2024-02-02 08:35:00+01:00,2024-02-02 08:55:00+01:00,long,1.0884865208968526,1.0878427294372066,1.089724541125587,1.087826208540354,0.0006272705627934318,-1.0526755050611205,stop,4
2024-02-05,1.0782,1.07733,2024-02-05 07:05:00+01:00,2024-02-05 07:15:00+01:00,2024-02-05 07:25:00+01:00,2024-02-05 07:30:00+01:00,2024-02-05 07:35:00+01:00,long,1.0784565208968526,1.0779364297000784,1.0794471405998431,1.0779199088032259,0.0005035702999215942,-1.0656150565478448,stop,1
2024-02-06,1.07541,1.07486,2024-02-06 08:00:00+01:00,2024-02-06 08:55:00+01:00,2024-02-06 09:10:00+01:00,2024-02-06 09:15:00+01:00,2024-02-06 09:40:00+01:00,long,1.0757065208968526,1.0750849291456317,1.076900141708737,1.0750684082487791,0.0006050708543684157,-1.0546081396360203,stop,5
2024-02-07,1.07644,1.07579,2024-02-07 07:05:00+01:00,2024-02-07 07:10:00+01:00,2024-02-07 08:05:00+01:00,2024-02-07 08:10:00+01:00,2024-02-07 09:25:00+01:00,long,1.0765665208968525,1.076107792556425,1.0774344148871495,1.0760912716595725,0.0004422074435747821,-1.0747201210319721,stop,15
2024-02-08,1.0784,1.07784,2024-02-08 07:05:00+01:00,2024-02-08 07:10:00+01:00,2024-02-08 07:40:00+01:00,2024-02-08 07:45:00+01:00,2024-02-08 08:05:00+01:00,long,1.0785265208968526,1.0781699427233442,1.0791901145533116,1.0781534218264917,0.00034005727665577826,-1.097165377639164,stop,4
2024-02-09,1.07738,1.07695,2024-02-09 07:45:00+01:00,2024-02-09 09:45:00+01:00,2024-02-09 09:50:00+01:00,2024-02-09 09:55:00+01:00,2024-02-09 10:35:00+01:00,long,1.0775865208968525,1.0768757737371637,1.0789584525256726,1.0768592528403111,0.0006942262628363058,-1.0475951364473453,stop,8
2024-02-12,1.07944,1.07899,2024-02-12 08:00:00+01:00,2024-02-12 08:10:00+01:00,2024-02-12 08:20:00+01:00,2024-02-12 08:25:00+01:00,2024-02-12 08:35:00+01:00,long,1.0797765208968526,1.0793549334604033,1.0805701330791935,1.0793384125635508,0.0004050665395967243,-1.0815712740380745,stop,2
2024-02-13,1.07678,1.07635,2024-02-13 07:20:00+01:00,2024-02-13 08:40:00+01:00,2024-02-13 08:45:00+01:00,2024-02-13 08:50:00+01:00,2024-02-13 09:25:00+01:00,long,1.0770665208968526,1.0764788787812014,1.0781922424375974,1.0764623578843489,0.0005711212187986361,-1.0578542568854903,stop,7
2024-02-14,1.0715,1.07116,2024-02-14 07:05:00+01:00,2024-02-14 08:10:00+01:00,2024-02-14 14:35:00+01:00,2024-02-14 14:40:00+01:00,2024-02-14 14:50:00+01:00,long,1.0715365208968526,1.07073310854424,1.0730937829115201,1.0707165876473874,0.0007868914557600288,-1.0419902814591155,stop,2
2024-02-15,1.07321,1.0726,2024-02-15 07:40:00+01:00,2024-02-15 07:45:00+01:00,2024-02-15 08:00:00+01:00,2024-02-15 08:05:00+01:00,2024-02-15 08:30:00+01:00,long,1.0732665208968526,1.0728517909558213,1.0740464180883575,1.074029897191505,0.0003982090441787329,1.9170239998611398,take_profit,5
2024-02-16,1.07618,1.07583,2024-02-16 07:40:00+01:00,2024-02-16 07:45:00+01:00,2024-02-16 07:50:00+01:00,2024-02-16 07:55:00+01:00,2024-02-16 08:25:00+01:00,long,1.0762165208968526,1.0759427857325838,1.0767144285348325,1.07669790763798,0.00025721426741621707,1.871539809836178,take_profit,6
2024-02-19,1.07827,1.0777,2024-02-19 07:40:00+01:00,2024-02-19 08:55:00+01:00,2024-02-19 09:00:00+01:00,2024-02-19 09:05:00+01:00,2024-02-19 09:50:00+01:00,long,1.0785065208968525,1.07810801519873,1.07925396960254,1.0780914943018773,0.00038198480127004915,-1.0865002837685072,stop,9
2024-02-20,1.077,1.07651,2024-02-20 07:15:00+01:00,2024-02-20 07:45:00+01:00,2024-02-20 07:50:00+01:00,2024-02-20 07:55:00+01:00,2024-02-20 09:50:00+01:00,long,1.0770265208968526,1.076708631639826,1.0776127367203483,1.0775962158234957,0.00030136836017412587,1.8903607741502786,take_profit,23
2024-02-21,1.08165,1.08125,2024-02-21 07:10:00+01:00,2024-02-21 08:00:00+01:00,2024-02-21 08:05:00+01:00,2024-02-21 08:10:00+01:00,2024-02-21 09:05:00+01:00,short,1.0809834791031474,1.0813859786068654,1.0802280427862694,1.081402499503718,0.0003859786068653188,-1.08560524629471,stop,11
2024-02-22,1.08378,1.08296,2024-02-22 07:30:00+01:00,2024-02-22 07:40:00+01:00,2024-02-22 07:45:00+01:00,2024-02-22 07:50:00+01:00,2024-02-22 08:10:00+01:00,long,1.0838865208968524,1.0835675724041152,1.0844748551917693,1.0844583342949168,0.0003024275958846906,1.8907447793962442,take_profit,4
2024-02-23,1.08269,1.08213,2024-02-23 08:10:00+01:00,2024-02-23 08:30:00+01:00,2024-02-23 08:45:00+01:00,2024-02-23 08:50:00+01:00,2024-02-23 09:45:00+01:00,long,1.0828465208968525,1.0823671109699076,1.0837557780601845,1.082350590073055,0.000462889030092319,-1.0713816736996318,stop,11
2024-02-26,1.08241,1.08188,2024-02-26 07:15:00+01:00,2024-02-26 07:20:00+01:00,2024-02-26 07:25:00+01:00,2024-02-26 07:30:00+01:00,2024-02-26 08:05:00+01:00,long,1.0824665208968525,1.082190762822976,1.0829684743540475,1.082951953457195,0.0002592371770238179,1.8725422252916388,take_profit,7
2024-02-27,1.08541,1.08486,2024-02-27 07:40:00+01:00,2024-02-27 07:55:00+01:00,2024-02-27 11:00:00+01:00,2024-02-27 11:05:00+01:00,2024-02-27 12:15:00+01:00,short,1.0847034791031473,1.0853576809665144,1.0834446380669707,1.085374201863367,0.0006376809665146193,-1.051815555803084,stop,14
2024-02-28,1.08331,1.08254,2024-02-28 07:45:00+01:00,2024-02-28 14:45:00+01:00,2024-02-28 15:10:00+01:00,2024-02-28 15:15:00+01:00,2024-02-28 15:50:00+01:00,short,1.0822034791031474,1.083235733098244,1.0801885338035118,1.0832522539950966,0.0010157330982441214,-1.0325299960808687,stop,7
2024-02-29,1.08373,1.08317,2024-02-29 07:35:00+01:00,2024-02-29 07:40:00+01:00,2024-02-29 08:05:00+01:00,2024-02-29 08:10:00+01:00,2024-02-29 08:25:00+01:00,long,1.0838065208968526,1.083366980744504,1.084636038510992,1.0833504598476515,0.00042301925549602257,-1.078109431841993,stop,3
2024-03-01,1.08141,1.08111,2024-03-01 07:30:00+01:00,2024-03-01 08:25:00+01:00,2024-03-01 08:40:00+01:00,2024-03-01 08:45:00+01:00,2024-03-01 08:55:00+01:00,short,1.0809434791031474,1.081400104547041,1.0800797909059177,1.0814166254438935,0.0004401045470410937,-1.0750771468442804,stop,2
2024-03-04,1.08468,1.08428,2024-03-04 07:50:00+01:00,2024-03-04 08:30:00+01:00,2024-03-04 08:35:00+01:00,2024-03-04 08:40:00+01:00,2024-03-04 09:00:00+01:00,long,1.0848565208968526,1.0844211114648514,1.0856777770702974,1.0856612561734449,0.0004188885351486627,1.9211203197688533,take_profit,4
2024-03-05,1.08541,1.08493,2024-03-05 07:15:00+01:00,2024-03-05 07:25:00+01:00,2024-03-05 07:30:00+01:00,2024-03-05 07:35:00+01:00,2024-03-05 08:45:00+01:00,short,1.0848834791031474,1.0852412578835158,1.0842174842329684,1.084234005129821,0.0003412578835158044,1.9031764677061533,take_profit,14
2024-03-07,1.09055,1.08997,2024-03-07 08:15:00+01:00,2024-03-07 10:45:00+01:00,2024-03-07 11:05:00+01:00,2024-03-07 11:10:00+01:00,2024-03-07 14:15:00+01:00,short,1.0895734791031475,1.090084980791968,1.0886000384160643,1.088616559312917,0.0004949807919678326,1.9332463112887646,take_profit,37
2024-03-08,1.09485,1.09448,2024-03-08 08:00:00+01:00,2024-03-08 08:05:00+01:00,2024-03-08 14:35:00+01:00,2024-03-08 14:40:00+01:00,2024-03-08 15:05:00+01:00,long,1.0967265208968526,1.095182365405198,1.0997652691896045,1.0951658445083454,0.0015276345948021764,-1.0216293829803664,stop,5
2024-03-11,1.0942,1.09386,2024-03-11 07:10:00+01:00,2024-03-11 07:35:00+01:00,2024-03-11 10:45:00+01:00,2024-03-11 10:50:00+01:00,2024-03-11 11:50:00+01:00,short,1.0937034791031475,1.0942969846667678,1.0925660306664642,1.0943135055636204,0.0005769846667678689,-1.057266328913291,stop,12
2024-03-12,1.09391,1.09366,2024-03-12 07:00:00+01:00,2024-03-12 07:05:00+01:00,2024-03-12 07:10:00+01:00,2024-03-12 07:15:00+01:00,2024-03-12 08:30:00+01:00,short,1.0935934791031474,1.0939119848251773,1.0930060303496452,1.0939285057220298,0.0003019848251773548,-1.1094154108096181,stop,15
2024-03-13,1.09289,1.09228,2024-03-13 08:00:00+01:00,2024-03-13 08:05:00+01:00,2024-03-13 08:10:00+01:00,2024-03-13 08:15:00+01:00,2024-03-13 08:20:00+01:00,long,1.0930565208968526,1.0926996965547098,1.0937206068905803,1.0926831756578572,0.00034030344529013536,-1.0970950901688414,stop,1
2024-03-14,1.0943,1.09391,2024-03-14 07:40:00+01:00,2024-03-14 08:00:00+01:00,2024-03-14 08:30:00+01:00,2024-03-14 08:35:00+01:00,2024-03-14 09:20:00+01:00,short,1.0937434791031475,1.0941524934344693,1.0929750131310618,1.0941690143313219,0.00039249343446915466,-1.0841843220890546,stop,9
2024-03-15,1.08772,1.08732,2024-03-15 07:05:00+01:00,2024-03-15 07:10:00+01:00,2024-03-15 07:15:00+01:00,2024-03-15 07:20:00+01:00,2024-03-15 08:30:00+01:00,long,1.0878065208968526,1.087558957081901,1.088252085836198,1.0882355649393454,0.00023104291809893516,1.856988502495693,take_profit,14
2024-03-18,1.08886,1.08852,2024-03-18 07:10:00+01:00,2024-03-18 07:15:00+01:00,2024-03-18 07:40:00+01:00,2024-03-18 07:45:00+01:00,2024-03-18 08:20:00+01:00,long,1.0889265208968526,1.0886642674255922,1.0894014651488158,1.0893849442519632,0.0002457325744078749,1.865537591893239,take_profit,7
2024-03-19,1.08721,1.08628,2024-03-19 07:00:00+01:00,2024-03-19 07:05:00+01:00,2024-03-19 08:30:00+01:00,2024-03-19 08:35:00+01:00,2024-03-19 08:55:00+01:00,short,1.0862234791031475,1.086678140462074,1.0853637190758523,1.0853802399727048,0.0004381404620739571,1.9245862992228528,take_profit,4
2024-03-20,1.08683,1.08653,2024-03-20 07:15:00+01:00,2024-03-20 07:25:00+01:00,2024-03-20 07:40:00+01:00,2024-03-20 07:45:00+01:00,2024-03-20 08:45:00+01:00,long,1.0868665208968527,1.0865882522499075,1.0873734955001852,1.086571731353055,0.0002617477500925414,-1.1262352539552591,stop,12
2024-03-21,1.09368,1.09316,2024-03-21 07:05:00+01:00,2024-03-21 07:10:00+01:00,2024-03-21 07:55:00+01:00,2024-03-21 08:00:00+01:00,2024-03-21 08:20:00+01:00,long,1.0937865208968525,1.0934530153559237,1.0944039692881522,1.093436494459071,0.0003169846440761879,-1.1042378371402761,stop,4
2024-03-25,1.08223,1.08123,2024-03-25 09:15:00+01:00,2024-03-25 09:20:00+01:00,2024-03-25 12:20:00+01:00,2024-03-25 12:25:00+01:00,2024-03-25 13:35:00+01:00,long,1.0822965208968525,1.081817685351171,1.083204629297658,1.0831881084008055,0.0004623146488290569,1.928529641470838,take_profit,14
2024-03-26,1.08481,1.08397,2024-03-26 07:05:00+01:00,2024-03-26 07:15:00+01:00,2024-03-26 07:20:00+01:00,2024-03-26 07:25:00+01:00,2024-03-26 08:35:00+01:00,long,1.0848665208968526,1.0845783350290414,1.0853933299419176,1.0845618141321889,0.0002716649709587495,-1.1216269936768268,stop,14
2024-03-27,1.08298,1.08253,2024-03-27 07:45:00+01:00,2024-03-27 07:50:00+01:00,2024-03-27 07:55:00+01:00,2024-03-27 08:00:00+01:00,2024-03-27 08:00:00+01:00,long,1.0832365208968526,1.082875076327341,1.0839098473453184,1.0828585554304884,0.0003449236726591492,-1.0957945085368586,stop,0
2024-03-29,1.07778,1.07741,2024-03-29 08:40:00+01:00,2024-03-29 08:45:00+01:00,2024-03-29 09:55:00+01:00,2024-03-29 10:00:00+01:00,2024-03-29 10:15:00+01:00,long,1.0778765208968526,1.077500704460832,1.0785785910783359,1.0774841835639795,0.00035929553916793375,-1.0919627162132979,stop,3
2024-04-01,1.07911,1.07841,2024-04-01 07:25:00+02:00,2024-04-01 07:45:00+02:00,2024-04-01 09:45:00+02:00,2024-04-01 09:50:00+02:00,2024-04-01 10:15:00+02:00,short,1.0783234791031475,1.0787579806320506,1.0775040387358987,1.0787745015289032,0.00041798063205061923,-1.079051016174968,stop,5
2024-04-02,1.0734,1.07293,2024-04-02 07:05:00+02:00,2024-04-02 07:15:00+02:00,2024-04-02 09:35:00+02:00,2024-04-02 09:40:00+02:00,2024-04-02 10:00:00+02:00,long,1.0735965208968525,1.0731071472626819,1.0745257054746364,1.0730906263658293,0.00047285273731820205,-1.0698775561550675,stop,4
2024-04-03,1.0778,1.07745,2024-04-03 08:00:00+02:00,2024-04-03 08:05:00+02:00,2024-04-03 08:10:00+02:00,2024-04-03 08:15:00+02:00,2024-04-03 08:35:00+02:00,short,1.0774034791031475,1.0776593173719573,1.0769413652560853,1.0769578861529379,0.00023931737195732381,1.861933158321194,take_profit,4
2024-04-04,1.08447,1.08425,2024-04-04 07:25:00+02:00,2024-04-04 07:50:00+02:00,2024-04-04 08:05:00+02:00,2024-04-04 08:10:00+02:00,2024-04-04 08:30:00+02:00,long,1.0845165208968526,1.0841822699485433,1.0851354601029135,1.0841657490516907,0.00031773005145677966,-1.1039932910141232,stop,4
2024-04-05,1.08277,1.08249,2024-04-05 07:05:00+02:00,2024-04-05 07:10:00+02:00,2024-04-05 08:00:00+02:00,2024-04-05 08:05:00+02:00,2024-04-05 08:10:00+02:00,long,1.0828065208968525,1.082515271791489,1.0833394564170218,1.0824987508946364,0.0002747282085109118,-1.1202708447167757,stop,1
2024-04-08,1.08354,1.08311,2024-04-08 07:20:00+02:00,2024-04-08 07:30:00+02:00,2024-04-08 08:05:00+02:00,2024-04-08 08:10:00+02:00,2024-04-08 08:15:00+02:00,long,1.0836265208968525,1.0832575727250786,1.0843148545498429,1.083241051828226,0.00035242727492143175,-1.0937549277716925,stop,1
2024-04-09,1.08584,1.08553,2024-04-09 08:00:00+02:00,2024-04-09 08:20:00+02:00,2024-04-09 11:10:00+02:00,2024-04-09 11:15:00+02:00,2024-04-09 12:55:00+02:00,long,1.0861065208968526,1.0856223147248798,1.0870253705502406,1.087008849653388,0.00046768527512026936,1.9293503655924744,take_profit,20
2024-04-10,1.08535,1.08504,2024-04-10 07:10:00+02:00,2024-04-10 07:45:00+02:00,2024-04-10 08:50:00+02:00,2024-04-10 08:55:00+02:00,2024-04-10 11:35:00+02:00,long,1.0854565208968525,1.0850577857078143,1.0862044285843713,1.0861879076875187,0.00038221429218569743,1.9135516531413694,take_profit,32
2024-04-11,1.07465,1.0744,2024-04-11 07:50:00+02:00,2024-04-11 10:00:00+02:00,2024-04-11 10:45:00+02:00,2024-04-11 10:50:00+02:00,2024-04-11 14:15:00+02:00,short,1.0739534791031475,1.0747461858501761,1.072417628299648,1.0724341491965006,0.0007761858501759708,1.9574305642166592,take_profit,41
2024-04-15,1.0654,1.0647,2024-04-15 07:40:00+02:00,2024-04-15 08:50:00+02:00,2024-04-15 08:55:00+02:00,2024-04-15 09:00:00+02:00,2024-04-15 14:30:00+02:00,long,1.0654465208968527,1.0648075984416812,1.066674803116638,1.0647910775448286,0.0006224015583189444,-1.0530875819050858,stop,66
2024-04-16,1.06142,1.06099,2024-04-16 07:05:00+02:00,2024-04-16 08:05:00+02:00,2024-04-16 09:00:00+02:00,2024-04-16 09:05:00+02:00,2024-04-16 11:10:00+02:00,long,1.0616865208968524,1.0610151780464474,1.062979643907105,1.0629631230102525,0.0006548219535525794,1.949540797271967,take_profit,25
2024-04-18,1.068,1.06756,2024-04-18 07:15:00+02:00,2024-04-18 07:20:00+02:00,2024-04-18 11:35:00+02:00,2024-04-18 11:40:00+02:00,2024-04-18 13:00:00+02:00,short,1.0671334791031475,1.0678161556383121,1.0658176887233757,1.0678326765351647,0.0006661556383121367,-1.04960071161263,stop,16
2024-04-19,1.06431,1.06336,2024-04-19 07:20:00+02:00,2024-04-19 08:10:00+02:00,2024-04-19 08:15:00+02:00,2024-04-19 08:20:00+02:00,2024-04-19 08:35:00+02:00,short,1.0630834791031474,1.0638670117140798,1.06156597657184,1.0638835326109324,0.0007670117140799565,-1.0430786037533746,stop,3
2024-04-22,1.06685,1.06614,2024-04-22 09:15:00+02:00,2024-04-22 10:50:00+02:00,2024-04-22 10:55:00+02:00,2024-04-22 11:00:00+02:00,2024-04-22 13:15:00+02:00,short,1.0656434791031475,1.066402244319965,1.0641755113600702,1.0641920322569227,0.0007422443199649904,1.9554839386217744,take_profit,27
2024-04-24,1.07088,1.07051,2024-04-24 07:05:00+02:00,2024-04-24 21:25:00+02:00,2024-04-24 21:30:00+02:00,2024-04-24 21:35:00+02:00,2024-04-24 23:00:00+02:00,short,1.0704234791031475,1.0709729631427132,1.0693740737145736,1.0693905946114262,0.0005329631427131773,1.9380036046455194,take_profit,17
2024-04-25,1.07099,1.07051,2024-04-25 07:40:00+02:00,2024-04-25 16:10:00+02:00,2024-04-25 16:15:00+02:00,2024-04-25 16:20:00+02:00,2024-04-26 10:25:00+02:00,long,1.0713765208968526,1.069746893249882,1.0745862135002362,1.0745696926033836,0.001613106750118104,1.9795166725929367,take_profit,217
2024-04-29,1.07335,1.07146,2024-04-29 09:00:00+02:00,2024-04-29 09:10:00+02:00,2024-04-29 10:35:00+02:00,2024-04-29 10:40:00+02:00,2024-04-29 13:20:00+02:00,short,1.0711034791031475,1.0721229038087046,1.0691141923825909,1.0721394247055571,0.0010029038087045869,-1.0329461244620226,stop,32
2024-04-30,1.07058,1.07022,2024-04-30 07:00:00+02:00,2024-04-30 07:05:00+02:00,2024-04-30 09:00:00+02:00,2024-04-30 09:05:00+02:00,2024-04-30 10:10:00+02:00,long,1.0706765208968525,1.070014754926138,1.0719504901477235,1.0699982340292855,0.0006452450738617818,-1.051208130125588,stop,13
2024-05-01,1.06569,1.06549,2024-05-01 07:25:00+02:00,2024-05-01 07:30:00+02:00,2024-05-01 08:40:00+02:00,2024-05-01 08:45:00+02:00,2024-05-01 09:00:00+02:00,short,1.0654734791031475,1.0657958864083719,1.0648782271832564,1.0658124073052244,0.00030588640837179965,-1.1080198165096813,stop,3
2024-05-02,1.07203,1.07143,2024-05-02 07:35:00+02:00,2024-05-02 07:50:00+02:00,2024-05-02 09:10:00+02:00,2024-05-02 09:15:00+02:00,2024-05-02 09:20:00+02:00,short,1.0713334791031475,1.0720692147031772,1.0699115705936455,1.0720857356000297,0.0007192147031772127,-1.045941488068981,stop,1
2024-05-03,1.07359,1.07321,2024-05-03 07:30:00+02:00,2024-05-03 07:45:00+02:00,2024-05-03 09:50:00+02:00,2024-05-03 09:55:00+02:00,2024-05-03 13:25:00+02:00,long,1.0737665208968525,1.0731609195693435,1.074928160861313,1.0749116399644605,0.0005890804306564938,1.943909537670064,take_profit,42
2024-05-06,1.07654,1.07622,2024-05-06 07:25:00+02:00,2024-05-06 08:00:00+02:00,2024-05-06 08:20:00+02:00,2024-05-06 08:25:00+02:00,2024-05-06 08:40:00+02:00,short,1.0760134791031475,1.076411266792852,1.0752674664142963,1.0764277876897046,0.0003812667928519381,-1.0866631826444009,stop,3
2024-05-07,1.07694,1.07631,2024-05-07 07:50:00+02:00,2024-05-07 08:55:00+02:00,2024-05-07 09:10:00+02:00,2024-05-07 09:15:00+02:00,2024-05-07 09:45:00+02:00,short,1.0762734791031474,1.0767783446942474,1.0753133106115051,1.0767948655911,0.0004883446942474493,-1.0676608020815976,stop,6
2024-05-08,1.07422,1.07389,2024-05-08 08:00:00+02:00,2024-05-08 09:25:00+02:00,2024-05-08 09:30:00+02:00,2024-05-08 09:35:00+02:00,2024-05-08 09:50:00+02:00,long,1.0743465208968526,1.0738141342623189,1.0753617314753623,1.0737976133654663,0.0005158657376811298,-1.064051149924498,stop,3
2024-05-09,1.07504,1.07451,2024-05-09 07:10:00+02:00,2024-05-09 07:25:00+02:00,2024-05-09 07:30:00+02:00,2024-05-09 07:35:00+02:00,2024-05-09 08:40:00+02:00,short,1.0744534791031475,1.0746979147549443,1.0740141704901114,1.074030691386964,0.0002279147549442843,1.8550256488961894,take_profit,13
2024-05-10,1.07768,1.07739,2024-05-10 08:00:00+02:00,2024-05-10 08:30:00+02:00,2024-05-10 09:00:00+02:00,2024-05-10 09:05:00+02:00,2024-05-10 12:00:00+02:00,long,1.0780465208968526,1.0775566849227909,1.0789766301544184,1.0775401640259383,0.00047331507720920217,-1.0698092989132995,stop,35
2024-05-13,1.07724,1.07691,2024-05-13 07:35:00+02:00,2024-05-13 08:35:00+02:00,2024-05-13 08:40:00+02:00,2024-05-13 08:45:00+02:00,2024-05-13 08:55:00+02:00,long,1.0773065208968526,1.0770229357570271,1.077824128485946,1.0770064148601746,0.00026706424297294874,-1.1237222674862908,stop,2
2024-05-14,1.07888,1.07853,2024-05-14 07:10:00+02:00,2024-05-14 07:20:00+02:00,2024-05-14 08:25:00+02:00,2024-05-14 08:30:00+02:00,2024-05-14 08:35:00+02:00,short,1.0783734791031474,1.0786793968321808,1.0778112063356382,1.0786959177290334,0.0002893968321808258,-1.114174690359149,stop,1
2024-05-15,1.08261,1.08205,2024-05-15 07:55:00+02:00,2024-05-15 08:10:00+02:00,2024-05-15 08:45:00+02:00,2024-05-15 08:50:00+02:00,2024-05-15 10:25:00+02:00,long,1.0827465208968525,1.0823714755214355,1.0834470489571286,1.083430528060276,0.00035852447856434504,1.9078395041882166,take_profit,19
2024-05-17,1.08594,1.08554,2024-05-17 07:35:00+02:00,2024-05-17 07:50:00+02:00,2024-05-17 07:55:00+02:00,2024-05-17 08:00:00+02:00,2024-05-17 08:15:00+02:00,long,1.0861165208968526,1.0858159508412146,1.086668098317571,1.0866515774207184,0.00028404915878540955,1.8836757910273592,take_profit,3
2024-05-20,1.08823,1.08776,2024-05-20 08:05:00+02:00,2024-05-20 08:10:00+02:00,2024-05-20 08:30:00+02:00,2024-05-20 08:35:00+02:00,2024-05-20 08:55:00+02:00,long,1.0882865208968526,1.0878786308232595,1.0890527383534812,1.087862109926407,0.0003913691767405127,-1.0844261522594285,stop,4
2024-05-21,1.086,1.08552,2024-05-21 07:40:00+02:00,2024-05-21 07:45:00+02:00,2024-05-21 08:00:00+02:00,2024-05-21 08:05:00+02:00,2024-05-21 08:10:00+02:00,long,1.0860465208968526,1.0857268981938142,1.086636203612372,1.0857103772969616,0.0003031018061859426,-1.109012196663614,stop,1
2024-05-22,1.0856,1.08527,2024-05-22 07:10:00+02:00,2024-05-22 07:15:00+02:00,2024-05-22 09:15:00+02:00,2024-05-22 09:20:00+02:00,2024-05-22 09:40:00+02:00,short,1.0852034791031475,1.0857379735819914,1.0841840528360172,1.085754494478844,0.0005179735819914437,-1.0637904998513306,stop,4
2024-05-23,1.08323,1.08266,2024-05-23 07:00:00+02:00,2024-05-23 07:15:00+02:00,2024-05-23 07:30:00+02:00,2024-05-23 07:35:00+02:00,2024-05-23 09:00:00+02:00,short,1.0826334791031473,1.0829166912893742,1.082116617421251,1.0829332121862267,0.0002666912893743559,-1.12389528650358,stop,17
2024-05-27,1.08496,1.08472,2024-05-27 08:00:00+02:00,2024-05-27 08:25:00+02:00,2024-05-27 08:30:00+02:00,2024-05-27 08:35:00+02:00,2024-05-27 08:40:00+02:00,short,1.0846234791031475,1.0848581842482325,1.084203631503535,1.084874705145085,0.00021818424823247273,-1.1514398677852078,stop,1
2024-05-28,1.088,1.08756,2024-05-28 07:20:00+02:00,2024-05-28 08:00:00+02:00,2024-05-28 08:40:00+02:00,2024-05-28 08:45:00+02:00,2024-05-28 09:50:00+02:00,short,1.0875034791031475,1.087890763921164,1.0867784721576725,1.0879072848180165,0.00037076392116377354,-1.0891181472066909,stop,13
2024-05-29,1.08484,1.08439,2024-05-29 08:05:00+02:00,2024-05-29 08:15:00+02:00,2024-05-29 08:25:00+02:00,2024-05-29 08:30:00+02:00,2024-05-29 09:15:00+02:00,long,1.0849765208968525,1.084593151658525,1.0856936966829498,1.0856771757860972,0.00036684834147488035,1.9099306444397077,take_profit,9
2024-05-30,1.07985,1.0792,2024-05-30 07:20:00+02:00,2024-05-30 08:00:00+02:00,2024-05-30 08:45:00+02:00,2024-05-30 08:50:00+02:00,2024-05-30 08:55:00+02:00,short,1.0790534791031474,1.079476052380988,1.078257895238024,1.0794925732778407,0.0004060523809880629,-1.0813732297906204,stop,1
2024-05-31,1.08194,1.08155,2024-05-31 07:35:00+02:00,2024-05-31 07:40:00+02:00,2024-05-31 07:45:00+02:00,2024-05-31 07:50:00+02:00,2024-05-31 08:10:00+02:00,long,1.0820665208968525,1.0817522651086415,1.082645469782717,1.081735744211789,0.0002977348913584966,-1.1109772306305108,stop,4
