range_day,range_width_pips,direction,trigger_kind,entry_time,exit_time,vix_at_entry,high_vix,entry_price,sl,tp,exit_price,sl_dist,r_multiple,exit_reason,hold_bars
2025-08-22,11.000000000001009,long,fractal,2025-08-22 09:40:00+02:00,2025-08-22 10:55:00+02:00,16.600000381469727,False,1.1593665208968527,1.1582671922555323,1.1598914038722339,1.1598748829753813,0.0010828077444677495,0.4694850781461225,take_profit,15
2025-08-25,4.299999999999304,short,fractal,2025-08-25 08:30:00+02:00,2025-08-25 09:15:00+02:00,14.220000267028809,False,1.1715934791031475,1.1725065390418778,1.1711617304790611,1.1711782513759137,0.0008965390418779176,0.4631451703029494,take_profit,9
2025-08-26,8.399999999999519,long,fractal,2025-08-26 07:25:00+02:00,2025-08-26 07:35:00+02:00,14.789999961853027,False,1.1631665208968525,1.1622354664313685,1.1636072667843156,1.163590745887463,0.0009145335686314499,0.4638703325514846,take_profit,2
2025-08-27,13.400000000001189,short,choch,2025-08-27 09:25:00+02:00,2025-08-27 09:25:00+02:00,14.619999885559082,False,1.1610134791031474,1.1621002149707729,1.1604948925146135,1.160511413411466,0.001070214970772962,0.46912602177375057,take_profit,0
2025-08-28,5.300000000001415,short,choch,2025-08-28 07:30:00+02:00,2025-08-28 07:40:00+02:00,14.850000381469727,False,1.1638434791031473,1.164415220374943,1.1635823898125284,1.163598910709381,0.00055522037494305,0.4404888667702348,take_profit,2
2025-08-29,6.399999999999739,long,fractal,2025-08-29 08:20:00+02:00,2025-08-29 08:20:00+02:00,14.430000305175781,False,1.1664865208968525,1.1657494287732761,1.1668302856133619,1.1668137647165093,0.0007205712267238322,0.4541449998561977,take_profit,0
2025-09-02,6.200000000000649,long,fractal,2025-09-02 07:40:00+02:00,2025-09-02 08:00:00+02:00,15.359999656677246,False,1.1694465208968525,1.1686245851117731,1.1698327074441135,1.169816186547261,0.0008054148882268939,0.45897543714671696,take_profit,4
2025-09-03,9.900000000000464,long,fractal,2025-09-03 07:55:00+02:00,2025-09-03 08:05:00+02:00,17.170000076293945,False,1.1629365208968525,1.1622577195544517,1.163251140222774,1.1632346193259215,0.0006622804455481782,0.4501090604030849,take_profit,2
2025-09-04,4.60000000000127,short,fractal,2025-09-04 07:15:00+02:00,2025-09-04 08:00:00+02:00,16.350000381469727,False,1.1649834791031475,1.1656002698816612,1.1646998650591693,1.1656167907785138,0.0006002698816612368,-1.055044896828088,stop,9
2025-09-05,6.900000000000794,long,fractal,2025-09-05 08:25:00+02:00,2025-09-05 09:50:00+02:00,15.300000190734863,False,1.1671165208968526,1.1662643977012597,1.1675178011493703,1.1675012802525178,0.0008356022987404147,0.4604575121982811,take_profit,17
2025-09-09,12.199999999999989,long,fractal,2025-09-09 07:35:00+02:00,2025-09-09 07:50:00+02:00,15.109999656677246,False,1.1775165208968525,1.176843015315705,1.1778284923421476,1.177811971445295,0.0006569846842950106,0.44970690414119335,take_profit,3
2025-09-10,8.099999999999774,short,fractal,2025-09-10 08:30:00+02:00,2025-09-10 08:55:00+02:00,15.039999961853027,False,1.1709334791031474,1.1718582533719055,1.1704958733140471,1.1705123942108997,0.0009082533719056692,0.4636205108318765,take_profit,5
2025-09-11,5.599999999998939,short,choch,2025-09-11 08:10:00+02:00,2025-09-11 08:10:00+02:00,15.350000381469727,False,1.1687534791031475,1.1695799195359353,1.1683650402320325,1.1695964404327879,0.0008099195359353353,-1.0407963905536028,stop,0
2025-09-12,6.399999999999739,long,fractal,2025-09-12 08:10:00+02:00,2025-09-12 08:40:00+02:00,14.710000038146973,False,1.1726665208968525,1.1719667984712399,1.17299160076438,1.1729750798675274,0.0006832015287600825,0.4516368270352454,take_profit,6
2025-09-15,4.500000000000615,short,fractal,2025-09-15 09:45:00+02:00,2025-09-15 11:25:00+02:00,14.760000228881836,False,1.1733734791031474,1.1744095130830883,1.1728802434584558,1.1744260339799408,0.001019513083088441,-1.0324093866504578,stop,20
2025-09-16,6.300000000001305,long,choch,2025-09-16 08:15:00+02:00,2025-09-16 08:20:00+02:00,15.6899995803833,False,1.1785265208968525,1.1775917497289927,1.1789691251355034,1.178952604238651,0.0009182502710072248,0.46401657070138397,take_profit,1
2025-09-17,3.9999999999995595,long,choch,2025-09-17 07:45:00+02:00,2025-09-17 08:10:00+02:00,16.360000610351562,False,1.1857365208968527,1.185177628747088,1.1859911856264562,1.1851611078502355,0.0005423712529121134,-1.0609209900554306,stop,5
2025-09-19,19.299999999999873,short,fractal,2025-09-19 08:45:00+02:00,2025-09-19 08:50:00+02:00,15.699999809265137,False,1.1770834791031475,1.1785242925974089,1.1763878537012957,1.1764043745981483,0.0014242925974088296,0.47680125996208106,take_profit,1
2025-09-23,10.499999999999954,short,fractal,2025-09-23 08:00:00+02:00,2025-09-23 08:00:00+02:00,16.100000381469727,False,1.1797934791031475,1.1805585528120595,1.1794357235939703,1.1794522444908229,0.0007485528120594674,0.4558591014918193,take_profit,0
2025-09-24,8.999999999999009,short,fractal,2025-09-24 08:10:00+02:00,2025-09-24 08:25:00+02:00,16.639999389648438,False,1.1796634791031475,1.1806172188906503,1.179211390554675,1.1792279114515276,0.0009372188906501995,0.46474484879163913,take_profit,3
2025-09-25,4.699999999999704,short,fractal,2025-09-25 08:40:00+02:00,2025-09-25 09:30:00+02:00,16.18000030517578,False,1.1746034791031474,1.1756362077121,1.1741118961439498,1.1741284170408024,0.0010162077121001105,0.46748519686322154,take_profit,10
2025-09-26,7.500000000000284,short,fractal,2025-09-26 09:15:00+02:00,2025-09-26 09:45:00+02:00,16.739999771118164,False,1.1675834791031474,1.1687218948602298,1.167039052569885,1.1670555734667376,0.0011218948602298388,0.4705482261516544,take_profit,6
2025-09-29,10.300000000000864,short,fractal,2025-09-29 08:20:00+02:00,2025-09-29 09:00:00+02:00,15.289999961853027,False,1.1722334791031475,1.173213678321153,1.1717681608394235,1.171784681736276,0.0009636783211530386,0.46571283904616434,take_profit,8
2025-10-03,10.099999999999554,short,fractal,2025-10-03 07:20:00+02:00,2025-10-03 08:05:00+02:00,16.6299991607666,False,1.1717434791031474,1.1724875348233175,1.1713962325883411,1.17250405572017,0.0007275348233176548,-1.0454160991969268,stop,9
2025-10-08,9.200000000000319,short,fractal,2025-10-08 07:40:00+02:00,2025-10-08 08:15:00+02:00,17.239999771118164,False,1.1614734791031474,1.162299683838526,1.1610851580807369,1.1611016789775894,0.0008096838385261933,0.4591917336953279,take_profit,7
2025-10-09,5.20000000000076,long,fractal,2025-10-09 07:35:00+02:00,2025-10-09 07:55:00+02:00,16.299999237060547,False,1.1644665208968525,1.1639619307090179,1.164694034645491,1.1639454098121653,0.00048806929098212917,-1.0676989810987738,stop,4
2025-10-10,6.099999999999994,long,fractal,2025-10-10 07:40:00+02:00,2025-10-10 08:00:00+02:00,16.43000030517578,False,1.1574865208968526,1.1568036717938537,1.157803164103073,1.1567871508970011,0.0006663282061462284,-1.0495878658601308,stop,4
2025-10-13,7.200000000000539,short,choch,2025-10-13 07:35:00+02:00,2025-10-13 08:15:00+02:00,21.65999984741211,True,1.1616034791031475,1.16258638656388,1.1612058343297658,1.1626029074607325,0.000966386563879873,-1.034191073158551,stop,8
2025-10-15,7.399999999999629,long,fractal,2025-10-15 08:05:00+02:00,2025-10-15 08:15:00+02:00,20.809999465942383,True,1.1624565208968525,1.1615104942691408,1.1628383595989396,1.162821838702087,0.0009295057308590393,0.39302372552012027,take_profit,2
2025-10-16,6.399999999999739,short,choch,2025-10-16 07:30:00+02:00,2025-10-16 07:55:00+02:00,20.639999389648438,True,1.1654434791031474,1.1660946777280625,1.1651879952594018,1.166111198624915,0.0006346777280626748,-1.0520607423957975,stop,5
2025-10-17,6.00000000000156,long,fractal,2025-10-17 09:05:00+02:00,2025-10-17 09:25:00+02:00,25.309999465942383,True,1.1710865208968526,1.1694526241268501,1.1717631610884929,1.1694361032299976,0.001617375873149859,-1.0204292609118883,stop,4
2025-10-21,4.799999999998139,short,fractal,2025-10-21 09:05:00+02:00,2025-10-21 09:05:00+02:00,18.229999542236328,False,1.1631634791031475,1.1641326235268663,1.162703688236567,1.1627202091334194,0.0009526235268662805,0.4653149510030117,take_profit,0
2025-10-22,4.3999999999999595,long,fractal,2025-10-22 08:20:00+02:00,2025-10-22 08:25:00+02:00,17.8700008392334,False,1.1608265208968525,1.160105876864643,1.1611620615676783,1.1611455406708258,0.0007041231353568613,0.453073841710401,take_profit,1
2025-10-23,8.500000000000174,long,choch,2025-10-23 07:35:00+02:00,2025-10-23 07:50:00+02:00,18.600000381469727,False,1.1599565208968525,1.1594857569845782,1.1601671215077107,1.1601506006108582,0.00045424301542171497,0.42725965489081713,take_profit,3
2025-10-24,3.5000000000007248,short,fractal,2025-10-24 07:55:00+02:00,2025-10-24 08:10:00+02:00,17.299999237060547,False,1.1605034791031474,1.1609853350142691,1.1602873324928655,1.160303853389718,0.0004653350142691156,0.42899353650164684,take_profit,3
2025-10-27,6.300000000001305,long,fractal,2025-10-27 08:00:00+01:00,2025-10-27 08:55:00+01:00,16.3700008392334,False,1.1626865208968526,1.1619824737504996,1.1630137631247504,1.161965952853647,0.000687526249500479,-1.0480589559004703,stop,11
2025-10-28,5.20000000000076,short,fractal,2025-10-28 07:25:00+01:00,2025-10-28 07:30:00+01:00,15.789999961853027,False,1.1664434791031475,1.1671151458945108,1.1661324270527447,1.1661489479495972,0.0006551458945108256,0.44956574713817965,take_profit,1
2025-10-29,8.100000000001994,short,fractal,2025-10-29 07:45:00+01:00,2025-10-29 08:15:00+01:00,16.420000076293945,False,1.1628234791031475,1.1635881166763924,1.162465941661804,1.163604637573245,0.0007481166763923183,-1.0441666316869587,stop,6
2025-10-30,10.40000000000152,short,fractal,2025-10-30 07:55:00+01:00,2025-10-30 08:25:00+01:00,16.920000076293945,False,1.1619534791031474,1.1630922479349945,1.1614088760325025,1.161425396929355,0.0011222479349946941,0.47055749208823083,take_profit,6
2025-10-31,5.9000000000009045,long,fractal,2025-10-31 08:15:00+01:00,2025-10-31 08:15:00+01:00,16.90999984741211,False,1.1557465208968525,1.1548920420043283,1.1561489789978359,1.1561324581009833,0.0008379579956716756,0.4605686754280249,take_profit,0
2025-11-03,5.300000000001415,long,fractal,2025-11-03 08:20:00+01:00,2025-11-03 09:05:00+01:00,17.440000534057617,False,1.1538665208968526,1.1531809089246101,1.1541845455376951,1.1531643880277576,0.0006690910753899713,-1.0493831033179015,stop,9
2025-11-04,6.599999999998829,long,fractal,2025-11-04 10:05:00+01:00,2025-11-04 10:50:00+01:00,17.170000076293945,False,1.1514965208968526,1.1503198308201015,1.1520600845899494,1.150303309923249,0.001160169179898603,-1.0284801512379278,stop,9
2025-11-05,4.699999999999704,short,choch,2025-11-05 08:45:00+01:00,2025-11-05 09:05:00+01:00,19.0,False,1.1486734791031474,1.1494132564170936,1.1483283717914532,1.1494297773139461,0.000723256417093582,-1.0456847570573897,stop,4
2025-11-06,7.300000000001194,long,fractal,2025-11-06 07:25:00+01:00,2025-11-06 09:00:00+01:00,18.010000228881836,False,1.1510565208968526,1.1504464055611676,1.1513367972194164,1.1513202763225638,0.0005935944388325009,0.44433607941136155,take_profit,19
2025-11-07,6.099999999999994,short,fractal,2025-11-07 07:50:00+01:00,2025-11-07 09:05:00+01:00,19.5,False,1.1531634791031475,1.1537161489024124,1.152911925548794,1.153732669799265,0.0005361489024122326,-1.061628017061099,stop,15
2025-11-10,8.699999999999264,short,fractal,2025-11-10 08:15:00+01:00,2025-11-10 08:20:00+01:00,19.079999923706055,False,1.1558634791031475,1.1567204113836793,1.1554597943081604,1.155476315205013,0.0008404113836792239,0.46068378612338173,take_profit,1
2025-11-11,7.300000000001194,short,fractal,2025-11-11 09:10:00+01:00,2025-11-11 09:55:00+01:00,17.600000381469727,False,1.1559534791031474,1.156919634790712,1.1554951826046438,1.1555117035014963,0.0009496347907121038,0.4652057885534765,take_profit,9
2025-11-12,7.699999999999374,long,fractal,2025-11-12 07:20:00+01:00,2025-11-12 07:35:00+01:00,17.280000686645508,False,1.1577165208968525,1.1570629395760137,1.158018530211993,1.1580020093151404,0.0006370604239861583,0.44813397213026007,take_profit,3
2025-11-14,8.999999999999009,short,fractal,2025-11-14 08:20:00+01:00,2025-11-14 08:20:00+01:00,20.0,False,1.1641634791031474,1.1650300848754291,1.1637549575622854,1.163771478459138,0.0008500848754292472,0.4611311827086925,take_profit,0
2025-11-17,5.9000000000009045,short,fractal,2025-11-17 08:10:00+01:00,2025-11-17 08:30:00+01:00,19.829999923706055,False,1.1606734791031474,1.1612902079050385,1.1603898960474808,1.161306728801891,0.0006002079050383913,-1.055050580686805,stop,4
2025-11-18,5.5000000000005045,short,fractal,2025-11-18 07:40:00+01:00,2025-11-18 08:00:00+01:00,22.3799991607666,True,1.1597134791031474,1.1605495336438783,1.1593787712954806,1.1593952921923332,0.0008195336438783082,0.38825362837873584,take_profit,4
2025-11-19,7.399999999999629,long,fractal,2025-11-19 09:00:00+01:00,2025-11-19 09:30:00+01:00,24.690000534057617,True,1.1588565208968526,1.1576023940285098,1.1593704025592102,1.1575858731316573,0.00123760597149024,-1.02669815310065,stop,6
2025-11-20,5.60000000000116,long,fractal,2025-11-20 07:45:00+01:00,2025-11-20 10:25:00+01:00,23.65999984741211,True,1.1520165208968525,1.1510895165273662,1.1523902072025571,1.1523736863057046,0.0009104834726336241,0.3922810458261155,take_profit,32
2025-11-21,7.299999999998974,long,fractal,2025-11-21 07:55:00+01:00,2025-11-21 08:05:00+01:00,26.420000076293945,True,1.1541365208968526,1.1533283632632316,1.1544592728871865,1.154442751990334,0.0007916367367684889,0.3868328480199569,take_profit,2
2025-11-24,7.399999999999629,short,fractal,2025-11-24 08:40:00+01:00,2025-11-24 08:45:00+01:00,23.43000030517578,True,1.1518834791031474,1.1527726945989971,1.1515259880290012,1.1515425089258537,0.0008726945989970903,0.3907096224560879,take_profit,1
2025-11-25,6.800000000000139,long,choch,2025-11-25 07:35:00+01:00,2025-11-25 08:00:00+01:00,20.520000457763672,True,1.1520365208968526,1.151404397756891,1.152283829532761,1.1522673086359085,0.0006156022431089986,0.374897495321625,take_profit,5
2025-11-26,8.799999999999919,long,fractal,2025-11-26 08:00:00+01:00,2025-11-26 08:05:00+01:00,18.559999465942383,False,1.1587165208968526,1.1578323536382322,1.159133823180884,1.1591173022840315,0.0008676463617679117,0.46191790208430855,take_profit,1
2025-11-27,5.599999999998939,short,fractal,2025-11-28 00:45:00+01:00,2025-11-28 01:00:00+01:00,17.190000534057617,False,1.1600034791031475,1.1603777709928114,1.1598411145035943,1.1598576354004468,0.0003577709928114065,0.4076454090215569,take_profit,3
2025-11-28,11.400000000001409,short,choch,2025-11-28 08:00:00+01:00,2025-11-28 09:00:00+01:00,17.190000534057617,False,1.1580734791031475,1.1593356779624984,1.157467161018751,1.1574836819156036,0.0012456779624982893,0.47347485088445385,take_profit,12
2025-12-01,6.699999999999484,short,fractal,2025-12-01 07:50:00+01:00,2025-12-01 08:10:00+01:00,16.350000381469727,False,1.1591734791031474,1.1600666806439917,1.158751659678004,1.1600832015408442,0.0008766806439917218,-1.037689658065971,stop,4
2025-12-02,4.100000000000215,short,fractal,2025-12-02 08:30:00+01:00,2025-12-02 08:50:00+01:00,17.239999771118164,False,1.1612334791031473,1.1618013278380694,1.1609743360809652,1.1609908569778178,0.0005513278380694781,0.4400687006466288,take_profit,4
2025-12-03,2.900000000001235,long,fractal,2025-12-03 07:50:00+01:00,2025-12-03 08:00:00+01:00,16.59000015258789,False,1.1643765208968526,1.1638766866959045,1.1646016566520478,1.1645851357551953,0.0004833133040955597,0.431634835157411,take_profit,2
2025-12-04,5.800000000000249,short,fractal,2025-12-04 08:10:00+01:00,2025-12-04 08:55:00+01:00,16.079999923706055,False,1.1657434791031474,1.1663352384027175,1.1654723807986411,1.16635175929957,0.0005752384027176249,-1.0574401735853287,stop,9
2025-12-05,5.999999999999339,long,fractal,2025-12-05 07:55:00+01:00,2025-12-05 08:05:00+01:00,15.779999732971191,False,1.1659365208968526,1.1653394073568704,1.166210296321565,1.1661937754247125,0.0005805926431297647,0.4430895411851681,take_profit,2
2025-12-08,3.900000000001125,long,fractal,2025-12-08 08:55:00+01:00,2025-12-08 09:25:00+01:00,15.40999984741211,False,1.1659865208968525,1.165004274433483,1.1664528627832584,1.1649877535366304,0.0009657255665169506,-1.0342144754687463,stop,6
2025-12-09,6.299999999999084,short,fractal,2025-12-09 07:40:00+01:00,2025-12-09 08:10:00+01:00,16.65999984741211,False,1.1643934791031474,1.165008677766233,1.1641106611168834,1.164127182013736,0.0005986777662330036,0.4448087175292753,take_profit,6
2025-12-10,4.500000000000615,long,fractal,2025-12-10 07:45:00+01:00,2025-12-10 07:45:00+01:00,16.93000030517578,False,1.1631665208968525,1.1627208037831784,1.1633645981084106,1.163348077211558,0.0004291962168215117,0.4230147135269956,take_profit,0
2025-12-12,7.800000000000029,long,fractal,2025-12-12 07:25:00+01:00,2025-12-12 08:30:00+01:00,14.850000381469727,False,1.1738465208968525,1.1732942263471724,1.1740978868264136,1.174081365929561,0.0005357736528274227,0.43832881939826784,take_profit,13
2025-12-15,3.5999999999991594,short,fractal,2025-12-15 07:35:00+01:00,2025-12-15 08:50:00+01:00,15.739999771118164,False,1.1733434791031474,1.1740748138144501,1.1730025930927748,1.1730191139896273,0.0007148138144502368,0.4537756643239254,take_profit,15
2025-12-16,5.00000000000167,short,fractal,2025-12-16 07:15:00+01:00,2025-12-16 07:20:00+01:00,16.5,False,1.1749434791031474,1.175558129057049,1.1746609354714757,1.1746774563683282,0.0005981290570488281,0.44475808637653463,take_profit,1
2025-12-18,5.800000000000249,short,fractal,2025-12-18 08:10:00+01:00,2025-12-18 08:25:00+01:00,17.6200008392334,False,1.1745834791031475,1.1753044341932635,1.1742477829033684,1.174264303800221,0.0007044341932633452,0.4530945629540974,take_profit,3
2025-12-19,2.80000000000058,long,fractal,2025-12-19 07:20:00+01:00,2025-12-19 07:40:00+01:00,16.8700008392334,False,1.1720765208968527,1.1715777984041396,1.1723011007979303,1.171561277507287,0.00048220159586046343,-1.068522779660717,stop,4
2025-12-22,6.699999999999484,short,choch,2025-12-22 07:45:00+01:00,2025-12-22 08:20:00+01:00,14.90999984741211,False,1.1714234791031475,1.171966895190775,1.1711765524046127,1.1719834160876275,0.0005268951907747752,-1.0627103725441467,stop,7
2025-12-23,5.599999999998939,short,choch,2025-12-23 08:25:00+01:00,2025-12-23 08:55:00+01:00,14.079999923706055,False,1.1773034791031474,1.178022682704613,1.1769686586476935,1.1780392036014655,0.0007026827046130211,-1.0470223523195057,stop,6
2025-12-24,11.300000000000754,long,choch,2025-12-24 07:50:00+01:00,2025-12-24 08:10:00+01:00,14.0,False,1.1802865208968525,1.179569568185171,1.1806202159074144,1.1795530472883184,0.0007004318148289127,-1.047173462149487,stop,4
2025-12-25,2.2999999999995246,short,fractal,2025-12-25 08:05:00+01:00,2025-12-25 08:25:00+01:00,13.470000267028809,False,1.1775634791031475,1.1779344219939192,1.1774027890030405,1.1779509428907717,0.00035442199391903345,-1.09322726656951,stop,4
2025-12-30,6.200000000000649,long,fractal,2025-12-30 07:35:00+01:00,2025-12-30 08:20:00+01:00,14.199999809265137,False,1.1777465208968525,1.177158492264065,1.1780157538679674,1.1771419713672124,0.000571507735934849,-1.057815129398321,stop,9
2025-12-31,5.00000000000167,short,fractal,2025-12-31 07:50:00+01:00,2025-12-31 08:00:00+01:00,14.329999923706055,False,1.1738434791031473,1.1743864912327546,1.1735967543836225,1.173613275280475,0.0005264912327547405,0.4372415120148556,take_profit,2
2026-01-05,5.699999999999594,long,choch,2026-01-05 08:15:00+01:00,2026-01-05 09:20:00+01:00,14.510000228881836,False,1.1688965208968525,1.1681238319462697,1.169258084026865,1.1692415631300124,0.000756168053730142,0.45630363707884847,take_profit,13
2026-01-06,9.799999999999809,long,choch,2026-01-06 08:35:00+01:00,2026-01-06 08:55:00+01:00,14.899999618530273,False,1.1738265208968526,1.1730670983942062,1.174181450802897,1.1730505774973536,0.000742901605793925,-1.0444766755749557,stop,4
2026-01-07,3.4999999999985043,long,choch,2026-01-07 07:40:00+01:00,2026-01-07 07:50:00+01:00,14.75,False,1.1695865208968526,1.1690433173095331,1.1698333413452333,1.1698168204483808,0.0005266826904667867,0.43726432574439117,take_profit,2
2026-01-08,5.5000000000005045,short,fractal,2026-01-08 07:40:00+01:00,2026-01-08 09:00:00+01:00,15.380000114440918,False,1.1679134791031474,1.1685775870193327,1.1676062064903334,1.167622727387186,0.0006475870193328639,0.44897705988750064,take_profit,16
2026-01-09,6.300000000001305,short,choch,2026-01-09 07:20:00+01:00,2026-01-09 08:00:00+01:00,15.449999809265137,False,1.1648634791031474,1.165410704722807,1.1646146476385963,1.164631168535449,0.0005307047228070535,0.4377397782889479,take_profit,8
2026-01-12,15.499999999999403,long,fractal,2026-01-12 08:05:00+01:00,2026-01-12 08:05:00+01:00,14.489999771118164,False,1.1671865208968526,1.1663048191360863,1.167602590431957,1.1675860695351044,0.0008651808639136912,0.4618093798843137,take_profit,0
2026-01-13,5.800000000000249,short,choch,2026-01-13 08:35:00+01:00,2026-01-13 09:10:00+01:00,15.119999885559082,False,1.1660634791031474,1.1668353001450553,1.1657023499274723,1.1668518210419079,0.0007553001450554106,-1.0437465740226939,stop,7
2026-01-14,3.5000000000007248,long,fractal,2026-01-14 09:30:00+01:00,2026-01-14 09:40:00+01:00,15.979999542236328,False,1.1644165208968527,1.1636481183861505,1.164775940806925,1.1647594199100724,0.0007518816138495511,0.4560545262758927,take_profit,2
2026-01-15,4.299999999999304,long,fractal,2026-01-15 08:00:00+01:00,2026-01-15 08:20:00+01:00,16.75,False,1.1635865208968525,1.1629601208360647,1.1638749395819676,1.1629435999392121,0.0006098791639353268,-1.0541776070719802,stop,4
2026-01-16,5.20000000000076,short,fractal,2026-01-16 10:00:00+01:00,2026-01-16 11:30:00+01:00,15.84000015258789,False,1.1607834791031475,1.161666762700143,1.1603666186499286,1.1616832835969955,0.0008667627001428057,-1.0381209224851473,stop,18
2026-01-19,11.099999999999444,short,fractal,2026-01-19 08:30:00+01:00,2026-01-19 08:35:00+01:00,15.859999656677246,False,1.1632134791031474,1.1642958436123436,1.1626970781938282,1.1627135990906807,0.0010658436123435872,0.46899939792064,take_profit,1
2026-01-20,9.399999999999409,short,fractal,2026-01-20 07:25:00+01:00,2026-01-20 08:15:00+01:00,15.859999656677246,False,1.1663734791031475,1.1671220852064574,1.1660239573967714,1.16713860610331,0.0007320852064573874,-1.0451338087611652,stop,10
2026-01-21,5.999999999999339,long,fractal,2026-01-21 08:15:00+01:00,2026-01-21 08:20:00+01:00,20.09000015258789,True,1.1718165208968525,1.1708720822301235,1.1721976790442328,1.1721811581473802,0.0009279177698763635,0.3929628921496947,take_profit,1
2026-01-22,7.599999999998719,long,fractal,2026-01-22 09:15:00+01:00,2026-01-22 09:20:00+01:00,16.899999618530273,False,1.1689065208968525,1.1678785180419893,1.1693957409790052,1.1693792200821527,0.001011481958010675,0.4673332841544769,take_profit,1
2026-01-26,11.900000000000244,short,fractal,2026-01-26 07:45:00+01:00,2026-01-26 07:55:00+01:00,16.09000015258789,False,1.1858234791031474,1.187060082242777,1.1852299588786115,1.185246479775464,0.00122008224277714,0.47291838816540954,take_profit,2
2026-01-27,6.800000000000139,long,fractal,2026-01-27 08:15:00+01:00,2026-01-27 08:55:00+01:00,16.149999618530273,False,1.1874365208968525,1.1864777145448562,1.1878911427275718,1.1864611936480036,0.0009422854551438499,-1.0350655881661277,stop,8
2026-01-29,13.000000000000789,short,fractal,2026-01-29 07:30:00+01:00,2026-01-29 08:30:00+01:00,16.350000381469727,False,1.1984034791031475,1.1996883807036451,1.1977858096481775,1.19780233054503,0.0012683807036450814,0.47394962442258226,take_profit,12
2026-02-03,8.300000000001084,long,choch,2026-02-03 07:40:00+01:00,2026-02-03 08:15:00+01:00,16.34000015258789,False,1.1815665208968527,1.1807496070687746,1.181950196465613,1.1819336755687604,0.0008003929312254789,0.4587180340855623,take_profit,7
2026-02-04,5.5000000000005045,short,choch,2026-02-04 08:05:00+01:00,2026-02-04 08:10:00+01:00,18.0,False,1.1829134791031475,1.1836647922628722,1.182562603868564,1.1825791247654165,0.0007347922628722752,0.4550324692097498,take_profit,1
2026-02-05,6.099999999999994,long,fractal,2026-02-05 10:45:00+01:00,2026-02-05 13:05:00+01:00,18.639999389648438,False,1.1788965208968525,1.1775418760263918,1.179549061986804,1.1795325410899515,0.0013381239736081556,0.47530737483468644,take_profit,28
2026-02-06,6.500000000000394,short,choch,2026-02-06 08:35:00+01:00,2026-02-06 09:05:00+01:00,21.770000457763672,True,1.1792034791031474,1.1801729330179067,1.1788116001351827,1.1788281210320353,0.0009529330179068853,0.39389764449193027,take_profit,6
2026-02-10,6.899999999998574,short,choch,2026-02-10 08:05:00+01:00,2026-02-10 09:00:00+01:00,17.360000610351562,False,1.1901934791031474,1.1910658265782048,1.1897820867108977,1.1910823474750574,0.000855826578204756,-1.038608048110038,stop,11
2026-02-11,12.399999999999078,long,fractal,2026-02-11 07:50:00+01:00,2026-02-11 11:40:00+01:00,17.790000915527344,False,1.1915665208968527,1.1906425601729465,1.192003719913527,1.1919871990166744,0.0009074398270535527,0.4635878956157931,take_profit,46
2026-02-12,7.300000000001194,long,choch,2026-02-12 07:25:00+01:00,2026-02-12 08:05:00+01:00,17.649999618530273,False,1.1861365208968526,1.1850561706987175,1.1866519146506413,1.1866353937537888,0.0010638293012824802,0.46894069972951963,take_profit,8
2026-02-13,6.800000000000139,short,fractal,2026-02-13 07:25:00+01:00,2026-02-13 07:30:00+01:00,20.81999969482422,True,1.1859134791031474,1.1867987144620136,1.185557693801994,1.1855742146988466,0.0008687144620136968,0.39053615328832436,take_profit,1
2026-02-16,5.60000000000116,long,choch,2026-02-16 07:25:00+01:00,2026-02-16 07:40:00+01:00,20.600000381469727,True,1.1867165208968526,1.1861558509374854,1.1869332067410778,1.1869166858442253,0.0005441490625145586,0.3678494757441066,take_profit,3
2026-02-17,6.099999999999994,long,fractal,2026-02-17 09:15:00+01:00,2026-02-17 09:45:00+01:00,20.600000381469727,True,1.1835765208968525,1.1824832712016138,1.1840214551993082,1.1840049343024557,0.001076728798386078,0.39788422697092585,take_profit,6
2026-02-20,6.699999999999484,long,fractal,2026-02-20 09:15:00+01:00,2026-02-20 09:20:00+01:00,20.229999542236328,True,1.1747865208968526,1.1735478544124114,1.1752937766803953,1.1752772557835427,0.0012221455875887585,0.4015355385427088,take_profit,1
2026-02-23,6.500000000000394,long,choch,2026-02-23 08:35:00+01:00,2026-02-23 08:50:00+01:00,19.09000015258789,False,1.1822865208968525,1.1813933305148994,1.1827083347425502,1.1826918138456977,0.0008766694851004774,0.46230986219249887,take_profit,3
2026-02-24,12.199999999999989,long,fractal,2026-02-24 07:20:00+01:00,2026-02-24 08:05:00+01:00,21.010000228881836,True,1.1780965208968526,1.1772765268573613,1.1784243456325594,1.1772600059605087,0.000803473142638755,-1.0411237065081924,stop,9
2026-02-25,11.600000000000499,long,fractal,2026-02-25 08:40:00+01:00,2026-02-25 09:25:00+01:00,19.549999237060547,False,1.1802465208968524,1.1794180712204598,1.18063596438977,1.1794015503236073,0.0008119287795400345,-1.04069543356236,stop,9
2026-02-26,6.6000000000010495,short,fractal,2026-02-26 07:55:00+01:00,2026-02-26 08:00:00+01:00,17.93000030517578,False,1.1818734791031476,1.1826897511369538,1.1814901244315232,1.1815066453283758,0.0007997511369537865,0.45868490561827735,take_profit,1
2026-02-27,5.699999999999594,short,fractal,2026-02-27 09:35:00+01:00,2026-02-27 10:00:00+01:00,18.6299991607666,False,1.1811434791031474,1.1822102845121238,1.180634857743938,1.1806513786407906,0.0010502845121238753,0.4685401495273828,take_profit,5
