instrument,stop_atr_mult,target_r_mult,partial_exit_r,be,all_trades,all_avg_r,all_pf,all_win,all_maxdd_r,all_sum_r,is_trades,is_avg_r,is_pf,is_win,is_maxdd_r,is_sum_r,oos_trades,oos_avg_r,oos_pf,oos_win,oos_maxdd_r,oos_sum_r,years_positive,years_total
NASDAQ,0.4,4.0,1.5,True,1588,0.03533218770370128,1.0541155173462438,0.40239294710327456,-44.34877736753383,56.10751407347763,824,0.07155699943052982,1.1127397584168142,0.4162621359223301,-28.964819951470783,58.96296753075657,764,-0.0037375045252342576,0.9944425826015802,0.387434554973822,-44.348777367533835,-2.8554534572789727,5,8
NASDAQ,0.4,4.0,1.5,False,1588,0.0349238183707269,1.0534896338691062,0.4017632241813602,-48.14423783385223,55.45902357271432,824,0.06488234591111294,1.1022221048712115,0.41504854368932037,-24.96538995146997,53.46305303075706,764,0.0026125268873785604,1.0038846514511834,0.387434554973822,-48.14423783385232,1.9959705419572202,5,8
NASDAQ,0.4,4.0,2.0,True,1588,0.08807199390647298,1.1287184057648456,0.3734256926952141,-30.624818536109473,139.8583263234791,824,0.11737174912713293,1.1755027029589515,0.38470873786407767,-22.584033310274876,96.71432128075753,764,0.05647121078890256,1.08057152096957,0.3612565445026178,-30.62481853610944,43.14400504272156,5,8
NASDAQ,0.4,4.0,2.0,False,1588,0.09049714440977058,1.132262795901576,0.3734256926952141,-34.34914786753272,143.7094653227157,824,0.11858458043781334,1.177316215791815,0.38470873786407767,-20.796185583905643,97.71369428075819,764,0.060203888798373656,1.0858972000246372,0.3612565445026178,-34.349147867532785,45.995771041957475,6,8
NASDAQ,0.4,4.0,2.5,True,1588,0.12254857907649895,1.171248858596862,0.34445843828715367,-35.197425317412836,194.60714357348033,824,0.16834161987956084,1.2417687446333414,0.3592233009708738,-18.28626442044012,138.71349478075814,764,0.07315922616848455,1.0993390915081998,0.3285340314136126,-35.19742531741271,55.8936487927222,6,8
NASDAQ,0.4,4.0,2.5,False,1588,0.13001183600297042,1.181677981804203,0.34445843828715367,-35.197482317412636,206.45879557271704,824,0.1640939433018919,1.2356683195897533,0.3592233009708738,-17.29612858390589,135.21340928075892,764,0.09325312341879341,1.126623544915454,0.3285340314136126,-35.19748231741257,71.24538629195817,6,8
NASDAQ,0.4,4.0,3.0,True,1588,0.13637159718007064,1.1812160708072819,0.31045340050377834,-31.697738817413068,216.55809632195218,824,0.16833985592325096,1.2263387598461568,0.3155339805825243,-26.638120100515035,138.7120412807588,764,0.10189274220051492,1.1337157809276954,0.30497382198952877,-31.69773881741305,77.8460550411934,6,8
NASDAQ,0.4,4.0,3.0,False,1588,0.1445583900012299,1.1920950108376223,0.31045340050377834,-30.69773881741301,229.55872332195307,824,0.1665201247339306,1.2238920683102443,0.3155339805825243,-24.63783510051496,137.21258278075882,764,0.12087191170313383,1.1586225055539465,0.30497382198952877,-30.697738817412986,92.34614054119425,8,8
NASDAQ,0.4,5.0,,False,1588,0.28246900209190945,1.3359557933522994,0.22921914357682618,-25.785722920440634,448.5607753219522,824,0.2969822928164544,1.355541012991507,0.23058252427184467,-25.785722920440634,244.7134092807584,764,0.2668159241376882,1.3151174199355156,0.22774869109947643,-24.967081586932835,203.84736604119377,8,8
NASDAQ,0.4,5.0,1.0,True,1588,-0.0060723546451639295,0.9902819460176658,0.4282115869017632,-50.66399760110872,-9.64289917652032,824,0.022709756408686475,1.037557970756751,0.4441747572815534,-50.66399760110872,18.712839280757656,764,-0.03711484091266754,0.9426029322319033,0.4109947643979058,-47.35788672868378,-28.355738457278004,4,8
NASDAQ,0.4,5.0,1.0,False,1588,0.005169239812793733,1.008046582283638,0.22292191435768263,-55.379854015081385,8.208752822716448,824,0.03848652461257058,1.0618702029405955,0.22694174757281554,-39.35631527759572,31.712896280758155,764,-0.03076458567806508,0.9536939507437507,0.21858638743455497,-55.37985401508138,-23.50414345804172,4,8
NASDAQ,0.4,5.0,1.5,True,1588,0.0683924795802756,1.1047513515471137,0.40239294710327456,-40.34883436753394,108.60725757347765,824,0.10007679736742317,1.1576733799365826,0.4162621359223301,-28.583947810274932,82.46328103075669,764,0.034219864584713294,1.0508826329254353,0.387434554973822,-40.34883436753388,26.143976542720957,5,8
NASDAQ,0.4,5.0,1.5,False,1588,0.07994909702311971,1.1224507550273148,0.4017632241813602,-43.34934736753385,126.95916607271411,824,0.11464004251305471,1.1806153320082478,0.41504854368932037,-28.86850944567999,94.46339503075708,764,0.04253373173031017,1.0632447931880222,0.387434554973822,-43.34934736753388,32.49577104195697,5,8
