instrument,stop_atr_mult,target_r_mult,partial_exit_r,be,all_trades,all_avg_r,all_pf,all_win,all_maxdd_r,all_sum_r,is_trades,is_avg_r,is_pf,is_win,is_maxdd_r,is_sum_r,oos_trades,oos_avg_r,oos_pf,oos_win,oos_maxdd_r,oos_sum_r,years_positive,years_total
US30,0.5,,2.0,True,392,0.24613393946461054,1.3894235936410035,0.41581632653061223,-28.460469921130553,96.48450427012733,195,0.5957135955138978,2.009396222096666,0.4512820512820513,-11.696780750536027,116.16415112521007,197,-0.09989668454356716,0.8516753475991117,0.38071065989847713,-22.647790915808642,-19.67964685508273,5,8
US30,0.5,,2.0,False,392,0.35267455296360956,1.5579880291989157,0.41581632653061223,-21.69458699086755,138.24842476173495,195,0.7438257866893452,2.26036226911123,0.4512820512820513,-12.196753750535997,145.04602840442232,197,-0.034505602247143906,0.9487667535456711,0.38071065989847713,-21.694586990867556,-6.797603642687349,5,8
US30,0.5,,2.5,True,392,0.2677350993568004,1.3924887677180593,0.36989795918367346,-29.21042942112986,104.95215894786575,195,0.6122158425792199,1.931431416708951,0.38974358974358975,-13.446686250535919,119.38208930294789,197,-0.07324837743696508,0.8963598807630387,0.350253807106599,-22.021142476274374,-14.42993035508212,4,8
US30,0.5,,2.5,False,392,0.37627021750442874,1.5515968371427813,0.36989795918367346,-20.444654490867293,147.49792526173607,195,0.7489537148944746,2.139465807965144,0.38974358974358975,-13.44668625053592,146.04597440442254,197,0.007370308920373427,1.0104283497061497,0.350253807106599,-20.444654490867265,1.451950857313565,6,8
US30,0.5,,3.0,True,392,0.34042464588626153,1.485371136246497,0.3520408163265306,-22.322778338839953,133.4464611874145,195,0.7057459839728013,2.047604630262408,0.37435897435897436,-13.196699750535927,137.62046687469626,197,-0.02118784612833377,0.9709270654408713,0.3299492385786802,-17.144364700051675,-4.174005687281753,6,8
US30,0.5,,3.0,False,392,0.43302735653503815,1.6174023608662307,0.3520408163265306,-17.69480299086723,169.74672376173496,195,0.8156167815611426,2.2106961092053554,0.37435897435897436,-13.196699750535927,159.0452724044228,197,0.054322088108183605,1.0745381339433318,0.3299492385786802,-17.694802990867174,10.70145135731217,7,8
US30,0.5,2.0,,False,392,0.1666192782038613,1.2636185738104886,0.41581632653061223,-15.272365599361894,65.31475705591363,195,0.28096163670533986,1.476070408297152,0.4512820512820513,-15.272365599361894,54.78751915754127,197,0.05343775582930129,1.0793433395180188,0.38071065989847713,-12.426175631735184,10.527237898372354,6,8
US30,0.5,2.0,1.0,True,392,-0.011942507510426003,0.9779375306644809,0.5,-27.448265762544523,-4.681462944086993,195,0.06815261619252007,1.1344064409042636,0.5282051282051282,-15.072199662854054,13.289760157541414,197,-0.0912244827493828,0.8414031119000218,0.4720812182741117,-23.15337294326772,-17.97122310162841,4,8
US30,0.5,2.0,1.0,False,392,0.0008119057548800139,1.001475633217608,0.3877551020408163,-27.79002886436836,0.31826705591296545,195,0.09379225721816158,1.1821117435619215,0.4256410256410256,-14.170391771847822,18.289490157541508,197,-0.09122448274938344,0.8440696980216945,0.350253807106599,-22.600633919512834,-17.97122310162854,4,8
US30,0.5,2.0,1.5,True,392,0.09073051927528461,1.1602565258144835,0.4770408163265306,-19.45567148067096,35.566363555911565,195,0.18994091106431335,1.35869375224646,0.5076923076923077,-11.022595099361832,37.0384776575411,197,-0.007472660414363122,0.9875953749971316,0.4467005076142132,-16.60003141675255,-1.472114101629535,4,8
