R,reason,days,d0,ticker,market,year
1.1185593574422272,MaxHold,10,2021-04-28,AMGN,sp500,2021
-0.0521740878192197,BE,5,2021-05-05,VRSK,sp500,2021
-0.2698807357708939,MaxHold,10,2021-05-04,CRM,sp500,2021
-0.347064348185605,MaxHold,10,2021-05-10,CTSH,sp500,2021
0.26051994496095116,MaxHold,10,2021-05-12,ACN,sp500,2021
1.0431332860336462,MaxHold,10,2021-05-12,AMT,sp500,2021
-0.4388951122787641,MaxHold,10,2021-05-17,WBD,sp500,2021
0.15608171497062198,MaxHold,10,2021-05-24,RL,sp500,2021
-0.17790321281313218,MaxHold,10,2021-05-24,TJX,sp500,2021
0.3987557522410958,MaxHold,10,2021-05-27,AMGN,sp500,2021
0.014783821897867297,MaxHold,10,2021-06-01,DHR,sp500,2021
1.1171904877492302,MaxHold,10,2021-06-01,MRK,sp500,2021
-1.5481621819293958,SL,3,2021-06-14,C,sp500,2021
-1.269982119641872,SL,2,2021-06-15,CTSH,sp500,2021
-1.0423305694068419,SL,2,2021-06-15,DD,sp500,2021
-0.012177670176700465,MaxHold,10,2021-06-09,UPS,sp500,2021
0.12182632784883934,MaxHold,10,2021-06-10,DHI,sp500,2021
0.6375581833230572,MaxHold,10,2021-06-17,AFL,sp500,2021
0.16671634043295963,MaxHold,10,2021-06-17,AIG,sp500,2021
-0.308028105959232,MaxHold,10,2021-06-23,APD,sp500,2021
-0.7937811241891464,MaxHold,10,2021-06-28,CCL,sp500,2021
-0.18447277716901353,BE,4,2021-07-08,WBD,sp500,2021
-0.25090745808260667,MaxHold,10,2021-07-02,IBM,sp500,2021
-1.287341568196723,SL,8,2021-07-07,UAL,sp500,2021
1.0055107180538154,MaxHold,10,2021-07-13,DHI,sp500,2021
0.2938028108933626,MaxHold,10,2021-07-14,SYY,sp500,2021
2.361305058852258,TP,8,2021-07-19,AFL,sp500,2021
0.546789973344485,MaxHold,10,2021-07-19,APD,sp500,2021
0.03235964023611189,MaxHold,10,2021-07-20,EOG,sp500,2021
-1.789174617396293,BE,2,2021-08-02,AMGN,sp500,2021
-0.4103745564353661,BE,6,2021-07-28,EXPD,sp500,2021
-0.06641318573652856,BE,3,2021-08-04,AMGN,sp500,2021
-0.37217703268618746,MaxHold,10,2021-07-27,UPS,sp500,2021
1.8250989627490881,TP,9,2021-08-04,GIS,sp500,2021
0.13771503502489635,MaxHold,10,2021-08-05,CAH,sp500,2021
-0.49208778611935183,MaxHold,10,2021-08-05,EXPD,sp500,2021
-1.0934510926990229,SL,3,2021-08-16,AXP,sp500,2021
-0.6046965963501354,MaxHold,10,2021-08-10,APD,sp500,2021
0.5437831146705613,MaxHold,10,2021-08-17,OXY,sp500,2021
0.2959240783106909,MaxHold,10,2021-08-19,AXP,sp500,2021
0.585848286185609,MaxHold,10,2021-08-19,CF,sp500,2021
-0.3425222646830982,BE,9,2021-08-24,KO,sp500,2021
1.2851709955479838,TP,9,2021-09-01,ADI,sp500,2021
0.46965579013772074,MaxHold,10,2021-09-01,WFC,sp500,2021
-0.033929522536719395,MaxHold,10,2021-09-03,COF,sp500,2021
-2.162909640121364,SL,9,2021-09-07,AFL,sp500,2021
-0.11942155634373791,BE,7,2021-09-09,AMGN,sp500,2021
-0.4103099196914858,MaxHold,10,2021-09-15,D,sp500,2021
0.3605524573423772,MaxHold,10,2021-09-16,TXT,sp500,2021
-0.20003243275699886,BE,8,2021-09-20,APD,sp500,2021
0.0845953774383492,MaxHold,10,2021-09-20,AFL,sp500,2021
-1.0191268837825056,SL,7,2021-09-24,AMT,sp500,2021
0.6680283234754925,MaxHold,10,2021-09-30,ACN,sp500,2021
-0.30022716642670827,MaxHold,10,2021-09-30,CAH,sp500,2021
-0.013077271651126562,MaxHold,10,2021-10-01,DHR,sp500,2021
1.100001692295461,MaxHold,10,2021-10-05,LEN,sp500,2021
-0.1419911840777682,MaxHold,10,2021-10-06,TJX,sp500,2021
0.1661533070140661,MaxHold,10,2021-10-19,CCL,sp500,2021
-0.505785063700557,BE,9,2021-10-20,EXPE,sp500,2021
-0.15485767056437946,MaxHold,10,2021-10-21,IBM,sp500,2021
0.45507864750353444,MaxHold,10,2021-10-26,SYY,sp500,2021
0.15392987169266878,MaxHold,10,2021-11-01,GRMN,sp500,2021
-0.22349975553276086,MaxHold,10,2021-11-02,C,sp500,2021
0.9005083727008781,MaxHold,10,2021-11-05,DHR,sp500,2021
-0.37642002905829336,BE,7,2021-11-16,AIG,sp500,2021
-0.6301419230070868,BE,7,2021-11-16,JPM,sp500,2021
0.017209436134732897,MaxHold,10,2021-11-15,AMT,sp500,2021
-1.138069445343407,SL,5,2021-11-23,ORCL,sp500,2021
-0.30869948965104066,MaxHold,10,2021-11-17,OXY,sp500,2021
0.9407896563915924,TP,10,2021-11-26,ACN,sp500,2021
2.200227164948809,TP,6,2021-12-02,ORCL,sp500,2021
0.43463486467060813,MaxHold,10,2021-11-29,AXP,sp500,2021
1.0715091373413403,MaxHold,10,2021-12-01,AFL,sp500,2021
1.1109802464909087,TP,9,2021-12-02,LLY,sp500,2021
0.4532080042235662,MaxHold,10,2021-12-16,ADI,sp500,2021
1.5205781112093584,TP,10,2021-12-20,XOM,sp500,2021
1.3224281691247446,TP,10,2021-12-20,OXY,sp500,2021
1.0703452993364257,MaxHold,10,2021-12-20,RL,sp500,2021
-0.08536097303169046,BE,4,2022-01-07,DHR,sp500,2022
-1.4351233330619917,SL,7,2022-01-05,VRSK,sp500,2022
-0.07672655416281801,BE,8,2022-01-05,CRM,sp500,2022
-0.02681974490013604,BE,6,2022-01-07,DHI,sp500,2022
-1.1221921096341294,SL,10,2022-01-10,EXPD,sp500,2022
-1.2551399633648594,SL,5,2022-01-18,ADI,sp500,2022
0.0962898756798403,MaxHold,10,2022-01-14,LLY,sp500,2022
-0.18483671470039284,MaxHold,10,2022-01-18,APD,sp500,2022
0.37579831302230643,MaxHold,10,2022-01-28,TXT,sp500,2022
-0.1076515292201234,BE,3,2022-02-10,GIS,sp500,2022
-0.7317393957012643,MaxHold,10,2022-02-04,APD,sp500,2022
-0.32308287420789816,MaxHold,10,2022-02-07,MRK,sp500,2022
-0.75312215900652,BE,6,2022-02-15,GIS,sp500,2022
-0.7600343055402118,MaxHold,10,2022-02-11,AMT,sp500,2022
-0.7053544176714731,MaxHold,10,2022-03-31,C,sp500,2022
-0.33057253617070387,MaxHold,10,2022-03-31,DHI,sp500,2022
-0.25554758604069877,MaxHold,10,2022-04-05,UPS,sp500,2022
-0.05346810918643665,MaxHold,10,2022-04-06,DD,sp500,2022
-1.0718032950162983,SL,10,2022-04-19,DHR,sp500,2022
0.5820319024962509,MaxHold,10,2022-08-10,SYY,sp500,2022
0.08977751943226009,BE,5,2022-08-19,NEM,sp500,2022
-1.120124695349938,SL,4,2022-08-25,CRM,sp500,2022
-1.114469941573064,SL,4,2022-12-13,UAL,sp500,2022
-0.9159708775670599,MaxHold,10,2022-12-13,AMGN,sp500,2022
-0.8828568715680206,MaxHold,10,2023-01-13,PEP,sp500,2023
-0.3176006549995871,MaxHold,10,2023-01-23,LLY,sp500,2023
0.07063503785580096,MaxHold,10,2023-01-23,PG,sp500,2023
0.12031081588444138,MaxHold,10,2023-01-26,IBM,sp500,2023
0.10778770680540879,MaxHold,10,2023-01-26,MRK,sp500,2023
0.3604785662806365,MaxHold,10,2023-02-01,AIG,sp500,2023
-0.14489940735592183,MaxHold,10,2023-02-06,APD,sp500,2023
-0.8241703872050703,MaxHold,10,2023-02-08,D,sp500,2023
-0.31634203535209643,MaxHold,10,2023-02-09,DHR,sp500,2023
-0.31473373007959665,MaxHold,10,2023-02-16,LLY,sp500,2023
0.17909792570128236,MaxHold,10,2023-02-17,EOG,sp500,2023
-0.46016095834997384,MaxHold,10,2023-02-23,EBAY,sp500,2023
0.5866321355682226,MaxHold,10,2023-04-05,DE,sp500,2023
-0.3892848606317904,BE,5,2023-04-25,AXP,sp500,2023
-0.40653701566670153,BE,7,2023-04-25,ACN,sp500,2023
1.835803269844661,TP,7,2023-04-25,CTSH,sp500,2023
1.5719031027521468,TP,9,2023-04-25,CCL,sp500,2023
-0.1336382287255982,MaxHold,10,2023-04-25,ADI,sp500,2023
