,p5,p25,p50,p75,p95
2021-07-01,86840.97602048042,99788.2236507266,108200.5482816544,116574.87629071565,130140.03803897036
2021-07-02,86650.92673412185,99721.35972132883,108255.57043041236,116575.45780182768,130137.96284681365
2021-07-05,86652.69966956516,99714.84399667624,108205.13601400843,116526.23150989658,130128.20683634613
2021-07-06,86587.43918556301,99709.57141437546,108246.79257992673,116570.09349610968,130143.8155976138
2021-07-07,86584.69537605572,99719.15921405147,108258.68693945717,116539.3410635471,130101.46600840054
2021-07-08,86597.56189025794,99559.60256320245,108240.0410741141,116601.81041603658,130104.86171079605
2021-07-09,86759.05717878332,99589.68360076327,108240.0410741141,116645.29043641464,130130.23719512521
2021-07-12,86586.21609976167,99583.44433328674,108254.1569206594,116722.7073863872,130540.9171045662
2021-07-13,86560.12315649944,99652.1620907184,108119.58814752336,116694.3464200082,130136.27676594383
2021-07-14,86594.97520655631,99552.19148885457,108125.06394113332,116682.32365445854,130317.58450191253
2021-07-15,86741.34276328904,99708.10887270732,108143.5251531486,116595.82145493542,130470.09650488867
2021-07-16,86818.6291256919,99720.19032408556,108103.44942612317,116503.61676286167,130472.27779028633
2021-07-19,86757.76254582433,99720.19032408556,108011.55572154885,116525.20899566422,130759.7933908724
2021-07-20,86762.87152854718,99775.51938827761,108206.40246390132,116606.08370751471,130698.71511725431
2021-07-21,86746.74083302967,99775.51938827761,108280.27820671265,116656.70485377633,130670.709971395
2021-07-22,86736.15209060897,99779.45580175673,108313.39442796881,116694.62563476776,130777.444755142
2021-07-23,86765.65391376366,99779.45580175673,108329.15066536036,116741.23560158862,130674.36970444741
2021-07-26,86964.28491503329,99723.77413900718,108269.84830270454,116823.85720628125,130669.84318232255
2021-07-27,86960.23293317904,99775.51938827761,108196.36791038828,116806.90276824376,130782.44103412819
2021-07-28,86964.51837732783,99744.78304484415,108240.0410741141,116915.5230180803,130919.72630437087
2021-07-29,87023.04453812055,99775.51938827761,108211.27680975517,116965.9251285505,130806.59169880605
2021-07-30,86886.46937718742,99797.51124341668,108180.10158642844,116966.01696694214,130669.2760842442
2021-08-02,86962.05289479169,99814.41384664923,108267.06666201136,116966.01696694214,130674.25557298666
2021-08-03,86968.68576254771,99775.51938827761,108203.48013152767,116981.14152672468,130674.25557298666
2021-08-04,86867.77724085619,99876.27609729712,108319.51532655014,116950.34084576511,130699.94737773544
2021-08-05,86765.65391376366,99775.51938827761,108362.94182662125,116979.03291774083,130801.13318637453
2021-08-06,86893.52503688188,99851.88824763824,108340.64120385837,117211.69847087392,130932.89137602558
2021-08-09,87051.02060372077,99815.04499967124,108372.37004913334,117211.69847087392,130585.02043323165
2021-08-10,87088.09994481392,99883.0224694939,108327.70282858727,117269.13737437167,130585.02043323165
2021-08-11,87027.63759868899,99798.73164307619,108276.78569094237,117211.69847087392,130877.69283831147
2021-08-12,86998.02450719199,99876.06413743223,108272.6413152697,117325.46822433393,130867.73990471334
2021-08-13,86902.51374092679,99867.71727672197,108332.62402905305,117383.8438037636,130732.44758302244
2021-08-16,87010.94761064377,99879.81390674623,108257.99794288419,117377.27626635684,130941.19142030049
2021-08-17,86813.37049164598,99980.85859102645,108256.10567860829,117396.54471604027,131134.2390814389
2021-08-18,86912.37820345613,99976.9812858836,108187.82531302111,117351.88770788623,131069.94859512881
2021-08-19,86828.16251231096,99995.54763098435,108299.51845568005,117432.37565010544,130880.42076972662
2021-08-20,86912.78165796395,99978.7030962011,108206.341478839,117501.80370982474,130770.89160916136
2021-08-23,86914.66947700563,99975.86533631792,108234.96666367428,117469.50331783149,130873.71075843163
2021-08-24,86938.2804450159,99930.28884271374,108447.62437426478,117517.8252058729,130780.35299820472
2021-08-25,86879.08840546462,99998.97058925145,108371.24867208759,117539.1145159457,130952.34854401293
2021-08-26,86918.02110889088,99975.86533631792,108344.47297824388,117506.39842931871,131130.63834231178
2021-08-27,86988.5976910964,99998.97058925145,108430.80374377625,117506.39842931871,131310.22185954757
2021-08-30,86930.5747206898,99960.1766089788,108477.63536871059,117539.01310846525,131311.8071845885
2021-08-31,86767.86215823301,99998.97058925145,108456.58500329239,117517.8252058729,131294.80685426286
2021-09-01,86746.78250334527,99855.9056339271,108381.67714934442,117621.74330390978,131010.3087993924
2021-09-02,86783.89295022331,99932.372827168,108456.58500329239,117715.2184096782,131323.23161569927
2021-09-03,86844.45577204968,99800.78351760354,108407.78987405905,117721.60376120264,131239.53026787873
2021-09-06,86913.84668503529,99756.62771179673,108424.88889029672,117643.49250892595,131537.27232014915
2021-09-07,86961.54415028145,99752.25688292747,108414.91235696204,117696.95307658179,131536.61998966764
2021-09-08,87052.28865588112,99853.1342715841,108453.96174016091,117638.4231334239,131288.77341211212
2021-09-09,86759.92951165081,99792.6335241199,108477.63536871059,117638.41907810645,131697.58719891153
2021-09-10,86803.87548345914,99814.9502448931,108501.74719497809,117616.59227889727,132167.2220527964
2021-09-13,86800.82058240601,99773.4685720657,108524.95411007968,117489.2065150251,132042.3539464437
2021-09-14,86950.33698488979,99765.08671618879,108477.63536871059,117402.89295133963,132335.56927433045
2021-09-15,86868.91035857031,99761.03639276282,108534.47638442312,117570.61776919616,132265.4287361662
2021-09-16,86784.34911572722,99654.19931187117,108475.55501304161,117581.74178804907,132050.25106352317
2021-09-17,86771.17010494831,99765.35381691778,108455.75189682268,117656.97659025861,132281.63456143416
2021-09-20,86785.47734838136,99792.6611539361,108484.00115269584,117590.06626960609,132325.84294210386
2021-09-21,86831.85595435809,99782.1311535656,108554.44177155221,117729.369831543,132250.78181373767
2021-09-22,86843.3696934527,99994.03455851847,108534.34754880233,117701.77898387633,131656.82635497436
2021-09-23,86738.18062120127,100037.96625827273,108597.01487991567,117729.369831543,131638.85445974028
2021-09-24,86813.21969160589,100052.2239531747,108582.08095150389,117720.53401838672,131690.62489192357
2021-09-27,86783.16279595408,100061.13940361234,108558.78002346623,117729.20995891941,131640.6496543339
2021-09-28,86731.57325101036,100061.13940361234,108641.83353060701,117728.42900991476,132334.9229201929
2021-09-29,86783.16279595408,99971.20049505754,108677.81770230981,117781.46736272043,131857.84910825462
2021-09-30,86783.16279595408,99859.51431338077,108701.81003154404,117712.7596959209,132412.91886022803
2021-10-01,86629.70384862444,99882.78531016911,108635.85872487063,117722.3733707175,132336.21758412523
2021-10-04,86730.9089678694,99951.80600204294,108691.58463307393,117793.83184198174,132064.7102142004
2021-10-05,86777.08521261509,99862.29300109312,108591.1687265546,117731.80700613977,132328.99230991496
2021-10-06,86821.79782097413,99824.13811786076,108564.67217099876,117735.08416371618,132251.7173212671
2021-10-07,86714.42750571351,99936.95805371636,108592.4632935756,117732.01675566545,131939.20591554185
2021-10-08,86799.61878931786,100012.8402236899,108703.10254349219,117792.01464635604,131888.09075689683
2021-10-11,86726.5886080581,100056.50065000838,108697.672189717,117792.77501831428,132031.41242269438
2021-10-12,86730.80860196725,99826.29784557316,108725.61361639376,117769.43169299378,132029.51718522888
2021-10-13,86840.70665717433,99988.09090241004,108749.2946101579,117803.27774661762,132030.67216331896
2021-10-14,86844.60530010676,99829.51838377916,108818.79927765192,117756.01819744897,132039.11252180173
2021-10-15,86829.98577701769,99775.81317413098,108835.33010375901,117803.27774661762,132225.69621933403
2021-10-18,86727.03202312718,99789.22441439572,108865.86296545973,117751.37037841795,132036.76876698367
2021-10-19,86724.21709824468,99857.22071340005,108822.8853607515,117717.46817297617,131987.3858380806
2021-10-20,86601.56285457636,99922.58018119371,108819.15979129137,117739.87910738931,132139.14841585307
2021-10-21,86611.12809732823,99918.66100784137,108807.23883610881,117743.43649800828,132335.47242430694
2021-10-22,86555.47351230275,99967.51239413561,108834.69050589544,117789.9114691714,132334.70700980857
2021-10-25,86483.77293736702,100011.02627754436,108805.7159569406,117747.73126082149,132229.78954969384
2021-10-26,86575.51624259821,99970.17861995369,108870.64787229133,117736.63494418739,132240.14900756493
2021-10-27,86587.7738100283,100039.25296502141,108867.31670573578,117882.27342839679,132253.58584108163
2021-10-28,86730.39980097649,100004.38979139991,108887.73607320883,117824.76355505642,132342.44248704592
2021-10-29,86787.9064484209,99963.78672137098,109009.11856229554,117894.0052737038,132525.53304812984
2021-11-01,86681.57134911482,99942.8204668505,109009.22128308131,117868.85653817907,132525.28970491313
2021-11-02,86712.29982493262,99864.4939621976,109032.43281525825,117894.0052737038,132525.53304812984
2021-11-03,86699.34244222904,99788.49388110673,109021.40756037859,117884.49856697136,132535.70988155785
2021-11-04,86730.27583112291,99810.3013136423,109075.55185097412,117894.0052737038,132567.3484169375
2021-11-05,86678.31848442924,99772.52229918014,109075.00400858243,117865.65819765738,132525.53304812984
2021-11-08,86745.54751160016,99821.20755944755,109103.90015348687,117870.7062971868,132517.95075807616
2021-11-09,86758.21659815223,99797.44206530869,109117.76824402477,117865.8053838268,132525.53304812984
2021-11-10,86730.0191983334,99784.23516553703,109086.80116709047,117887.59614203995,132695.92491224667
2021-11-11,86825.39112889793,99797.44206530869,109094.33564852388,117844.05264308953,132770.44636594132
2021-11-12,86733.01398288547,99702.98202069147,109194.58058599452,117885.92001396151,132535.960973222
2021-11-15,86845.0370402307,99742.55254107108,109079.29752774764,117886.16814188694,132822.88146992968
2021-11-16,86991.84010869665,99635.57790714718,109049.49353854539,117893.75720295649,132913.60996775044
2021-11-17,86996.72807565011,99559.59217201814,109017.038802272,117892.40371764827,133011.95213042115
2021-11-18,86942.78015336611,99605.55825421822,109101.69937377988,117885.4955007029,132854.74371398674
2021-11-19,86984.87422099651,99541.98366834395,109183.5071063709,117960.95183988172,133166.34395746284
2021-11-22,87190.37747067434,99513.40617629887,109147.75023386392,117913.86447325465,133225.49024874362
2021-11-23,87163.84453654116,99612.97689615325,109201.22199023994,117963.83467643628,133284.85050746
2021-11-24,87288.30194284409,99604.66945038678,109110.0790824007,117961.81730202863,133284.82358133985
2021-11-25,87334.10359579467,99671.97272670452,109143.17681025312,118175.67246695273,133290.8340592369
2021-11-26,87160.05253500363,99695.57931685851,109143.17681025312,118175.67246695273,133225.42432809572
2021-11-29,87509.78322137162,99867.30513804662,109176.52142218957,118172.1010114562,133334.71374848715
2021-11-30,87600.90565389839,99876.94645265408,109186.09682143235,118206.11549287238,133636.34241830185
2021-12-01,87614.35214775386,99877.36505104804,109245.57300525083,118230.21512220579,133598.85915988433
2021-12-02,87569.83580840673,99871.74674760464,109254.017768424,118271.13210923126,133718.19521327014
2021-12-03,87472.16250543064,99749.16986327025,109209.68836699387,118184.60348180434,133734.65254012553
2021-12-06,87211.92269155587,99789.9702442516,109232.81704178764,118285.05293949571,133739.77094168597
2021-12-07,87228.38336934455,99877.36505104804,109243.77306804014,118289.27421089787,133574.09972570138
2021-12-08,87251.73152654564,99839.69544059302,109251.62267542473,118391.8741042719,133692.13591631906
2021-12-09,87250.72339651341,99765.35147754579,109290.65548488867,118378.71410945787,133534.185872916
2021-12-10,87250.72339651341,99646.13057240791,109411.59238026092,118436.53992366353,133431.07317448946
2021-12-13,87157.79561652476,99671.79055647884,109333.3222922126,118389.03020338486,133516.3830970132
2021-12-14,87157.79561652476,99696.62579412716,109359.8532510947,118441.21958249796,133769.3653004411
2021-12-15,87157.79561652476,99801.85259388847,109449.91710536109,118413.29176917278,133558.32567704638
2021-12-16,87157.79561652476,99894.6981254669,109428.64063732959,118416.72231568526,133818.77916542918
2021-12-17,87227.2445509891,99898.68917959234,109291.15395219212,118453.75891089611,133775.5387908605
2021-12-20,87158.58173746284,99807.66882539143,109254.65513791196,118408.51990446086,133886.58905895092
2021-12-21,87157.29397647631,99890.55402720631,109431.89090934975,118429.60040240403,133886.19148708993
2021-12-22,87158.51763498106,99815.21438103964,109463.52869775925,118381.03703841998,133839.72152570702
2021-12-23,87130.85217707083,99864.67262409753,109280.02851494079,118345.21459490224,134002.86276894377
2021-12-24,87149.98292619779,99811.41800333193,109317.57272341887,118381.94764471974,133870.8408811436
2021-12-27,87057.32865685565,99814.73228203568,109292.7136235422,118299.16343656153,134117.3275708112
2021-12-28,87054.49985443684,99895.88911551685,109332.42632788261,118379.11533211406,134109.7483367015
2021-12-29,87149.98292619779,99865.1553091858,109330.78913056702,118356.16100469873,134118.24467207113
2021-12-30,87182.21306615071,99961.95751579653,109388.02289132324,118337.6587548929,134181.837517548
2021-12-31,87236.60046048762,100039.9136680779,109388.02289132324,118246.50419576072,134109.7483367015
2022-01-03,87054.49985443684,100068.27497103333,109277.7206254681,118231.90849650637,134118.9630414981
2022-01-04,87057.24817602916,100191.39556365591,109140.97731251558,118255.21722805114,133951.55760513898
2022-01-05,87098.39148320479,100158.34511818441,109343.25802300405,118274.23960343059,134088.37188893973
2022-01-06,86994.99617234497,100229.07021030821,109367.79024626815,118374.29300508436,134118.28314505355
2022-01-07,86966.30137531203,100234.75246550192,109354.96085463521,118188.68220858887,134076.96521186767
2022-01-10,86994.7212681291,100191.75115881096,109309.8988301589,118250.9389377872,133946.47676314422
2022-01-11,86994.7212681291,100152.34519775337,109419.4149884182,118381.03703841998,133911.7561087129
2022-01-12,86994.7212681291,100119.92630097145,109437.6743867604,118405.87146038319,134061.28800072434
2022-01-13,87082.05905413612,100229.04584942418,109357.64429770333,118311.47850235572,134122.4416101852
2022-01-14,87081.06862654437,100189.88344473815,109350.39612248476,118306.3315065014,134271.79717043243
2022-01-17,87127.97658224498,100234.75246550192,109456.24044908451,118208.21711054714,134553.5606754547
2022-01-18,86994.7212681291,100268.3283319973,109362.70726759441,118384.7773566875,134611.36023442776
2022-01-19,86995.21248396827,100322.21019574301,109382.66440995553,118388.27902412225,134438.90345489967
2022-01-20,86966.30137531203,100280.3157703954,109436.80090268399,118358.62551318872,134906.17839780982
2022-01-21,86968.98857640187,100322.21019574301,109454.57264274312,118664.02398901792,134720.93895265448
2022-01-24,87089.75957088228,100286.866601515,109447.94769330189,118402.40201873374,134731.7409548326
2022-01-25,86987.93309610011,100290.00095419695,109563.9318990549,118551.8264175555,135035.54609175125
2022-01-26,87035.79448317821,100323.49350966795,109495.08921778161,118634.96982530854,135108.54815346765
2022-01-27,87157.38825285835,100427.62748861515,109545.60359291692,118619.43677331108,134961.2481824047
2022-01-28,87281.40737230786,100313.3588223955,109546.68730953304,118572.89440102415,135120.61678994863
2022-01-31,87281.40737230786,100344.36217008522,109517.4968760077,118600.20218054284,134921.1748262737
2022-02-01,87209.7464963444,100322.21019574301,109516.84555779141,118658.7539285828,134923.3904352319
2022-02-02,86977.77212094543,100429.30851137379,109547.66690917799,118693.55324447068,135230.44695665347
2022-02-03,87244.1773585678,100335.66323145665,109606.43949335977,118616.73351228326,135164.21474095472
2022-02-04,87006.19507655811,100328.38165348457,109492.31589192105,118709.98146501742,135189.3204608729
2022-02-07,86985.59112977622,100322.21019574301,109574.40667034734,118701.81316929401,135168.41690301016
2022-02-08,86942.84607257597,100318.50534313402,109579.91142362531,118725.63484771486,135164.15610743474
2022-02-09,87502.25181807549,100439.72118928515,109574.40667034734,118756.26602185133,135182.72922876055
2022-02-10,87203.48966373046,100363.67503171999,109636.52034439628,118758.62052902167,135298.66213622564
2022-02-11,87358.74209501866,100392.37420447855,109668.54053038103,118816.615122019,135242.9869276764
2022-02-14,87445.03951211202,100510.90561130116,109574.40667034734,118812.96276705511,135150.27548997354
2022-02-15,87371.24859818551,100561.75968473995,109564.71075258698,118774.14248043811,135192.95589464114
2022-02-16,87512.9880810288,100396.63217965355,109542.21819970112,118785.59306464047,135332.94305983593
2022-02-17,87606.60227772502,100586.99897913533,109564.71075258698,118766.28161662187,135417.90112372104
2022-02-18,87602.91865710098,100518.85340796204,109359.633931419,118773.70550068087,135301.64571041532
2022-02-21,87476.92328888559,100671.66766697066,109486.8354545318,118729.608125121,135296.74157296328
2022-02-22,87263.01764861218,100593.63544041775,109557.68982538837,118822.44770606638,135733.7207396651
2022-02-23,87412.91551733892,100541.6886456211,109675.87136651855,118862.94515614574,135729.93251586836
2022-02-24,87549.90908480171,100494.00390676146,109571.1780485565,118813.18655921124,135533.69328364386
2022-02-25,87491.40168855488,100409.0449176205,109575.26936942313,118799.62398044294,135639.21912513548
2022-02-28,87436.58310340348,100488.24150720231,109599.9647625352,118822.44770606638,135735.755801552
2022-03-01,87563.52847008487,100335.71829877552,109499.29268599472,118813.18655921124,135519.828688388
2022-03-02,87557.39376177567,100340.29282563785,109665.01307572616,118827.23708996703,135358.3486118325
2022-03-03,87545.48412125853,100396.17092003679,109580.99269936146,118786.20414804976,135477.18725162873
2022-03-04,87508.10047573825,100428.73660755591,109580.99269936146,118786.20414804976,135454.73196862766
2022-03-07,87438.50528673125,100377.9028635877,109597.04824224154,118811.8578092961,135670.07122574074
2022-03-08,87573.39728185465,100410.31362690586,109583.93014273673,118795.48476302628,135688.53560706
2022-03-09,87541.3966775517,100493.2690856386,109685.01169655353,118848.46449479241,135733.6359577582
2022-03-10,87551.59045756941,100460.57645005282,109779.95468748121,119033.3529489953,135224.29445610172
2022-03-11,87551.59045756941,100571.19678593928,109762.87177075235,118861.8768276261,135271.86798295449
2022-03-14,87504.5747033458,100544.13830390299,109816.11974127442,118832.75087500387,135301.06648241341
2022-03-15,87416.82087383652,100439.03380639135,109796.53042899174,118861.8768276261,135371.24849037646
2022-03-16,87355.37686984795,100528.7124996207,109839.0953144414,118861.8768276261,135299.13191444712
2022-03-17,87529.39695005627,100522.12509004367,109788.30477384166,118813.62517933814,135433.48160331225
2022-03-18,87389.87876007934,100541.2542462255,109762.52251297724,118936.19870549676,135381.39775522708
2022-03-21,87492.8233565686,100512.97281587421,109749.13395374545,118883.66377980312,135368.1085213903
2022-03-22,87387.65636053539,100536.99036738565,109687.57237093858,118955.86181256219,135441.4819920523
2022-03-23,87387.44652654965,100541.75555858188,109783.32546484645,119059.18586793721,135451.77298011686
2022-03-24,87364.95090497509,100531.81834750771,109767.31853033135,119060.49865452059,135466.2207377336
2022-03-25,87491.7222871106,100542.91167542999,109763.6983486818,119090.22164251565,135451.77298011686
2022-03-28,87490.62507422532,100567.31718634236,109661.93971880694,119046.08738675815,135607.99013821024
2022-03-29,87487.59234172816,100632.83929140941,109741.98962728785,119066.69662562897,135561.0033135679
2022-03-30,87574.51493708095,100549.98429131375,109769.25124869097,119071.14094336679,135614.4744292003
2022-03-31,87512.70613987996,100544.08109806589,109696.03491197826,119047.7141745662,135465.15652041888
2022-04-01,87512.70613987996,100521.03664703,109777.30845328036,119015.9152456085,135614.4744292003
2022-04-04,87374.58815539227,100495.03467573189,109682.59210590851,119205.43656167391,135428.42573851004
2022-04-05,87233.9431208809,100470.71524686956,109673.3032499484,119038.48427232698,135441.4819920523
2022-04-06,87277.20097360654,100512.52384915247,109712.2055625041,119038.09604741205,135450.7904742263
2022-04-07,87464.62977040581,100563.12053173194,109629.13196417468,119087.00362212154,135458.09779104232
2022-04-08,87484.02295252102,100539.94532268189,109712.2055625041,119199.60571564166,135515.88936806336
2022-04-11,87313.01817573383,100556.38078290007,109700.12083860638,119199.60571564166,135681.18356969143
2022-04-12,87484.02295252102,100556.60203609824,109687.63479786692,119151.79288361635,135683.89404362944
2022-04-13,87491.74069437575,100479.46574049594,109813.76128151793,119212.91725790586,135692.99765378848
2022-04-14,87491.74069437575,100445.36240798891,109812.24672271707,119405.19149576582,135684.413047474
2022-04-19,87565.21218918067,100525.46951075576,109738.46006141615,119343.55173639845,135573.8779051569
2022-04-20,87493.99801257331,100551.9601554675,109856.52895265556,119263.50436338068,135734.32101121888
2022-04-21,87493.88727365305,100385.3241569734,109845.51440931158,119358.15089682714,135757.3581868571
2022-04-22,87512.70613987996,100506.62818490829,109865.37862318952,119365.66274719687,135783.96787409225
2022-04-25,87512.70613987996,100443.78375716392,109918.54226249905,119394.43734648396,135804.52524390756
2022-04-26,87515.04071735182,100478.46106928185,110000.63331155502,119502.20464579308,135977.02052562303
2022-04-27,87575.2249189463,100510.36795771128,109975.29842475888,119423.68066095469,135858.54797558664
2022-04-28,87575.2249189463,100506.6756072651,109961.77437727078,119445.3585256566,135977.02052562303
2022-04-29,87550.35609433208,100533.62103987107,109957.07814328944,119595.34262117354,135977.02052562303
2022-05-02,87512.70613987996,100462.6030807786,109921.96577488189,119544.84300526108,136002.6459401668
2022-05-03,87493.67653651397,100468.44714710601,109964.24384232718,119503.20400075495,136022.97146015862
2022-05-04,87493.20577938737,100550.54477757172,109994.59930209041,119507.93208956669,136172.34527001635
2022-05-05,87462.02383404683,100556.60203609824,109983.9198197854,119414.41843335128,135977.02052562303
2022-05-06,87528.31790047165,100556.60203609824,109963.3754599327,119497.27581463485,135977.02052562303
2022-05-09,87551.49748126543,100744.81578520675,110012.97514693724,119488.8027824178,136023.17924040405
2022-05-10,87493.20577938737,100784.68402995278,110003.85130320462,119504.60222865721,136026.64875687443
2022-05-11,87493.20577938737,100858.20066735131,110017.04361505067,119595.7765486875,136026.63738614065
2022-05-12,87416.12969574859,100637.88437624536,109961.37466886896,119549.42322265105,136125.72826538203
2022-05-13,87289.36697403513,100770.99139412405,110045.34637933972,119624.71262497774,136422.43590449457
2022-05-16,87241.3018506617,100916.84614431922,109962.52038071488,119816.37552151916,136252.85117040115
2022-05-17,87241.3018506617,100802.97711138375,109994.07269190553,119880.41463990138,136250.68320334295
2022-05-18,87197.9044207664,100928.13931456605,110036.49181610768,119837.05492148089,136720.09571478065
2022-05-19,87102.12153785877,100689.33042603004,110029.42672166458,119793.47979040975,136385.8113644146
2022-05-20,87184.23259172913,100781.67728235401,110065.412081861,119816.37552151916,136256.7788888961
2022-05-23,87159.26642080327,100695.4752374271,110066.41779617965,119816.37552151916,136283.07122848212
2022-05-24,87225.11772914861,100802.8331426873,110079.36524749882,119836.3337212965,136249.20122502258
2022-05-25,87225.11772914861,100804.08760393232,110052.41723401274,119814.02767542253,136206.26688347207
2022-05-26,87225.11772914861,100808.70260002409,109988.59877532689,119784.28884062724,136256.14262707077
2022-05-27,87232.6928390015,100878.81850319408,110022.73543882053,119816.37552151916,136249.21737478796
2022-05-30,87170.87098033879,100826.39066227297,110042.823169673,119805.43849939707,136312.59026551954
2022-05-31,87092.59428370284,100878.30725980386,110039.8377551363,119939.01637041393,136442.24008172998
2022-06-01,87089.62603151979,100881.21954074106,110035.29455753928,119829.96333496508,136249.66351499234
2022-06-02,87051.99645087792,100851.31548832929,109987.80934778455,119878.79962226492,135880.3399633969
2022-06-03,87087.6362457497,100793.98551706508,109976.35913078029,119918.16676461243,135885.64545245242
2022-06-06,87092.58775420321,100859.3126988457,110005.4318062948,119929.8221712531,136179.80435981828
2022-06-07,87085.10235127943,100847.06476323974,109987.80934778455,119957.40505743971,136250.53542526715
2022-06-08,87023.87143430123,100782.3565153695,109917.76843937472,119985.68548731471,135984.02772613073
2022-06-09,87021.52592756621,100772.4053998162,109969.80051747887,119957.40505743971,136232.37554821806
2022-06-10,87090.45724496394,100768.45571342374,109943.46273746621,119980.08477781604,136140.67750598548
2022-06-13,87089.62603151979,100847.06476323974,110018.93476764957,119939.01637041393,136417.52729583147
2022-06-14,87228.55933818869,100926.65465553397,110045.75508105576,119951.38878119303,136466.87787411342
2022-06-15,87016.1879545871,100951.7169671531,110109.24263074587,119942.41677648542,136754.6096923387
2022-06-16,87228.55933818869,100920.05836245505,110045.8831815004,120004.57834558308,136484.75319320295
2022-06-17,86981.38843787891,100925.71019141583,110031.49503085285,119984.11009451839,136718.72130395958
2022-06-20,86987.18386102177,100911.2146316084,110075.99151194139,119994.92230056904,136739.25415031394
2022-06-21,86804.05577403273,100784.72574361785,110096.23139890525,120015.62466602573,136896.25192003435
2022-06-22,86799.21647921903,100774.0414547459,110176.77336896997,120094.82254641358,136768.39280658675
2022-06-23,87097.96981158476,100806.60379018428,110128.29936630424,120184.10843439383,136894.64808870343
2022-06-24,86982.82782824013,100910.18813810279,110115.43879253446,120052.61421296361,136821.07914776835
2022-06-27,87016.5080460323,100655.81723860491,110077.27217994377,120048.99870304826,136751.1415965176
2022-06-28,86804.05577403273,100991.94582846788,110115.43879253446,120139.31619580497,136765.1018525497
2022-06-29,86989.78263127335,100936.8315698406,110130.78142103906,120184.10843439383,136775.74192463944
2022-06-30,87089.84137749435,100926.65465553397,110246.79246156514,120198.86917675611,136987.44706747148
2022-07-01,86981.38843787891,100980.15448659545,110257.03756740794,120179.25092448236,137075.24932376645
2022-07-04,86984.26701563197,100786.809460166,110248.91666159156,120226.86077448144,137118.92270095125
2022-07-05,86987.60669746694,100908.06260178162,110144.72209251582,120201.17726049127,137200.01474296357
2022-07-06,87059.37034323519,100885.07992780872,110139.7373713266,120387.48714633135,137271.97082593193
2022-07-07,87001.34994229928,100936.8315698406,110129.4327400373,120481.84583009561,137493.8605909273
2022-07-08,86988.33017727008,100781.26192579865,110145.37442020253,120517.79892483796,137248.09163608405
2022-07-11,86961.43756070701,100767.99232930262,110152.14971170816,120542.25363458665,137128.48420479044
2022-07-12,87027.91652381982,100808.98233772205,110226.15824157072,120544.12060584666,136983.4641548811
2022-07-13,86787.65134142163,100854.92340582347,110318.03695191098,120525.81942614829,137128.48420479044
2022-07-14,86874.89271665765,100936.8315698406,110329.6656313272,120549.89555224203,137170.74162748342
2022-07-15,87003.73533873916,100874.88754522194,110477.31583783583,120483.06112817538,137785.24614240453
2022-07-18,86933.69614830377,100817.49985260774,110469.32920088689,120581.00453533896,137637.41295514352
2022-07-19,86902.55501633682,100708.74172348948,110454.88732317273,120574.36899805212,137768.98488314523
2022-07-20,86932.59088407259,100760.35594553626,110475.53615246237,120521.28861450148,137704.70871981175
2022-07-21,87075.08163246067,100696.81410197102,110516.01718425684,120521.28861450148,137124.14161792182
2022-07-22,87038.07949300102,100802.12910377841,110397.33490438279,120508.89335683762,136995.82692916715
2022-07-25,87079.30135723064,100727.84402258316,110453.76362200941,120481.49046097677,137379.55046950918
2022-07-26,87020.5115092973,100696.81410197102,110480.83550409673,120610.56939303977,137172.66395814138
2022-07-27,87074.24437915032,100696.81410197102,110375.959366138,120540.19710272797,137067.1925833651
2022-07-28,87136.08444639314,100750.94276502296,110354.04077286363,120557.98508392947,137213.82005711697
2022-07-29,87020.5115092973,100732.55572388475,110189.61843385253,120643.71645169196,137291.48480911396
2022-08-01,87034.19297765841,100700.11065656738,110267.16051917679,120684.09105038778,137350.97775029752
2022-08-02,87008.43406699636,100737.7363888865,110380.22663208694,120608.55694887238,137672.564765374
2022-08-03,86978.53027022982,100811.82958906968,110350.9479267219,120684.09105038778,137822.87481715684
2022-08-04,87006.72951698059,100813.54001902147,110438.14062544686,120673.0332301452,137671.31242150735
2022-08-05,86960.21281999053,100830.3130368405,110375.8496466052,120679.51918655503,137937.34528068345
2022-08-08,86932.47394367373,100809.61504582911,110418.97944093948,120722.03913389404,138123.45719680144
2022-08-09,86915.52592078058,100841.13172921186,110503.34078778846,120783.29630406927,137958.58905181492
2022-08-10,86827.4814154908,100847.15050252431,110482.68067775063,120691.79901641638,138102.85829417082
2022-08-11,86827.4814154908,100862.1847254601,110511.08813025834,120714.38741060277,138108.0495808701
2022-08-12,86827.4814154908,100837.77962683645,110538.4083144216,120661.824879941,137832.11022659132
2022-08-15,86941.5317325967,100814.5071263398,110560.94531534023,120685.30379841241,138015.7969210325
2022-08-16,86815.15916925292,100966.73740648355,110691.63514090773,120566.02976977082,138414.5345163726
2022-08-17,86814.55816731436,100988.35806415963,110588.63285022268,120557.22001372861,138577.70517263192
2022-08-18,86929.8409649848,100960.09638349983,110587.01766676019,120594.56045064438,138901.27334497846
2022-08-19,86872.24534523199,101016.78817033929,110502.9341679034,120632.03903323796,138989.58830384735
2022-08-22,86929.8409649848,101066.83088810713,110600.0493583919,120722.66236068103,138592.33578651072
2022-08-23,86721.54337761161,100991.27141065495,110533.17267575454,120611.55950600858,138426.77823719865
2022-08-24,86929.8409649848,100960.09638349983,110545.28444416959,120543.46872423198,138426.77823719865
