,static_equity
2021-08-31,99400.55858564377
2021-09-01,99598.81304502487
2021-09-02,99459.05749464035
2021-09-03,99285.65220594406
2021-09-06,99233.17718076706
2021-09-07,99261.35907316208
2021-09-08,99350.66493177414
2021-09-09,99341.86148786545
2021-09-10,98163.7073969841
2021-09-13,98422.72032403946
2021-09-14,98239.98553705215
2021-09-15,97978.41611146927
2021-09-16,97628.93534517288
2021-09-17,97358.5453877449
2021-09-20,96758.97832250595
2021-09-21,97792.57521295547
2021-09-22,99185.06652498245
2021-09-23,99731.54909276962
2021-09-24,99213.09620332718
2021-09-27,99575.18503904343
2021-09-28,97698.69577646255
2021-09-29,98139.435526371
2021-09-30,97573.30065774918
2021-10-01,97090.59912157059
2021-10-04,97169.11968660355
2021-10-05,97973.02860116959
2021-10-06,97272.83206415176
2021-10-07,98072.85152292252
2021-10-08,97454.54874277115
2021-10-11,96616.45098352432
2021-10-12,96398.55560731888
2021-10-13,96592.73011255264
2021-10-14,97125.64844846725
2021-10-15,97488.70262098312
2021-10-18,97369.8256392479
2021-10-19,97381.50198698044
2021-10-20,97366.3684000969
2021-10-21,97461.78766775131
2021-10-22,97457.75556135178
2021-10-25,97119.17288827896
2021-10-26,97629.48229265213
2021-10-27,97840.03518724442
2021-10-28,97823.11700105667
2021-10-29,97485.85093355179
2021-11-01,97851.30918169022
2021-11-02,98035.71653032303
2021-11-03,97528.59777498245
2021-11-04,97969.85863161087
2021-11-05,98654.79792833328
2021-11-08,98378.18690538406
2021-11-09,97666.90328645706
2021-11-10,97666.90328645706
2021-11-11,97666.90328645706
2021-11-12,97666.90328645706
2021-11-15,97666.90328645706
2021-11-16,97666.90328645706
2021-11-17,97666.90328645706
2021-11-18,97666.90328645706
2021-11-19,97666.90328645706
2021-11-22,97666.90328645706
2021-11-23,97857.90277910233
2021-11-24,98047.6390004158
2021-11-25,98417.66454553604
2021-11-26,97946.49912691116
2021-11-29,97634.63704538345
2021-11-30,95682.07242059708
2021-12-01,98521.02860116959
2021-12-02,97242.83333826065
2021-12-03,96332.06509447098
2021-12-06,99475.82505464554
2021-12-07,100600.38311624527
2021-12-08,99998.6146492958
2021-12-09,98977.09236383438
2021-12-10,98766.15975809097
2021-12-13,98766.15975809097
2021-12-14,98766.15975809097
2021-12-15,98766.15975809097
2021-12-16,98766.15975809097
2021-12-17,98766.15975809097
2021-12-20,98766.15975809097
2021-12-21,98766.15975809097
2021-12-22,98766.15975809097
2021-12-23,98766.15975809097
2021-12-24,98766.15975809097
2021-12-27,98766.15975809097
2021-12-28,98766.15975809097
2021-12-29,98766.15975809097
2021-12-30,98766.15975809097
2021-12-31,98766.15975809097
2022-01-03,98766.15975809097
2022-01-04,98766.15975809097
2022-01-05,98766.15975809097
2022-01-06,98766.15975809097
2022-01-07,98679.48595285416
2022-01-10,98041.25168466568
2022-01-11,98263.80309915543
2022-01-12,98539.70382165909
2022-01-13,98167.06721544266
2022-01-14,97366.10117387772
2022-01-17,97676.27413225174
2022-01-18,97205.05775690079
2022-01-19,97602.30034303665
2022-01-20,97768.48590135574
2022-01-21,97041.50622797012
2022-01-24,95528.92142152786
2022-01-25,95528.92142152786
2022-01-26,95528.92142152786
2022-01-27,95528.92142152786
2022-01-28,95528.92142152786
2022-01-31,95528.92142152786
2022-02-01,95528.92142152786
2022-02-02,95528.92142152786
2022-02-03,95528.92142152786
2022-02-04,95528.92142152786
2022-02-07,95528.92142152786
2022-02-08,95528.92142152786
2022-02-09,95528.92142152786
2022-02-10,95528.92142152786
2022-02-11,95528.92142152786
2022-02-14,95528.92142152786
2022-02-15,95528.92142152786
2022-02-16,95528.92142152786
2022-02-17,95528.92142152786
2022-02-18,95528.92142152786
2022-02-21,95528.92142152786
2022-02-22,95528.92142152786
2022-02-23,95528.92142152786
2022-02-24,95528.92142152786
2022-02-25,95528.92142152786
2022-02-28,95528.92142152786
2022-03-01,95528.92142152786
2022-03-02,95528.92142152786
2022-03-03,95528.92142152786
2022-03-04,95528.92142152786
2022-03-07,95528.92142152786
2022-03-08,95528.92142152786
2022-03-09,95528.92142152786
2022-03-10,95528.92142152786
2022-03-11,95528.92142152786
2022-03-14,95528.92142152786
2022-03-15,95528.92142152786
2022-03-16,95528.92142152786
2022-03-17,95528.92142152786
2022-03-18,95528.92142152786
2022-03-21,95528.92142152786
2022-03-22,95528.92142152786
2022-03-23,95528.92142152786
2022-03-24,95528.92142152786
2022-03-25,95528.92142152786
2022-03-28,95528.92142152786
2022-03-29,95528.92142152786
2022-03-30,95528.92142152786
2022-03-31,95528.92142152786
2022-04-01,95528.92142152786
2022-04-04,95528.92142152786
2022-04-05,95528.92142152786
2022-04-06,95528.92142152786
2022-04-07,95528.92142152786
2022-04-08,95528.92142152786
2022-04-11,95528.92142152786
2022-04-12,95528.92142152786
2022-04-13,95528.92142152786
2022-04-14,95528.92142152786
2022-04-19,95528.92142152786
2022-04-20,95528.92142152786
2022-04-21,95528.92142152786
2022-04-22,95528.92142152786
2022-04-25,95528.92142152786
2022-04-26,95528.92142152786
2022-04-27,95528.92142152786
2022-04-28,95528.92142152786
2022-04-29,95528.92142152786
2022-05-02,95528.92142152786
2022-05-03,95528.92142152786
2022-05-04,95528.92142152786
2022-05-05,95528.92142152786
2022-05-06,95528.92142152786
2022-05-09,95528.92142152786
2022-05-10,95528.92142152786
2022-05-11,95528.92142152786
2022-05-12,95528.92142152786
2022-05-13,95528.92142152786
2022-05-16,95528.92142152786
2022-05-17,95528.92142152786
2022-05-18,95528.92142152786
2022-05-19,95528.92142152786
2022-05-20,95528.92142152786
2022-05-23,95528.92142152786
2022-05-24,95528.92142152786
2022-05-25,95528.92142152786
2022-05-26,95528.92142152786
2022-05-27,95528.92142152786
2022-05-30,95528.92142152786
2022-05-31,95528.92142152786
2022-06-01,95528.92142152786
2022-06-02,95528.92142152786
2022-06-03,95528.92142152786
2022-06-06,95528.92142152786
2022-06-07,95528.92142152786
2022-06-08,95528.92142152786
2022-06-09,95528.92142152786
2022-06-10,95528.92142152786
2022-06-13,95528.92142152786
2022-06-14,95528.92142152786
2022-06-15,95528.92142152786
2022-06-16,95528.92142152786
2022-06-17,95528.92142152786
2022-06-20,95528.92142152786
2022-06-21,95528.92142152786
2022-06-22,95528.92142152786
2022-06-23,95528.92142152786
2022-06-24,95528.92142152786
2022-06-27,95528.92142152786
2022-06-28,95528.92142152786
2022-06-29,95528.92142152786
2022-06-30,95528.92142152786
2022-07-01,95528.92142152786
2022-07-04,95528.92142152786
2022-07-05,95528.92142152786
2022-07-06,95528.92142152786
2022-07-07,95528.92142152786
2022-07-08,95528.92142152786
2022-07-11,95528.92142152786
2022-07-12,95528.92142152786
2022-07-13,95528.92142152786
2022-07-14,95528.92142152786
2022-07-15,95528.92142152786
2022-07-18,95528.92142152786
2022-07-19,95528.92142152786
2022-07-20,95528.92142152786
2022-07-21,95528.92142152786
2022-07-22,95528.92142152786
2022-07-25,95528.92142152786
2022-07-26,95528.92142152786
2022-07-27,95528.92142152786
2022-07-28,95528.92142152786
2022-07-29,95528.92142152786
2022-08-01,95528.92142152786
2022-08-02,95528.92142152786
2022-08-03,95528.92142152786
2022-08-04,95528.92142152786
2022-08-05,95528.92142152786
2022-08-08,95528.92142152786
2022-08-09,95528.92142152786
2022-08-10,95528.92142152786
2022-08-11,95528.92142152786
2022-08-12,95528.92142152786
2022-08-15,95528.92142152786
2022-08-16,95528.92142152786
2022-08-17,95528.92142152786
2022-08-18,95528.92142152786
2022-08-19,95528.92142152786
2022-08-22,95528.92142152786
2022-08-23,95528.92142152786
2022-08-24,95528.92142152786
2022-08-25,95528.92142152786
2022-08-26,95528.92142152786
2022-08-29,95528.92142152786
2022-08-30,95528.92142152786
2022-08-31,95528.92142152786
2022-09-01,95528.92142152786
2022-09-02,95528.92142152786
2022-09-05,95528.92142152786
2022-09-06,95528.92142152786
2022-09-07,95528.92142152786
2022-09-08,95528.92142152786
2022-09-09,95528.92142152786
2022-09-12,95528.92142152786
2022-09-13,95528.92142152786
2022-09-14,95528.92142152786
2022-09-15,95528.92142152786
2022-09-16,95528.92142152786
2022-09-19,95528.92142152786
2022-09-20,95528.92142152786
2022-09-21,95528.92142152786
2022-09-22,95528.92142152786
2022-09-23,95528.92142152786
2022-09-26,95528.92142152786
2022-09-27,95528.92142152786
2022-09-28,95528.92142152786
2022-09-29,95528.92142152786
2022-09-30,95528.92142152786
2022-10-03,95528.92142152786
2022-10-04,95528.92142152786
2022-10-05,95528.92142152786
2022-10-06,95528.92142152786
2022-10-07,95528.92142152786
2022-10-10,95528.92142152786
2022-10-11,95528.92142152786
2022-10-12,95528.92142152786
2022-10-13,95528.92142152786
2022-10-14,95528.92142152786
2022-10-17,95528.92142152786
2022-10-18,95528.92142152786
2022-10-19,95528.92142152786
2022-10-20,95528.92142152786
2022-10-21,95528.92142152786
2022-10-24,95528.92142152786
2022-10-25,95528.92142152786
2022-10-26,95528.92142152786
2022-10-27,95528.92142152786
2022-10-28,95528.92142152786
2022-10-31,95528.92142152786
2022-11-01,95528.92142152786
2022-11-02,95528.92142152786
2022-11-03,95528.92142152786
2022-11-04,95528.92142152786
2022-11-07,95528.92142152786
2022-11-08,95528.92142152786
2022-11-09,95528.92142152786
2022-11-10,95528.92142152786
2022-11-11,95528.92142152786
2022-11-14,95528.92142152786
2022-11-15,95528.92142152786
2022-11-16,95528.92142152786
2022-11-17,95528.92142152786
2022-11-18,95528.92142152786
2022-11-21,95528.92142152786
2022-11-22,95528.92142152786
2022-11-23,95528.92142152786
2022-11-24,95528.92142152786
2022-11-25,95528.92142152786
2022-11-28,95528.92142152786
2022-11-29,95528.92142152786
2022-11-30,95528.92142152786
2022-12-01,95528.92142152786
2022-12-02,95528.92142152786
2022-12-05,95528.92142152786
2022-12-06,95528.92142152786
2022-12-07,95528.92142152786
2022-12-08,95354.6168255806
2022-12-09,95450.48267793655
2022-12-12,95642.21857118607
2022-12-13,95894.96330690384
2022-12-14,95799.09466218948
2022-12-15,95441.76772737503
2022-12-16,95704.95775651932
2022-12-19,96593.34278392792
2022-12-20,97427.09255361557
2022-12-21,98691.94200897217
2022-12-22,97609.11722040176
2022-12-23,97734.24648094177
2022-12-27,98019.17201566696
2022-12-28,97513.72073364258
2022-12-29,98691.36296892166
2022-12-30,98096.8915438652
2023-01-02,98242.97421216965
2023-01-03,98480.87413740158
2023-01-04,98548.77934217453
2023-01-05,98863.85089063644
2023-01-06,99060.12988996506
2023-01-09,99060.12988996506
2023-01-10,99060.12988996506
2023-01-11,99060.12988996506
2023-01-12,99060.12988996506
2023-01-13,99060.12988996506
2023-01-16,99060.12988996506
2023-01-17,99060.12988996506
2023-01-18,99060.12988996506
2023-01-19,99060.12988996506
2023-01-20,99060.12988996506
2023-01-23,99060.12988996506
2023-01-24,98940.95496320724
2023-01-25,98898.89264631271
2023-01-26,98902.39795637131
2023-01-27,98790.23364973068
2023-01-30,98884.87280988693
2023-01-31,98786.7269358635
2023-02-01,98723.63556623459
2023-02-02,99405.66594648361
2023-02-03,99560.03485822678
2023-02-06,99492.62329816818
2023-02-07,99704.96839094162
2023-02-08,99752.15360212326
2023-02-09,100792.53156232834
2023-02-10,100805.00574445724
2023-02-13,101088.1344370842
2023-02-14,100827.2531657219
2023-02-15,102230.87026166916
2023-02-16,102343.70947980881
2023-02-17,102428.92078351974
2023-02-20,101900.35700178146
2023-02-21,101848.91239118576
2023-02-22,101853.61826276779
2023-02-23,102111.61533308029
2023-02-24,101984.5724864006
2023-02-27,102439.32401227951
2023-02-28,102238.47495222092
2023-03-01,102340.23624372482
2023-03-02,102384.7541270256
2023-03-03,102340.23624372482
2023-03-06,102562.83469343185
2023-03-07,102550.11594343185
2023-03-08,102435.63590192795
2023-03-09,102454.71628522873
2023-03-10,102199.4730296135
2023-03-13,100812.4011683464
2023-03-14,102683.884578228
2023-03-15,98485.626765728
2023-03-16,100835.56709623337
2023-03-17,98790.78211545944
2023-03-20,100871.94215345383
2023-03-21,102779.5201830864
2023-03-22,103365.54625272751
2023-03-23,103086.63668012619
2023-03-24,101492.43985319138
2023-03-27,103071.85171079636
2023-03-28,103317.78876066208
2023-03-29,103935.5596652031
2023-03-30,104140.02360868454
2023-03-31,104208.17674589157
2023-04-03,104208.17674589157
2023-04-04,104208.17674589157
2023-04-05,104208.17674589157
2023-04-06,104208.17674589157
2023-04-11,104208.17674589157
2023-04-12,104208.17674589157
2023-04-13,104208.17674589157
2023-04-14,104208.17674589157
2023-04-17,104208.17674589157
2023-04-18,104208.17674589157
2023-04-19,104208.17674589157
2023-04-20,104208.17674589157
2023-04-21,104208.17674589157
2023-04-24,104208.17674589157
2023-04-25,104208.17674589157
2023-04-26,104208.17674589157
2023-04-27,104208.17674589157
2023-04-28,104573.94266080856
2023-05-02,104480.15518522263
2023-05-03,104509.4483923912
2023-05-04,104873.85609769821
2023-05-05,104880.31767988205
2023-05-08,104846.64597082138
2023-05-09,104963.72536802292
2023-05-10,104421.46860456467
2023-05-11,104759.78354215622
2023-05-12,105048.24865865707
2023-05-15,105281.37922048569
2023-05-16,105481.83425664902
2023-05-17,105306.27617406845
2023-05-18,105467.21125555038
2023-05-19,106052.67993307114
2023-05-22,106201.51880788803
2023-05-23,106192.26023626328
2023-05-24,105569.68794775009
2023-05-25,105250.58197164536
2023-05-26,105803.5834479332
2023-05-29,105925.85125112534
2023-05-30,105031.26946020126
2023-05-31,103992.30467367172
2023-06-01,104930.61875677109
2023-06-02,103640.39430379868
2023-06-05,102970.90539693832
2023-06-06,103369.36128377914
2023-06-07,102645.11353063583
2023-06-08,102754.05444860458
2023-06-09,102559.30236577988
2023-06-12,102711.49045705795
2023-06-13,102780.99947118759
2023-06-14,103076.61210775375
2023-06-15,103403.72815847397
2023-06-16,103463.07892370224
2023-06-19,103303.85983037949
2023-06-20,103065.30071783066
2023-06-21,103260.65704870224
2023-06-22,102941.4305319786
2023-06-23,102678.97428274155
2023-06-26,102668.63377523422
2023-06-27,103171.99258565903
2023-06-28,103374.78906774521
2023-06-29,103254.67878866196
2023-06-30,103883.92567586899
2023-07-03,103740.26041936874
2023-07-04,103349.05778265
2023-07-05,102651.82294607162
2023-07-06,102205.4959654808
2023-07-07,101598.17255163193
2023-07-10,102097.14507436752
2023-07-11,102098.15025472641
2023-07-12,103816.79148244858
2023-07-13,104158.9386382103
2023-07-14,104047.24195241928
2023-07-17,103795.37181997299
2023-07-18,104512.70962667465
2023-07-19,104222.45120382309
2023-07-20,105028.23200368881
2023-07-21,105271.56695699692
2023-07-24,105271.56695699692
2023-07-25,105271.56695699692
2023-07-26,105013.12236166
2023-07-27,105087.78343343735
2023-07-28,105168.18911886215
2023-07-31,105231.36366415024
2023-08-01,105392.17503499985
2023-08-02,105380.68760824203
2023-08-03,104873.03618001938
2023-08-04,105100.44508504868
2023-08-07,104849.78838300705
2023-08-08,104664.06426095963
2023-08-09,104616.56796121597
2023-08-10,104935.20699644089
2023-08-11,104596.49484586716
2023-08-14,105121.14790678024
2023-08-15,104633.21619176865
2023-08-16,104617.17670965195
2023-08-17,104162.85030508041
2023-08-18,103463.31281423569
2023-08-21,103010.58532857895
2023-08-22,103493.02190923691
2023-08-23,104151.3603606224
2023-08-24,104058.70680379868
2023-08-25,103847.91723012924
2023-08-28,104193.6409316063
2023-08-29,104370.71884298325
2023-08-30,104358.48336935043
2023-08-31,104309.5395064354
2023-09-01,104309.5395064354
2023-09-04,104309.5395064354
2023-09-05,104309.5395064354
2023-09-06,104520.0570845604
2023-09-07,104684.37666940689
2023-09-08,104407.23098611832
2023-09-11,104867.49836683273
2023-09-12,104362.10126066208
2023-09-13,105260.02409219742
2023-09-14,105881.58536100388
2023-09-15,106031.3382525444
2023-09-18,104902.91924715042
2023-09-19,104701.95593690872
2023-09-20,105109.2632393837
2023-09-21,105042.48638391495
2023-09-22,105135.13918924332
2023-09-25,104926.67748117447
2023-09-26,104293.29970788956
2023-09-27,104932.31872034073
2023-09-28,105267.6332192421
2023-09-29,105268.17211008072
2023-10-02,104730.57859277725
2023-10-03,104419.46567583084
2023-10-04,104246.00414705276
2023-10-05,104246.00414705276
2023-10-06,104246.00414705276
2023-10-09,104246.00414705276
2023-10-10,104246.00414705276
2023-10-11,104246.00414705276
2023-10-12,104247.53978395462
2023-10-13,104207.61967134476
2023-10-16,104273.64013147354
2023-10-17,104310.48993730545
2023-10-18,104272.10546159744
2023-10-19,104308.95494508743
2023-10-20,104325.84372758865
2023-10-23,104235.25597810745
2023-10-24,104244.46851015091
2023-10-25,104101.67813158035
2023-10-26,104101.67813158035
2023-10-27,104101.67813158035
2023-10-30,104101.67813158035
2023-10-31,104101.67813158035
2023-11-01,104101.67813158035
2023-11-02,104101.67813158035
2023-11-03,104101.67813158035
2023-11-06,104101.67813158035
2023-11-07,104101.67813158035
2023-11-08,104101.67813158035
2023-11-09,104101.67813158035
2023-11-10,104101.67813158035
2023-11-13,104101.67813158035
2023-11-14,104101.67813158035
2023-11-15,104101.67813158035
2023-11-16,104101.67813158035
2023-11-17,104101.67813158035
2023-11-20,104101.67813158035
2023-11-21,104101.67813158035
2023-11-22,104101.67813158035
2023-11-23,104101.67813158035
2023-11-24,104101.67813158035
2023-11-27,104101.67813158035
2023-11-28,104101.67813158035
2023-11-29,104101.67813158035
2023-11-30,104101.67813158035
2023-12-01,104101.67813158035
2023-12-04,104101.67813158035
2023-12-05,104101.67813158035
2023-12-06,104101.67813158035
2023-12-07,104101.67813158035
2023-12-08,104101.67813158035
2023-12-11,104101.67813158035
2023-12-12,104101.67813158035
2023-12-13,104101.67813158035
2023-12-14,104101.67813158035
2023-12-15,104074.08578538895
2023-12-18,104167.8880314827
2023-12-19,104278.24984788895
2023-12-20,104344.46353197098
2023-12-21,104245.14205980301
2023-12-22,104399.64633226395
2023-12-27,104206.5169377327
2023-12-28,104112.71090745926
2023-12-29,104018.90676927567
2024-01-02,104018.90676927567
2024-01-03,104018.90676927567
2024-01-04,104018.90676927567
2024-01-05,104018.90676927567
2024-01-08,104018.90676927567
2024-01-09,104018.90676927567
2024-01-10,104018.90676927567
2024-01-11,104007.60777330399
2024-01-12,103945.44431352615
2024-01-15,103838.0777516365
2024-01-16,103713.75557756424
2024-01-17,103159.96715593338
2024-01-18,103158.52520036697
2024-01-19,103024.71604204178
2024-01-22,103393.18207597733
2024-01-23,102910.63215684891
2024-01-24,103315.1525349617
2024-01-25,103792.83342790604
2024-01-26,104110.04012346268
2024-01-29,104042.86714982986
2024-01-30,103908.5197224617
2024-01-31,103919.71521806717
2024-02-01,104068.99095964432
2024-02-02,103785.36927080154
2024-02-05,104094.50534200668
2024-02-06,104092.59965085983
2024-02-07,103990.54212141037
2024-02-08,103845.96242666245
2024-02-09,103726.04450654984
2024-02-12,103891.52762556076
2024-02-13,103628.27836942673
2024-02-14,103342.0150589943
2024-02-15,103504.41122293472
2024-02-16,103399.54142999649
2024-02-19,103604.07326745987
2024-02-20,103886.03953409195
2024-02-21,103753.69843912125
2024-02-22,103622.83588266373
2024-02-23,103615.48572778702
2024-02-26,103527.28542947769
2024-02-27,103527.28542947769
2024-02-28,103527.28542947769
2024-02-29,103496.71787881851
2024-03-01,103864.55479288101
2024-03-04,103896.07654428482
2024-03-05,103791.81553506851
2024-03-06,105210.90574502945
2024-03-07,105938.64147043228
2024-03-08,106779.48959207535
2024-03-11,107077.49516916275
2024-03-12,107585.38715600967
2024-03-13,107502.26359796524
2024-03-14,107440.16890954971
2024-03-15,107701.27893686295
2024-03-18,107819.97843408585
2024-03-19,107600.23461771011
2024-03-20,107546.24920511246
2024-03-21,108131.14322519302
2024-03-22,108516.78393411636
2024-03-25,108703.29882669449
2024-03-26,108703.29882669449
2024-03-27,108703.29882669449
2024-03-28,108703.29882669449
2024-04-02,108703.29882669449
2024-04-03,108703.29882669449
2024-04-04,108878.66213846207
2024-04-05,108786.80554056168
2024-04-08,108776.42330789566
2024-04-09,108046.85845804214
2024-04-10,108527.84762430191
2024-04-11,108319.86335611343
2024-04-12,108568.86723184586
2024-04-15,108940.70323038101
2024-04-16,108156.95397043228
2024-04-17,108010.36441373825
2024-04-18,108738.2844452858
2024-04-19,109321.53191423416
2024-04-22,109727.74768590927
2024-04-23,110557.22199964523
2024-04-24,110363.8171172142
2024-04-25,109492.81145524979
2024-04-26,109883.08192396164
2024-04-29,110101.5334572792
2024-04-30,109593.87189149857
2024-05-02,109791.1092801094
2024-05-03,110197.16400575638
2024-05-06,110401.95894289017
2024-05-07,110741.89448976517
2024-05-08,110717.61323976517
2024-05-09,110875.44136476517
2024-05-10,110875.44136476517
2024-05-13,110875.44136476517
2024-05-14,110875.44136476517
2024-05-15,110875.44136476517
2024-05-16,110875.44136476517
2024-05-17,110875.44136476517
2024-05-20,110875.44136476517
2024-05-21,110875.44136476517
2024-05-22,110875.44136476517
2024-05-23,110875.44136476517
2024-05-24,110875.44136476517
2024-05-27,110875.44136476517
2024-05-28,110875.44136476517
2024-05-29,110875.44136476517
2024-05-30,110875.44136476517
2024-05-31,110875.44136476517
2024-06-03,110875.44136476517
2024-06-04,110875.44136476517
2024-06-05,110970.96248674393
2024-06-06,111407.54031038284
2024-06-07,111543.003967762
2024-06-10,111554.69398546219
2024-06-11,110721.36687517166
2024-06-12,111889.12811899185
2024-06-13,110741.91393518448
2024-06-14,110196.35007715225
2024-06-17,111134.84071969986
2024-06-18,110750.13953256607
2024-06-19,110410.72113275528
2024-06-20,111409.46926736832
2024-06-21,110226.66629838943
2024-06-24,111839.03336572647
2024-06-25,110099.45908594131
2024-06-26,110238.70301294327
2024-06-27,111427.70247125626
2024-06-28,111726.93624734879
2024-07-01,111580.44885492325
2024-07-02,112381.82457208633
2024-07-03,112841.95195150375
2024-07-04,113302.17938566208
2024-07-05,113286.5841126442
2024-07-08,113963.58225107193
2024-07-09,113426.870033741
2024-07-10,113962.45139741898
2024-07-11,114222.39633512497
2024-07-12,114284.10750722885
2024-07-15,113937.02000951767
2024-07-16,113373.4353146553
2024-07-17,113373.4353146553
2024-07-18,113596.96320009232
2024-07-19,113536.00220918655
2024-07-22,114240.82201051712
2024-07-23,114037.41800355911
2024-07-24,114303.18617677689
2024-07-25,114038.77382516861
2024-07-26,114427.04984903336
2024-07-29,114080.54264688492
2024-07-30,115015.90687608719
2024-07-31,114823.48447847366
2024-08-01,113201.2075676918
2024-08-02,111242.48239374161
2024-08-05,109706.91347932816
2024-08-06,109005.96255731583
2024-08-07,109049.51106119156
2024-08-08,108947.22767400742
2024-08-09,109173.8645567894
2024-08-12,109854.45156240463
2024-08-13,110437.66260576248
2024-08-14,111482.16630220413
2024-08-15,112755.58512735367
2024-08-16,113290.6659026146
2024-08-19,113290.6659026146
2024-08-20,113380.3686003685
2024-08-21,113611.03482198715
2024-08-22,113611.03482198715
2024-08-23,113611.03482198715
2024-08-26,113611.03482198715
2024-08-27,113611.03482198715
2024-08-28,113611.03482198715
2024-08-29,113611.03482198715
2024-08-30,113611.03482198715
2024-09-02,113611.03482198715
2024-09-03,113611.03482198715
2024-09-04,113611.03482198715
2024-09-05,113611.03482198715
2024-09-06,113611.03482198715
2024-09-09,113611.03482198715
2024-09-10,113611.03482198715
2024-09-11,113611.03482198715
2024-09-12,113611.03482198715
2024-09-13,113611.03482198715
2024-09-16,113611.03482198715
2024-09-17,113611.03482198715
2024-09-18,113611.03482198715
2024-09-19,114434.21175527573
2024-09-20,114232.99044179916
2024-09-23,114379.33101034164
2024-09-24,114644.57962179184
2024-09-25,115028.72771596909
2024-09-26,115559.21923208237
2024-09-27,115559.21923208237
2024-09-30,115614.09569692612
2024-10-01,115504.34276723862
2024-10-02,115449.46344900131
2024-10-03,115449.46344900131
2024-10-04,115502.55239725113
2024-10-07,114485.6855969429
2024-10-08,115437.88902235031
2024-10-09,116015.25903558731
2024-10-10,117411.38382482529
2024-10-11,118117.3436999321
2024-10-14,118406.66642522812
2024-10-15,119330.006960392
2024-10-16,118808.35602712631
2024-10-17,118085.97130441666
2024-10-18,118339.33353281021
2024-10-21,117191.51886606216
2024-10-22,117001.50120401382
2024-10-23,116669.28337717056
2024-10-24,116657.62802743912
2024-10-25,116652.46487283707
2024-10-28,116879.98074197769
2024-10-29,116633.50670480728
2024-10-30,116263.7949051857
2024-10-31,115907.17089509964
2024-11-01,116296.34068346024
2024-11-04,115942.00531435013
2024-11-05,116185.11624765396
2024-11-06,115363.5045170784
2024-11-07,114973.32973146439
2024-11-08,114815.40066957474
2024-11-11,114944.5612988472
2024-11-12,114730.95019006729
2024-11-13,114479.67103433609
2024-11-14,114860.78690958023
2024-11-15,114569.7647023201
2024-11-18,114835.7041478157
2024-11-19,114773.19985055923
2024-11-20,114688.74835824966
2024-11-21,114917.93723154068
2024-11-22,115547.29195451736
2024-11-25,115601.55220842361
2024-11-26,115590.70015764236
2024-11-27,115590.70015764236
2024-11-28,115590.70015764236
2024-11-29,115590.70015764236
2024-12-02,115590.70015764236
2024-12-03,115590.70015764236
2024-12-04,115590.70015764236
2024-12-05,115590.70015764236
2024-12-06,115590.70015764236
2024-12-09,115590.70015764236
2024-12-10,115851.22349596024
2024-12-11,116021.13118028641
2024-12-12,116066.4381184578
2024-12-13,115998.47504472733
2024-12-16,115998.47504472733
2024-12-17,116247.67298173904
2024-12-18,115467.86711168289
2024-12-19,115311.79006242752
2024-12-20,115192.78093767166
2024-12-23,115240.58297777176
2024-12-24,115240.58297777176
2024-12-27,115470.3424038887
2024-12-30,115382.20074129105
