ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,days_held,pnl_dollars,pnl_pct,reason
FME.DE,long,2019-10-01,2019-10-16,49.82631301879883,51.05947494506836,455.0,10,561.0886764526367,0.024749210839747966,mean_revert
HEI.DE,long,2019-10-02,2019-10-17,51.67700958251953,53.20951843261719,419.0,10,642.121208190918,0.02965552500963695,mean_revert
SIE.DE,short,2019-10-11,2019-10-21,73.60431671142578,75.69075012207031,316.0,6,-659.3129577636719,-0.02834661747930674,stop_loss
DB1.DE,short,2019-10-15,2019-10-21,127.13700866699219,122.06898498535156,185.0,4,937.5843811035156,0.039862694071363704,mean_revert
DTE.DE,short,2019-10-15,2019-10-22,12.383501052856445,12.714316368103027,1908.0,5,-631.1956214904785,-0.026714199307172053,stop_loss
BEI.DE,long,2019-10-11,2019-10-25,97.54700469970703,97.83016204833984,238.0,10,67.39144897460938,0.0029027785066747715,max_holding
MUV2.DE,short,2019-10-15,2019-10-29,184.87649536132812,189.0988006591797,127.0,10,-536.2327728271484,-0.022838518707309782,max_holding
MTX.DE,long,2019-10-25,2019-10-30,220.13027954101562,227.38941955566406,106.0,3,769.4688415527344,0.03297656292348406,mean_revert
DTE.DE,short,2019-10-22,2019-11-01,12.714316368103027,12.300010681152344,1845.0,8,764.3939924240112,0.032585761983245184,mean_revert
FME.DE,short,2019-10-29,2019-11-01,52.15932083129883,54.9755973815918,450.0,3,-1267.324447631836,-0.05399373506801929,stop_loss
SIE.DE,short,2019-10-21,2019-11-04,75.69075012207031,79.78936767578125,311.0,10,-1274.6700592041016,-0.05414951691059858,stop_loss
HNR1.DE,short,2019-10-24,2019-11-06,124.3067855834961,128.89346313476562,188.0,9,-862.2953796386719,-0.036898046472199124,stop_loss
EOAN.DE,short,2019-10-31,2019-11-07,6.7392144203186035,6.610948085784912,3505.0,5,449.5735025405884,0.01903283180113261,mean_revert
G1A.DE,short,2019-10-28,2019-11-11,23.929798126220703,24.198575973510742,554.0,10,-148.90292739868164,-0.01123193124623688,max_holding
BEI.DE,short,2019-11-06,2019-11-12,101.1336441040039,99.00997161865234,227.0,4,482.0736541748047,0.02099867461680327,mean_revert
FME.DE,short,2019-11-01,2019-11-15,54.9755973815918,54.908935546875,311.0,10,20.731830596923828,0.0012125713569620643,max_holding
DB1.DE,long,2019-11-04,2019-11-18,119.84082794189453,120.36510467529297,193.0,10,101.18540954589844,0.004374775628658339,max_holding
SY1.DE,long,2019-11-14,2019-11-18,78.10379028320312,79.86331176757812,296.0,2,520.818359375,0.022527990997555977,mean_revert
HNR1.DE,short,2019-11-06,2019-11-20,128.89346313476562,130.8369903564453,178.0,10,-345.9478454589844,-0.015078555377533899,max_holding
SIE.DE,short,2019-11-07,2019-11-21,84.39289093017578,85.26905059814453,204.0,10,-178.736572265625,-0.010381913195670224,max_holding
MTX.DE,short,2019-11-19,2019-11-21,232.85731506347656,224.0897979736328,100.0,2,876.751708984375,0.037651886037824225,mean_revert
