,BBfull,BBOU,DAX
2019-11-22,102813.18774414062,117367.65702867508,102272.40602890542
2019-11-25,102979.45497512817,117170.37361860275,102913.90873184023
2019-11-26,103163.41695642471,117110.40022754669,102835.98184351301
2019-11-27,102862.86149311066,116798.29148054123,103229.49328251407
2019-11-28,102599.113945961,116636.7909617424,102907.14864445833
2019-11-29,102515.84793186188,116639.95901441574,102835.67077327434
2019-12-02,102846.32051563263,117378.94065999985,100724.78606903044
2019-12-03,102506.69857406616,117845.60836982727,100915.98804670878
2019-12-04,104366.18334960938,117201.63208961487,102091.31004044446
2019-12-05,103402.99398326874,116837.58468675613,101424.94447965271
2019-12-06,104542.2577867508,116545.64480161667,102293.3843023184
2019-12-09,103441.2035150528,116611.20730733871,101819.70019960846
2019-12-10,103986.23676395416,117381.43928670883,101548.62904138092
2019-12-11,103806.19878101349,116871.15408468246,102139.24520551614
2019-12-12,104608.4310426712,117536.21313619614,102721.15140296852
2019-12-13,105257.94298171997,118392.21772670746,103195.69284560453
2019-12-16,105014.28558158875,117598.28588581085,104166.37614476694
2019-12-17,105947.11651039124,117060.72334384918,103235.39602996987
2019-12-18,106480.901450634,117426.15316963196,102725.19531607127
2019-12-19,107138.2065987587,117225.59799003601,102645.94827599943
2019-12-20,106587.38240528107,116729.19958782196,103476.78653518055
2019-12-23,106937.11111068726,117499.56913661957,103337.56363567665
2019-12-24,106937.11111068726,117499.56913661957,103337.56363567665
2019-12-25,106937.11111068726,117499.56913661957,103337.56363567665
2019-12-27,106748.60860395432,117261.70065546036,103618.2627971451
2019-12-30,108105.25205945969,118257.73167991638,102933.79446587835
2019-12-31,108105.25205945969,118257.73167991638,102933.79446587835
2020-01-02,104960.95697498322,115931.2388138771,103997.54846303609
2020-01-03,106205.41066360474,116380.12193918228,102701.72848074888
2020-01-06,107476.25775003433,117171.79875946045,101985.80411998116
2020-01-07,107412.70063972473,117655.58558702469,102761.4767278112
2020-01-08,106140.92307376862,117276.40493154526,103486.72560866013
2020-01-09,105071.02583837509,116899.4320526123,104845.39695331738
2020-01-10,105243.55997037888,116922.62943840027,104754.10921888518
2020-01-13,105756.87380027771,117208.50492143631,104507.12703645734
2020-01-14,104577.22267532349,116439.7511267662,104545.74526852682
2020-01-15,104899.15818786621,115964.74352025986,104357.80573481506
2020-01-16,103978.82435369492,115292.19980812073,104335.50730965743
2020-01-17,102658.96376180649,114394.43618440628,105086.78745852808
2020-01-20,101924.35187292099,113917.6734662056,105264.00644962411
2020-01-21,101650.36718034744,113281.83665275574,105317.84436215162
2020-01-22,99796.36625909805,112676.68787765503,105006.14439592171
2020-01-23,98120.56996393204,113344.70811462402,104016.8955144658
2020-01-24,96550.3549284935,111853.19720315933,105479.51742839297
2020-01-27,96506.52430772781,114286.13609600067,102590.08461338104
2020-01-28,97219.49411153793,113300.52975511551,103514.00115763652
2020-01-29,96856.86461114883,112763.40804672241,103679.55880832179
2020-01-30,95479.05688333511,113850.5940580368,102219.88826812252
2020-01-31,95329.3745560646,114424.29619884491,100859.11530258447
2020-02-03,95289.94618463516,114478.41746854782,101350.28762237103
2020-02-04,97768.58025979996,114861.37892913818,103188.08300537552
2020-02-05,101407.41447687149,114929.27379989624,104715.42270310479
2020-02-06,98997.6862988472,111902.68571805954,105465.07162999212
2020-02-07,97549.5054678917,110772.09977865219,104991.06886996453
2020-02-10,97570.49046754837,111320.40393400192,104837.40017205977
2020-02-11,97466.25904989243,110769.33691930771,105876.98932262785
2020-02-12,98235.92992258072,110883.92974615097,106824.36511512671
2020-02-13,97220.68812417984,109342.48447561264,106790.5646782172
2020-02-14,96090.01343679428,108588.6215043068,106781.08841655613
2020-02-17,95730.09288835526,107977.20056200027,107089.36661016064
2020-02-18,95694.34943532944,108148.28604745865,106291.4790350419
2020-02-19,94770.70521497726,106981.70551347733,107129.06979452596
2020-02-20,96064.87677907944,108335.20663499832,106157.92368354506
2020-02-21,95977.91338205338,108650.25666475296,105500.10876077735
2020-02-24,98556.414041996,111471.17649126053,101272.98287452117
2020-02-25,99081.55654668808,109943.59668779373,99371.47878922055
2020-02-26,98130.46993017197,109020.99523591995,99250.19933153281
2020-02-27,90586.13263082504,105859.96520280838,96084.8851502124
2020-02-28,83879.37801885605,101197.13606309891,92378.13425078316
2020-03-02,83193.39019155502,101637.289457798,92125.79559058696
2020-03-03,84202.2551856041,103434.54603433609,93116.51636536732
2020-03-04,85744.5648264885,104877.3608994484,94222.07516777118
2020-03-05,83110.48580503464,104097.9782280922,92800.5448736649
2020-03-06,79926.2779288292,100980.99595117569,89670.73822202721
2020-03-09,74920.74520492554,94763.60673761368,82547.57117495706
2020-03-10,73377.3099937439,92364.26771640778,81385.85281385413
2020-03-11,72835.7658033371,91712.96498632431,81099.86545832823
2020-03-12,65623.23788881302,82990.94916963577,71174.36526307475
2020-03-13,65899.12906122208,82899.49477767944,71725.58931308331
2020-03-16,63864.55496263504,80710.26771211624,67920.01670978277
2020-03-17,64705.458144664764,81339.31058883667,69449.37457052391
2020-03-18,63664.53843355179,79351.32088470459,65585.070388746
2020-03-19,64220.08940553665,80244.58329439163,66895.88243912147
2020-03-20,65448.3364777565,80664.240858078,69370.52205855965
2020-03-23,64499.97780942917,79783.96502399445,67911.47365883774
2020-03-24,66944.5312075615,82488.60667037964,75365.36906624984
2020-03-25,67728.01103162766,82951.28787326813,76714.7917616158
2020-03-26,68349.94661188126,83947.0819144249,77699.14697712184
2020-03-27,68082.81062078476,83694.63074445724,74836.67105376864
2020-03-30,68111.7519774437,83677.37517309189,76261.92660366003
2020-03-31,68155.7548213005,83724.99984121323,77193.21778869575
2020-04-01,68036.47690343857,83690.60415410995,74154.7747422802
2020-04-02,68036.47690343857,83690.60415410995,74357.31940305166
2020-04-03,68036.47690343857,83690.60415410995,74007.31227499094
2020-04-06,68036.47690343857,83690.60415410995,78275.69669680583
2020-04-07,68036.47690343857,83690.60415410995,80462.95293818359
2020-04-08,68214.10613393784,83690.60415410995,80277.96477819972
2020-04-09,67761.54904699326,83690.60415410995,82079.2511370945
2020-04-14,67427.53208494186,83690.60415410995,83103.3778206768
2020-04-15,68949.0520453453,83690.60415410995,79865.18974563786
2020-04-16,68760.43614339828,83690.60415410995,80034.4043683973
2020-04-17,67741.41820287704,83690.60415410995,82553.48150949186
2020-04-20,67809.38517808914,83690.60415410995,82942.87316460024
2020-04-21,69763.75830793381,83803.83744955063,79632.81269026971
2020-04-22,68845.50744009018,83630.21141195297,80916.12916637804
2020-04-23,68516.5797419548,83421.35891485214,81683.41046484288
2020-04-24,68839.3613371849,83449.03779363632,80302.82763605662
2020-04-27,68305.76928853989,83109.33560323715,82819.26447366194
2020-04-28,68294.7674498558,83192.37454366684,83873.07181026111
2020-04-29,67512.28384160995,82342.95316457748,86297.90984319556
2020-04-30,70660.54691624641,84304.52554321289,84385.91282764895
2020-05-04,74627.78707361221,87087.02562046051,81318.33539790397
2020-05-05,72896.81862640381,86446.66360521317,83358.98651191857
2020-05-06,73919.10158061981,86719.2677617073,82401.36057570149
2020-05-07,72609.89181137085,85052.9736533165,83590.58209815054
2020-05-08,72110.47847652435,84409.93168497086,84718.75039595069
2020-05-11,73204.9533662796,85556.17585802078,84101.17734015675
2020-05-12,73129.52540826797,85214.11394119263,84058.5227820635
2020-05-13,74942.65354919434,86716.07301855087,81907.70728108451
2020-05-14,75889.45125198364,87477.40595197678,80310.05053525703
2020-05-15,74561.56443405151,85578.66215085983,81305.67256306627
2020-05-18,72948.91806030273,83634.1436419487,85918.22964919699
2020-05-19,72368.60918807983,83094.47703123093,86045.79879536912
2020-05-20,71576.4013004303,82762.63502073288,87198.89823473709
2020-05-21,72769.37211036682,83348.5994143486,85973.07664323042
2020-05-22,72610.93124961853,83314.76957654953,86034.7671825147
2020-05-25,70725.77018165588,82369.5177989006,88500.78029313893
2020-05-26,70427.51048851013,82085.27403736115,89381.57188040366
2020-05-27,69434.83492422104,81472.2990527153,90570.56579048297
2020-05-28,67761.1201620102,80535.85394573212,91529.5877492346
2020-05-29,70332.02332496643,82137.92924642563,90020.19149332152
2020-06-01,70040.4254398346,82137.92924642563,90020.19149332152
2020-06-02,65090.97808885574,78657.49446582794,93395.35669248272
2020-06-03,59431.8112244606,73902.08516740799,97016.41153469689
2020-06-04,59501.57537269592,73940.5715956688,96575.11667220396
2020-06-05,55759.31153678894,72144.13709592819,99815.7933091523
2020-06-08,55987.354771375656,72291.5984377861,99597.5585690253
2020-06-09,57667.4920129776,73045.73095369339,98031.2971560669
2020-06-10,58152.319162368774,73517.47208738327,97348.93044568095
2020-06-11,61662.55524110794,75709.73731660843,92999.20494999242
2020-06-12,62086.46920609474,76048.54519605637,92835.9765325577
2020-06-15,62433.22046613693,76187.07348012924,92541.28679742795
2020-06-16,59832.96671414375,74236.81264352798,95682.44371923771
2020-06-17,59539.356696367264,74211.5868191719,96198.93412162072
2020-06-18,59890.28439235687,74181.28908967972,95417.28289554497
2020-06-19,60026.94538784027,74175.60805940628,95799.75513461261
2020-06-22,60144.73216152191,74393.60736513138,95273.08287222228
2020-06-23,59792.64153957367,73890.34219026566,97299.20472996714
2020-06-24,61207.34011745453,74624.4039349556,93959.86571780633
2020-06-25,60503.111914634705,73529.29466676712,94611.92963469808
2020-06-26,60931.88332271576,73771.28078889847,93924.50992970343
2020-06-29,60786.03417110443,73590.08270692825,95033.4070468638
2020-06-30,60600.031012535095,73359.73646211624,95645.69190860029
2020-07-01,60438.79286670685,73270.8895688057,95254.44141913885
2020-07-02,59995.245436668396,72948.23598909378,97957.2548521836
2020-07-03,60473.309025764465,73452.05835390091,97333.54384948511
2020-07-06,60301.792689323425,73632.54895448685,98928.32509237458
2020-07-07,60589.0950756073,73692.80655813217,98022.04850677561
2020-07-08,61269.24194431305,74311.9942650795,97074.28577324816
2020-07-09,60802.31553983688,74579.34558725357,97032.72375452977
2020-07-10,59850.44206953049,74305.86822032928,98153.42636660174
2020-07-13,59092.04984283447,74612.9354968071,99445.12656499627
2020-07-14,59828.49586057663,74432.06888389587,98647.93700114482
2020-07-15,58139.230545043945,74000.60732507706,100462.97114717317
2020-07-16,58434.3654088974,74331.04969835281,100027.81423158482
2020-07-17,58542.03100299835,75080.61834383011,100374.63478646886
2020-07-20,57187.790128707886,74210.4046998024,101363.72433926594
2020-07-21,56182.648577690125,73733.0524430275,102334.1724389796
2020-07-22,56730.33834171295,73762.34256219864,101809.13139857254
2020-07-23,56270.34349536896,74193.86556959152,101802.44718198058
2020-07-24,58904.7944688797,75274.07234811783,99741.05299400173
2020-07-27,58839.91991996765,75251.11228466034,99745.71904758184
2020-07-28,59112.330372810364,75606.29117298126,99719.4601671904
2020-07-29,59966.03743124008,75286.04161930084,99618.30164298954
2020-07-30,60391.7472410202,74328.76807689667,96179.59465727002
2020-07-31,59822.92583179474,74185.970536232,95664.57614821146
2020-08-03,63378.713663101196,75432.0110244751,98256.52718302455
2020-08-04,64497.35078525543,75702.50547504425,97898.28807425748
2020-08-05,63479.45174598694,75692.02346801758,98359.62041236837
2020-08-06,61889.912863731384,74930.41358852386,97826.88607386341
2020-08-07,62223.92662525177,75234.78298664093,98473.2824427481
2020-08-10,63197.73786354065,76026.46345710754,98571.56546401096
2020-08-11,64793.48872566223,76433.71116065979,100586.57225103247
2020-08-12,65039.95938682556,77190.18947029114,101454.70100345949
2020-08-13,64674.84719657898,76787.73226356506,100950.32716622677
2020-08-14,65556.78694725037,76757.01700782776,100232.68812560682
2020-08-17,65143.054595947266,76503.42911720276,100382.79089638531
2020-08-18,65712.82425498962,76435.4513721466,100080.56719181646
2020-08-19,66077.13451004028,76396.42344856262,100823.0690902933
2020-08-20,66758.01049232483,76519.78116798401,99678.43683108044
2020-08-21,66689.94345283508,76390.47123908997,99171.885502177
2020-08-24,65713.72699546814,76269.26677131653,101516.15634329498
2020-08-25,65801.30641365051,76289.46733283997,101477.93263933311
2020-08-26,65487.8806476593,76087.45952033997,102476.50604087021
2020-08-27,66511.26794624329,76319.25441169739,101747.83538739587
2020-08-28,66840.0084323883,76432.55388069153,101257.1334665068
2020-08-31,67446.7619342804,76792.58405685425,100574.84262691079
2020-09-01,66925.4565525055,76478.9280052185,100799.1394431524
2020-09-02,67029.174451828,76988.71278762817,102890.44189651786
2020-09-03,69227.51939582825,78124.11453056335,101448.0167868675
2020-09-04,69857.79020500183,78729.0895690918,99776.79572313323
2020-09-07,70907.62561321259,78767.63526153564,101778.2899224699
2020-09-08,70266.36699008942,78424.67339324951,100753.14657030268
2020-09-09,69768.69630146027,78293.64424133301,102842.11979041758
2020-09-10,69623.04360580444,78916.68321609497,102622.09449964845
2020-09-11,70178.12784290314,79433.30936813354,102575.09254529278
2020-09-14,69804.83585453033,79600.76975250244,102503.77400276762
2020-09-15,69676.09020900726,79230.04100036621,102690.30992686587
2020-09-16,69018.61758708954,78842.06147956848,102983.2091113535
2020-09-17,69176.76417255402,78740.97212600708,102616.11588140273
2020-09-18,70846.46829319,78403.62044143677,101902.36142522673
2020-09-21,74943.5109333992,77959.45390701294,97444.33796400584
2020-09-22,75138.43079710007,78576.79755067825,97847.94021806632
2020-09-23,74318.76238918304,78440.3746881485,98225.36704960425
2020-09-24,73800.27800917625,77526.88688707352,97942.573854334
2020-09-25,73099.76210451126,76680.70546102524,96875.32221376094
2020-09-28,77384.61112880707,81923.6510424614,99995.96367397624
2020-09-29,76804.92204236984,81359.74543190002,99645.96413299452
2020-09-30,77397.35220432281,81909.52724695206,99140.27014401717
2020-10-01,77790.83399987221,82087.46738147736,98907.49856054144
2020-10-02,78088.94338202477,82476.45205307007,98583.29508813265
2020-10-05,79725.60111045837,84075.97544193268,99665.30359734522
2020-10-06,80417.7123272419,83837.59894657135,100269.04540813668
2020-10-07,79784.17782330513,84050.84768772125,100444.24623622082
2020-10-08,79358.37500691414,83768.98239994049,101327.13185728734
2020-10-09,79108.99018979073,83755.93643283844,101397.2137059368
2020-10-12,78652.05748295784,83914.7449350357,102074.52742171405
2020-10-13,79928.78707242012,84406.78549289703,101146.73388009366
2020-10-14,79300.2503464222,84299.82113742828,101217.1950826927
2020-10-15,81527.88466954231,84551.19070529938,98697.57925898972
2020-10-16,80190.77379727364,84394.41051959991,100292.12530243046
2020-10-19,80424.0195953846,84803.98209381104,99870.0257497874
2020-10-20,79225.78888440132,83671.03908538818,98955.51718348205
2020-10-21,78252.82819104195,82726.00687885284,97562.42326143793
2020-10-22,78315.69470524788,82812.33215808868,97449.14817208679
2020-10-23,78904.87117314339,83579.38787269592,98246.96746349458
2020-10-26,74418.17671704292,82857.50478458405,94606.5655698507
2020-10-27,73790.50146985054,82676.45984745026,93723.91514823293
2020-10-28,70307.97021985054,81393.96643543243,89815.55279874825
2020-10-29,68886.90937876701,79821.51106834412,90107.36703094003
2020-10-30,69452.62219262123,79735.12972831726,89784.2485108271
2020-11-02,71909.47565627098,81713.08906126022,91585.1403416143
2020-11-03,74786.01228022575,83394.69284629822,93921.33094360578
2020-11-04,76432.36176419258,85130.68418693542,95748.94446660293
2020-11-05,77548.19901871681,86053.6428141594,97643.61259373173
2020-11-06,77120.38926672935,85721.58989095688,96959.37946191373
2020-11-09,78484.34259533882,85367.77722454071,101744.80055579907
2020-11-10,74655.02964138985,82253.93532419205,102266.42741065967
2020-11-11,76608.03268837929,84283.62764644623,102678.73204432403
2020-11-12,78112.0703766346,85198.51631307602,101410.57455204178
2020-11-13,77057.34168362617,84540.98205947876,101595.24405470799
2020-11-16,74638.66262459755,83559.94066476822,102076.08277290742
2020-11-17,73894.83302617073,83185.5326461792,102036.14438909334
2020-11-18,73918.69990944862,83319.85358858109,102567.71031743352
2020-11-19,76044.5231564045,84828.08161401749,101668.58834732404
2020-11-20,75871.20197415352,84939.77298927307,102065.5139718715
2020-11-23,74554.90971684456,84293.44374465942,101985.64479132232
2020-11-24,73790.00123429298,84023.12479114532,103271.21462989128
2020-11-25,73629.13768219948,83846.27734470367,103250.69916829681
2020-11-26,73629.13768219948,83846.27734470367,103225.60869807014
2020-11-27,73629.13768219948,83846.27734470367,103607.14772642177
2020-11-30,73655.71493935585,83846.27734470367,103261.26796933272
2020-12-01,73680.72779488564,83846.27734470367,103969.34729042268
2020-12-02,73797.97759461403,83846.27734470367,103432.81182534272
2020-12-03,73902.72033905983,83846.27734470367,102963.71031834398
2020-12-04,73720.53694367409,83846.27734470367,103321.86596924214
2020-12-07,73797.20145630836,83846.27734470367,103104.64031062108
2020-12-08,73788.95856690407,83846.27734470367,103162.83320649002
2020-12-09,74517.12557053566,83846.27734470367,103642.73112689442
2020-12-10,74302.13491082191,83846.27734470367,103296.77549901546
2020-12-11,74432.95475029945,83846.27734470367,101887.21002847962
2020-12-14,74668.95835995674,83893.04797554016,102732.9644849591
2020-12-15,76455.18709683418,84526.88648796082,103818.39476679708
2020-12-16,76677.91719174385,84934.10975837708,105396.39339095619
2020-12-17,76793.84680771828,85278.7175321579,106183.17348243056
2020-12-18,76406.27331376076,85425.79391002655,105897.73239659211
2020-12-21,79912.86887955666,87004.71136760712,102912.74032167546
2020-12-22,79767.12044930458,86938.44879627228,104247.56547706074
2020-12-23,80330.2087123394,87103.97630262375,105561.48822982293
2020-12-24,80330.2087123394,87103.97630262375,105561.48822982293
2020-12-28,80999.05739474297,87570.17395448685,107139.09232587444
2020-12-29,80379.63974070549,87282.11585474014,106914.48443939415
2020-12-30,81296.24931025505,88085.30728006363,106583.52087960346
2020-12-31,81296.24931025505,88085.30728006363,106583.52087960346
2021-01-04,81044.85968470573,87800.11520242691,106645.36316046756
2021-01-05,82367.48790812492,87985.04596185684,106058.63158077626
2021-01-06,80957.97600626945,86825.75408220291,107929.05899052547
2021-01-07,79867.6818549633,86600.91883516312,108521.61744688266
2021-01-08,78553.38116526604,86332.53377962112,109153.17348925893
2021-01-11,79894.10461878777,86890.25852632523,108276.26648643814
2021-01-12,79744.68337702751,86806.38752412796,108186.13957509171
2021-01-13,78953.37294077873,87157.4886136055,108299.96093413029
2021-01-14,78432.32279276848,87268.14194917679,108680.57433884486
2021-01-15,80864.94849848747,88262.12829637527,107119.20659183631
2021-01-18,80566.76423335075,88087.77395677567,107590.1669331881
2021-01-19,81189.08868861198,89000.59529542923,107331.53099742852
2021-01-20,80449.94226145744,88528.02498292923,108157.47559065979
2021-01-21,79937.02982020378,88515.41234254837,108043.26729059263
2021-01-22,79722.98465800285,88133.39706850052,107789.21395054423
2021-01-25,81161.98385310173,88518.43330812454,106002.1533647595
2021-01-26,81978.8233115673,89036.8668255806,107766.06577253953
2021-01-27,82043.29071497917,88655.50880098343,105819.65376668503
2021-01-28,82749.05357432365,88907.9238781929,106172.91575163332
2021-01-29,81791.38967585564,88265.7607998848,104362.23658894638
2021-02-01,82049.02969908714,88027.11266088486,105831.7703318353
2021-02-02,82509.528601408,87438.77948999405,107487.69584432163
2021-02-03,82452.96684241295,87861.53004789352,108252.72378032585
2021-02-04,83211.8787381649,88514.54325437546,109236.7679255932
2021-02-05,83542.16666007042,89091.38871335983,109209.02956479831
2021-02-08,83974.25228476524,89133.81158018112,109233.8165518653
2021-02-09,84788.94645667076,89124.35925626755,108860.03910532253
2021-02-10,85500.84283041954,89497.5473895073,108247.59491492722
2021-02-11,86210.78717017174,89800.15622282028,109086.20234299621
2021-02-12,86790.28242850304,90015.84576749802,109155.965534328
2021-02-15,86610.30510115623,90019.06457090378,109618.93668150117
2021-02-16,86556.12122797966,90054.47503232956,109270.24970518508
2021-02-17,86833.49972891808,90077.37133359909,108063.46409486944
2021-02-18,86840.19310688972,90414.20223760605,107889.90207584757
2021-02-19,85627.87219691277,89462.2685008049,108715.77079828894
2021-02-22,83813.81525301933,88645.51720762253,108380.21705570807
2021-02-23,84474.59946227074,89124.02302503586,107718.04714959892
2021-02-24,84130.09630084038,87966.2313876152,108581.90437655342
2021-02-25,83597.08122181892,87711.2701716423,107830.85942713154
2021-02-26,83281.11660075188,88261.63835573196,107108.01565032307
2021-03-01,83555.99307751656,87879.99006605148,108867.96760286923
2021-03-02,82946.0845310688,87561.70826673508,109077.57583418227
2021-03-03,79431.51340079308,85547.1825299263,109390.13314033828
2021-03-04,79842.27215218544,85597.91751527786,109206.07819107042
2021-03-05,81174.00526356697,86916.15843057632,108152.19498368134
2021-03-08,81023.93071341515,84641.63299894333,111727.71976486429
2021-03-09,85224.99717116356,86551.21036481857,112170.79759092032
2021-03-10,85060.5052549839,85675.05014181137,112965.65792152123
2021-03-11,86347.07887721062,85616.68247556686,113192.04877156466
2021-03-12,85661.60625338554,85156.54445791245,112671.5144560789
2021-03-15,87369.34895443916,85679.37150526047,112353.2137311259
2021-03-16,86876.27513241768,85379.32470273972,113100.29822531393
2021-03-17,85173.97783970833,85807.01714468002,113403.53101138874
2021-03-18,83627.98186135292,84579.81824827194,114793.50664396715
2021-03-19,85004.97728466988,85043.49036550522,113593.0183092149
2021-03-22,83560.03041577339,85409.7071852684,113874.33961116069
2021-03-23,83424.37199521065,85059.74523305893,113911.70597519647
2021-03-24,83904.87498402596,85015.0427069664,113510.5846959664
2021-03-25,82427.39475941658,84289.9309668541,113595.81794136296
2021-03-26,82229.3684322834,84261.3354716301,114587.00911504083
2021-03-29,81451.37443375587,83932.47855043411,115121.36708845009
2021-03-30,81084.8404352665,84245.38394784927,116604.4285931818
2021-03-31,81311.38279175758,83996.07325410843,116602.32697230102
2021-04-01,81416.87640023232,84197.69859552383,117370.15454045328
2021-04-06,81214.68095326424,84459.57949018478,118189.8777289111
2021-04-07,81097.19617581367,84628.40071630478,117907.70667411819
2021-04-08,81002.33758473396,84285.70422887802,118112.18604003261
2021-04-09,80648.7542784214,83910.57209253311,118356.76311841996
2021-04-12,80506.16730904579,84086.87419366837,118207.90462859617
2021-04-13,79838.2614672184,83358.09211015701,118358.31846961334
2021-04-14,80715.23464512825,83673.69195127487,118162.45802543387
2021-04-15,79519.82833123207,83279.77376890182,118521.23581680938
2021-04-16,79189.8935186863,83539.80160093307,120109.40871389679
2021-04-19,80325.01337456703,83696.81666135788,119399.61471295462
2021-04-20,80722.74056077003,84266.20895719528,117543.71655947516
2021-04-21,79925.4510653019,83866.45276403427,118060.05522027831
2021-04-22,79702.3953192234,83267.15872430801,119027.7036878439
2021-04-23,80801.43338227272,83456.2128777504,118709.94923257834
2021-04-26,81849.63687634468,84034.0812087059,118839.84761200103
2021-04-27,82214.24683880806,84113.58953619003,118474.15040458478
2021-04-28,83326.86133027077,86135.96849107742,118807.52665549495
2021-04-29,83379.397595644,85661.75173521042,117735.54067763085
2021-04-30,82602.51768040657,85420.19496011734,117593.44227518898
2021-05-03,83218.97338032722,85615.74381685257,118374.70656023614
2021-05-04,80182.7911221981,86854.68224668503,115422.50584072308
2021-05-05,81103.00216078758,86457.58915948868,117864.35410475769
2021-05-06,80294.8302385807,86016.1284775734,118066.04142560303
2021-05-07,82368.50099635124,85770.68611097336,119642.48469856878
2021-05-10,80343.08678650856,85307.72231721878,119648.38744602457
2021-05-11,79972.98386359215,86155.23182058334,117467.89129202873
2021-05-12,77645.35424685478,85499.78655099869,117704.61574365932
2021-05-13,77849.72041964531,85500.97450113297,118088.87853336906
2021-05-14,77500.12073779106,84888.25776529312,119774.47711179325
2021-05-17,76790.71271300316,84419.09622716904,119618.94199245646
2021-05-18,77073.40523600578,84547.99867773056,119540.93923333933
2021-05-19,78561.77810263634,85046.04841184616,117419.7967982982
2021-05-20,77482.8497159481,84699.38390302658,119414.14396922439
2021-05-21,77040.4665877819,84685.58008623123,119936.62057693211
2021-05-24,77040.4665877819,84685.58008623123,119936.62057693211
2021-05-25,77127.75870680809,84745.18711137772,120150.89486182526
2021-05-26,77413.47369265556,84758.66817426682,120039.2509944574
2021-05-27,77130.649736166,84318.39563894272,119697.49102126104
2021-05-28,77437.44649863243,84872.2122836113,120577.34939780975
2021-05-31,77669.3377597332,84789.52712106705,119809.36250099866
2021-06-01,74856.71513533592,84899.97999715805,120945.45170926648
2021-06-02,73754.83159422874,85108.0203871727,121220.08879462027
2021-06-03,72531.37813735008,84950.85317373276,121452.85279101702
2021-06-04,72089.49939513206,84629.9048628807,121920.79347492996
2021-06-07,71057.81691145897,84379.07222890854,121798.42906494638
2021-06-08,71848.58540892601,84275.44385671616,121514.45987243237
2021-06-09,72257.26275801659,84321.43671178818,121052.50539384413
2021-06-10,72433.7778146267,84325.98954916,120975.43584544302
2021-06-11,71842.47610354424,84365.17728376389,121923.66139078896
2021-06-14,72025.54139208794,84105.27630758286,121771.15351597001
2021-06-15,72409.96998095512,83884.8041510582,122205.29376297342
2021-06-16,72718.76564574242,83494.85272932053,122058.07408221193
2021-06-17,72103.3788049221,82945.23489522934,122190.92383536253
2021-06-18,72569.34413695335,83257.21438646317,120018.43204970326
2021-06-21,72253.72569060326,82860.15708971024,121224.20857851295
2021-06-22,71938.05002999306,82670.00980329514,121481.28916307919
2021-06-23,73907.17484211922,84639.37239027023,120083.30157508518
2021-06-24,73886.11148238182,84572.40573263168,121115.36434329317
2021-06-25,75978.29713749886,85421.9395070076,121260.95280207139
2021-06-28,74895.48508000374,85341.12509202957,120843.04890411092
2021-06-29,74882.01419043541,85415.76893281937,121902.84244603482
2021-06-30,75308.57155442238,85782.08222913742,120663.27306739458
2021-07-01,76447.49423289299,85964.76895189285,121228.63184556531
2021-07-02,76340.26051974297,86056.22088289261,121588.19110607699
2021-07-05,76410.57054781914,86137.12145662308,121680.48792201516
2021-07-06,73132.62730288506,86170.53477144241,120510.52999312685
2021-07-07,73407.85054087639,86615.48382616043,121919.31399452653
2021-07-08,72893.28768992424,86986.33651781082,119805.55378734466
2021-07-09,75587.3730275631,88047.81204366684,121882.1752428605
2021-07-12,75801.41698527336,88100.39201402664,122679.1371943422
2021-07-13,75754.52876925468,87832.95259523392,122672.37710696028
2021-07-14,76374.1629846096,87835.01916837692,122667.25582864067
2021-07-15,76752.7426879406,87948.64488458633,121429.46941356357
2021-07-16,75751.84323477745,87739.84324979782,120735.28962118701
2021-07-19,74383.1745994091,87366.65975046158,117572.38813098607
2021-07-20,76484.77008032799,88742.45166254044,118217.76783128582
2021-07-21,80780.96519255638,91777.18979787827,119820.00717282448
2021-07-22,80640.65437197685,92342.40226697922,120535.0817807451
2021-07-23,81556.89873766899,92936.25333929062,121737.36066613947
2021-07-26,81841.91313815117,93039.09762716293,121346.49711770662
2021-07-27,81661.58205103874,93002.0461678505,120570.7410520077
2021-07-28,81425.56293749809,92800.62190389633,120968.75921593003
2021-07-29,82237.729647398,93300.93993902206,121513.45079092644
2021-07-30,82589.30508875847,93117.75220346451,120766.98843721574
2021-08-02,82359.7661139965,92676.40563058853,120956.0963810923
2021-08-03,82571.68411326408,92978.34210824966,120850.04419094158
2021-08-04,82822.7641761303,93145.66364145279,121914.80726960527
2021-08-05,82641.59234213829,93035.80025339127,122322.9997064559
2021-08-06,85342.47097659111,93473.49208307266,122453.3684847761
2021-08-09,86129.08089518547,94138.30993890762,122328.75071233186
2021-08-10,85954.59219431877,93914.99238824844,122525.30916777861
2021-08-11,85958.9935977459,93408.01842737198,122955.56483033812
2021-08-12,86142.68731188774,92736.19624948502,123821.20502085573
2021-08-13,85305.95273566246,92226.20641756058,124131.4330937612
2021-08-16,85245.28674006462,91997.19928789139,123729.68967405378
2021-08-17,84728.11869978905,91376.5184006691,123700.32009127559
2021-08-18,83456.77450919151,90884.67240381241,124042.31526392071
2021-08-19,84765.52084708214,91735.76718378067,122487.23720539657
2021-08-20,84061.01676154137,91083.82858324051,122815.33284932829
2021-08-23,84139.95231127739,91097.33994340897,123163.00315705943
2021-08-24,86605.04787898064,91783.07109689713,123575.23191993385
2021-08-25,87539.70933032036,91995.48472261429,123224.14742665629
2021-08-26,87299.42001605034,92193.95542573929,122703.30204093183
