,p5,p25,p50,p75,p95
2021-07-01,95026.58314275359,116674.18084827582,134578.71256202372,154422.93395966786,190078.09565664688
2021-07-02,95113.55968039932,116675.72899399581,134658.38391384546,154562.57288493312,190324.1756093567
2021-07-06,95032.29901940047,116433.10606010724,134632.3811382057,154461.8777198124,190087.48238514562
2021-07-07,95032.29901940047,116663.27633333209,134869.11318369803,154518.8830540488,190109.12338706994
2021-07-08,94960.15663895017,116661.30680445534,134749.96239593404,154543.2774713325,190595.00967506834
2021-07-09,94929.39588909993,116808.51098170888,134700.2264594817,154519.193659947,190741.866325963
2021-07-12,95025.11492596753,116931.06405501242,134758.88214882137,154593.57487591187,190741.18199298313
2021-07-13,95145.31040467149,116844.2531312543,134749.96239593404,154679.11734034578,191233.1120404795
2021-07-14,95029.26981851981,117039.14531148713,134981.87445538843,155156.24638081895,191233.1120404795
2021-07-15,95030.57036335423,116848.4234768032,134799.62882608423,154760.9035118268,191232.5299807536
2021-07-16,95012.49829099774,117046.7363421519,134812.22432182252,155210.95843802503,191264.56707095366
2021-07-19,95012.49829099774,117134.98462557973,134835.16396568407,155396.06478980204,191394.28704682522
2021-07-20,95095.69337346856,117129.20247944008,134841.66600248616,155338.0944603893,191169.8852993957
2021-07-21,95210.36424421644,117308.66493556465,135014.66134429685,155330.51337128296,191835.5387928543
2021-07-22,95048.46583482936,117252.52489797096,135127.50380354494,155479.87952390284,191963.02571546994
2021-07-23,94892.5617158486,117269.7192903872,135138.4579527349,155650.54264690992,191648.3639113271
2021-07-26,94882.86619846418,117432.9533194504,135232.56939440826,155567.9102917622,191971.4944904986
2021-07-27,95030.24910391409,117540.22366621153,135047.76715224254,155468.2584782313,192248.55817947577
2021-07-28,95026.49424725816,117344.69787916659,135057.6708890247,155592.7244574142,192035.5857821091
2021-07-29,95315.18573971862,117355.00921885774,135456.03834358917,155524.03657546552,192355.4444533562
2021-07-30,95458.43050643601,117388.83129194239,135563.17619573956,155462.45041527663,192937.78911067825
2021-08-02,95457.44368144935,117690.56120510909,135480.06647440052,155666.32483685046,193043.25658979395
2021-08-03,95684.81235775429,117396.15501255117,135918.90383698046,155847.57407491206,193008.33840831352
2021-08-04,95716.50433607811,117611.12590074219,135858.98446729485,156011.76673106986,193008.33840831352
2021-08-05,95526.3700153597,117769.51124146169,135671.99317223555,156166.08704886,193311.26475412844
2021-08-06,95530.01655918495,117713.94894166071,135769.57256728425,156157.149367631,193219.11470819422
2021-08-09,95684.76142456458,117794.60932260673,135718.05162476553,156068.22132079085,193492.08138144918
2021-08-10,95706.5495790683,117715.9945660693,135786.0086568776,155948.3631914129,193386.91258550985
2021-08-11,95684.76142456458,117806.28247125959,135614.7237684133,155956.9480005104,193828.1883363963
2021-08-12,95560.24984710313,117734.36308817046,135800.9642621864,155990.16660216782,194259.94394350465
2021-08-13,95569.1569906217,117778.1298274797,136021.39486432594,155991.28584711038,193940.58416581503
2021-08-16,95510.34795445099,117844.63975632041,135996.63982731197,156223.35155123682,194005.06018123345
2021-08-17,95688.7970917398,117847.37036677705,135723.41277108868,156203.34873027474,194300.42741857655
2021-08-18,95716.78829609494,117746.63475171688,135746.22476769978,156209.7940315343,193952.3138717872
2021-08-19,95949.24322447184,117873.57101930505,135849.27760314674,156163.40379513864,194307.28644956104
2021-08-20,95960.30652428546,117960.24636907244,135899.02898994013,156301.32760972163,194832.3334235745
2021-08-23,95684.76142456458,118243.3209029552,136242.84888780257,156303.07452919486,195264.04852402885
2021-08-24,96075.23021896841,118114.85128662134,136150.17972611473,156615.62831254466,195239.44403974825
2021-08-25,95706.32176873807,118241.51987353362,136244.8488196432,156496.1895558318,196081.62179865423
2021-08-26,96049.36083504625,118272.0685714961,136154.0913941364,156556.08629697125,196098.7712586702
2021-08-27,95853.16255532959,118195.40847217012,136201.29025554674,156743.93890545343,196213.332235781
2021-08-30,96038.30441945826,118055.50240397592,136059.5431346848,156205.9929267911,196212.42527074637
2021-08-31,96151.47900882084,118308.36032290926,136353.99548792833,156710.91104767285,196153.16853491674
2021-09-01,96214.29585833705,118307.37393468872,136357.92674700846,156337.10436871956,196167.09921411544
2021-09-02,96206.9569591099,118282.35301735473,136382.76748440045,156589.7994928005,196221.40810943177
2021-09-03,96304.1198106457,118192.18726914568,136104.3654254916,156485.3858504439,196219.2554032274
2021-09-07,96304.1198106457,118215.61592740791,136264.31176575326,156777.10258129294,196095.2854782639
2021-09-08,96150.4056028413,118301.19434785328,136534.01573845986,156715.62600763206,196561.1903912862
2021-09-09,96005.81586928407,118464.35117719568,136628.95222564056,156654.1615481914,196558.2411608725
2021-09-10,96050.17115164346,118374.26860545082,136473.0221479916,156670.59906726013,196749.51961032467
2021-09-13,95892.93752702638,118203.78716077305,136426.85118317077,156910.36001547572,196985.95323668222
2021-09-14,95922.04009090348,118146.97607689998,136633.0758301273,156989.5431626993,196772.1985980957
2021-09-15,95813.89590551471,118171.49764260645,136627.87862790062,157089.24647843104,197184.23522716682
2021-09-16,95957.84725684971,118214.38118989248,136688.3159298989,157119.1107933703,197158.8507166246
2021-09-17,95929.77402158132,118453.52055262883,136766.07745710458,157148.59991233665,197184.23522716682
2021-09-20,95902.5396925081,118551.45063435119,136728.78774307325,156916.49077253276,197207.84043489522
2021-09-21,95763.75796334329,118869.92674289878,136755.623267488,156960.34493240665,197207.84043489522
2021-09-22,95952.59676890027,119081.41659440115,136867.950941917,157293.33373956569,197284.6171096948
2021-09-23,95744.77370524369,119069.44602581189,136881.2649426337,157362.6923626765,197264.04300771232
2021-09-24,95685.48362523872,118648.79224321849,136982.81397739536,157401.48363999213,196889.056891192
2021-09-27,95811.66247248172,118689.44620813255,137200.04779581277,157603.98753315368,197234.23681454142
2021-09-28,95776.29712182285,118975.51735556374,137168.90593548142,157558.01355519902,197554.2557241212
2021-09-29,95772.07976291202,118975.51735556374,137151.4958714919,157418.37063020436,197828.62437593736
2021-09-30,95585.48179042056,118948.48401576432,137336.47454154826,157446.7331599347,196813.75111984057
2021-10-01,95638.9388669106,118726.05526312388,137525.6103488712,157364.83035088552,196930.90297082675
2021-10-04,95585.6162899741,118768.22721680012,137450.8944555394,157462.07782516815,196719.88954992793
2021-10-05,95710.11250420845,118648.5246457133,137620.77132075295,157543.58514920966,196738.01230144693
2021-10-06,95782.11701778072,118804.36722400584,137481.05679823383,157723.08374994807,196750.05510961066
2021-10-07,95850.8732610613,118869.87968715203,137708.39687564003,157702.5483995994,197432.41023851352
2021-10-08,96074.5860161522,118968.69433870258,137658.10706483576,157722.0683869461,196970.25027864805
2021-10-11,95982.5071000555,118938.41494933123,137801.45358803676,157816.13917609994,196858.33931923303
2021-10-12,95718.48989233139,118687.31355532589,137790.00824028742,157904.74766703858,197471.15085728763
2021-10-13,95895.98809369221,118651.42925387074,138126.38938038648,158272.7904443406,197586.38066888056
2021-10-14,96213.09272010815,118643.61680934328,138225.16528616822,158448.18150933093,198270.30449887444
2021-10-15,96260.56281736554,118813.7386846472,138184.73837467944,158431.1642936439,198670.41641805464
2021-10-18,96371.95314501651,118612.50133363751,138176.5682421333,158799.66730838173,198661.9190369397
2021-10-19,96568.74648117169,118595.66357362797,138044.01267459005,158683.83226664067,198698.56812194144
2021-10-20,96622.5290744469,118768.35691568702,138156.25320024954,158866.72860468642,199487.12911182083
2021-10-21,96530.62969236242,118898.58548329023,138281.62503877177,158904.71601068566,199417.7721480195
2021-10-22,96675.85823220061,118920.96782945088,138455.0688824946,159038.63778998892,200106.64201989394
2021-10-25,96979.0455019859,118943.99647270449,138566.6425078411,159015.47682563477,200585.06379911254
2021-10-26,96968.7943652,119066.75705523945,138452.88841037097,159170.5757067746,200589.40278412952
2021-10-27,96978.7119243466,119112.44789418529,138295.09387102321,159291.2305090244,200586.12662306378
2021-10-28,96980.4541688845,119062.30128168597,138536.38970985194,159229.23672838102,200544.74543062586
2021-10-29,97094.56534052604,119129.93841972652,138255.77553626065,159481.81190846913,200247.40985478484
2021-11-01,97238.37122235907,119114.59985069175,138636.0499712197,159704.79336889333,200589.40278412952
2021-11-02,96979.20792609364,119167.717462968,138606.2856683408,159625.3661879799,200589.40278412952
2021-11-03,97126.46276497544,119253.6847039435,138656.8022055749,159963.56928240164,200683.2286693195
2021-11-04,96984.06313623702,119002.7236771439,138522.5659917608,159927.99507734046,200601.6068328013
2021-11-05,97501.01819297734,119251.72286621734,138882.76131846133,159959.11462914498,201330.42566025493
2021-11-08,97547.98422887662,119283.44916720744,138687.6502263178,160179.86882180214,201224.0311281461
2021-11-09,97682.40049627262,119100.58606324095,138858.09409565968,160072.1611679857,201540.11937761633
2021-11-10,97616.03914454501,119251.10993958468,138827.62119693495,160315.25083277418,201836.29883813031
2021-11-11,97544.05085286828,119215.54293134843,138905.03629292062,160330.19371181354,201278.82974120395
2021-11-12,97541.47325994441,119235.41987704864,138971.8143992282,160595.1019871646,200966.67975771346
2021-11-15,97724.01792690386,119220.93284833977,139143.5547046129,160697.23847592203,201301.25122409908
2021-11-16,97548.64123527623,119167.59424985363,139178.13800032143,160753.26542639098,200940.3698029009
2021-11-17,97705.28817850695,119219.72928781342,139224.52333463478,160691.91874275863,201301.25122409908
2021-11-18,97622.59228590851,119301.21227163791,139162.9863685212,160609.1013883266,200943.57178780757
2021-11-19,97697.58190526946,119407.32491050508,139282.26600316848,160729.35730710265,201269.69985718612
2021-11-22,97698.4075256294,119633.07250563629,139325.49605979363,161339.5985540665,201573.16858885234
2021-11-23,97690.88210511753,119770.7129199396,139381.59928950144,161169.34454599192,201535.63443326487
2021-11-24,97839.8334253897,119675.7553581587,139606.88249816233,160791.1678099337,202043.06896669863
2021-11-26,97829.59769945219,119646.19356153197,139431.4135584096,160527.8634062989,202038.25273882883
2021-11-29,97662.53769768369,119748.50913590933,139622.07368978809,160470.24210890595,202043.06896669863
2021-11-30,97519.23268783328,119728.28510292742,139515.00630521274,160836.5766446977,202101.60504490277
2021-12-01,97690.336644114,119561.24513503982,139314.94320314893,161160.67018486524,202269.89057665848
2021-12-02,97530.34612927388,119652.45353109288,139622.07368978809,161212.93870657482,202269.87136654955
2021-12-03,97690.336644114,119524.86425975696,139651.39258278144,161166.52509530145,201935.22551533516
2021-12-06,97755.74397454323,119687.70417360468,139560.06839965377,161040.07675632735,202043.06896669863
2021-12-07,97752.67529921488,119625.78681561936,139799.7025295492,161341.62114112006,202269.89057665848
2021-12-08,97690.336644114,119690.43858860672,139720.03918528918,161387.6133789354,202269.89057665848
2021-12-09,97518.56835230716,119463.67323214743,139688.24122005847,161532.28193233666,202549.76746211224
2021-12-10,97522.24029879879,119581.04399895165,139596.2076952092,161466.97175287566,202592.99287591578
2021-12-13,97676.61532174394,120072.15547816906,139605.2448987743,161447.92041474304,202418.09842424394
2021-12-14,97896.71247197855,119847.74105950636,139720.03918528918,161418.75873081214,202043.06896669863
2021-12-15,97690.336644114,119839.86568717308,139674.08413952345,161631.12909216655,202548.36614740206
2021-12-16,97690.336644114,120079.01264535557,139720.03918528918,161778.48192574113,202269.89057665848
2021-12-17,97690.336644114,120122.37437260973,139819.67822961608,161890.6413799748,203028.5755808455
2021-12-20,97672.88157715302,120153.86734498965,139874.1793505298,161536.13160970985,203031.7270566395
2021-12-21,98005.13806130493,120075.92551754999,139967.9751057392,161985.21902002522,202827.5373981331
2021-12-22,97843.46647172392,120130.4205036635,139873.22077374702,162083.89023959468,203083.37305265688
2021-12-23,98040.42745737209,120169.03373029889,139982.73880811827,161852.25793830372,202958.6851849407
2021-12-27,97890.95026706938,120185.00881696263,139947.25773753002,162166.33567126497,203671.41513943527
2021-12-28,98061.8830225427,120306.07128427873,140013.28234067367,162000.63577652132,203628.99990610214
2021-12-29,98163.64612135352,120133.32890754586,140123.89023938874,162300.9341827205,203676.65321034644
2021-12-30,98538.96307873048,120266.0348996318,140170.90087710484,162347.44955415092,203591.8715806149
2021-12-31,98393.79557589139,120096.37978988135,140186.75939720584,162308.2970985301,204685.30401224416
2022-01-03,98301.0808795204,120235.71480337957,140376.1186105302,162530.69721325536,205050.63201095987
2022-01-04,98054.96786382247,120415.1026692567,140404.96188329687,162691.48425529918,205120.02494355268
2022-01-05,98057.01618757809,120413.51781953983,140481.40059178247,162887.69531446515,205351.47742548643
2022-01-06,98054.40150029755,120393.39723304458,140451.19057837053,163052.74757352495,205520.3262977588
2022-01-07,97740.76318788154,120621.71192467472,140503.58003377743,163182.78302422143,205519.12773389474
2022-01-10,98073.02940853337,120714.39867305121,140468.19586738048,163296.872823889,205349.295061694
2022-01-11,97773.65523931052,120800.34078179869,140695.13965771277,163330.42239520932,205349.295061694
2022-01-12,97922.38071984076,120782.31234496833,140839.1862105365,163436.3101001321,205510.90480978347
2022-01-13,97766.18377343385,120967.90783357304,140783.7282338299,163553.14921294482,205139.54512476927
2022-01-14,97931.37547893998,120889.56385941237,140851.22935544705,163814.94800865673,204793.46338191215
2022-01-18,98311.90882033801,120925.04301433235,140949.49370698642,163832.18029148472,204755.18445840414
2022-01-19,98567.22937406579,120949.95044950939,141093.433232815,163926.5400885011,204785.21157061224
2022-01-20,98567.22937406579,121009.25159721862,141176.82192074994,163555.04056136037,204785.85327611936
2022-01-21,98569.63980982594,120978.98674492084,141197.23968533543,163419.23490774658,204011.71604358783
2022-01-24,98292.90329088797,121193.93496830425,141036.8038806871,163716.38438327625,204575.28291301144
2022-01-25,98503.82443010957,120860.51099333813,141135.71254280268,163697.45628567477,204412.4674048041
2022-01-26,98276.85797337655,121293.8491531727,141020.52820278172,163663.2859103022,204838.0135547631
2022-01-27,98290.72198100376,121193.302123584,140994.1956145612,163717.63893825526,204834.68088345235
2022-01-28,98290.72198100376,121269.46239730486,141098.1771212985,163718.44222008102,203957.64307200452
2022-01-31,98232.17909387419,121315.01070619107,141148.88925063732,163896.0940325784,203829.64455062588
2022-02-01,98290.72198100376,121305.36835820992,141348.72370136838,163731.87741490622,204325.98638290254
2022-02-02,98335.83055071828,121215.57223406815,141289.84865863563,164197.24450919277,203907.60334343225
2022-02-03,98290.72198100376,121404.4319321077,141254.34324814187,163978.164253445,204543.42844309946
2022-02-04,98130.9846733861,121390.24197454436,141258.7802801234,163555.13351810657,204205.10014652862
2022-02-07,98290.72198100376,121584.64999215059,141395.0724390938,163894.80339837066,204807.3857228566
2022-02-08,98290.72198100376,121586.9431585258,141411.81900854438,163795.05661404488,204486.25412002308
2022-02-09,98371.39396179696,121548.4110066265,141389.58710022309,163912.17600307998,204940.84162384676
2022-02-10,98244.11675260839,121390.24197454436,141516.9365883848,164139.59079824836,204982.77445142815
2022-02-11,98446.68656408691,121336.85684910172,141509.1823320691,164218.7184497758,205070.20562670458
2022-02-14,98349.36151295868,121459.14270604691,141412.61747539823,164273.93193537276,205597.44090641374
2022-02-15,98336.11482426732,121572.68004806768,141385.80793666397,164396.5585757658,205961.27454343816
2022-02-16,98305.94181397388,121511.41445998687,141627.7732719446,164354.497275142,206202.4669458399
2022-02-17,98292.47536249358,121272.81174062239,141742.1738183616,164450.64246725568,207606.29708185047
2022-02-18,98434.27853810778,121515.29282493416,141808.0676359228,164697.44625438703,207750.73353713786
2022-02-22,98657.51852936286,121558.03330073498,141828.3283046655,164844.76475120374,207373.03324167297
2022-02-23,98665.21746017074,121716.80392717394,141785.59798442776,165098.25147829912,207144.49279880346
2022-02-24,98667.19985259269,121636.56840391799,141848.39193748665,165005.44711749782,207810.96422176002
2022-02-25,98480.38934744177,121625.40343780232,141838.75088553008,164863.51795401628,208034.98866175854
2022-02-28,98355.28504106255,121729.07181041426,141759.64609313378,165002.64718123674,209150.03394626622
2022-03-01,98537.58379308195,121598.71738416931,141763.18950229028,164883.65981369448,207968.73198419152
2022-03-02,98307.3825403344,121641.5667852983,141968.18377314438,165001.6738394672,207925.40526471107
2022-03-03,98193.9838052162,121732.53045787991,142134.28704360523,165269.919787972,209127.931495281
2022-03-04,98576.02357788071,122014.10065293523,141929.39449956428,165112.03765154525,209276.36282772824
2022-03-07,98354.26170069551,122102.41193369281,141826.2092213393,165650.31546718307,209381.7207689102
2022-03-08,98828.21434026421,122169.15799524412,142178.5461195227,165431.65711239254,209381.7613635081
2022-03-09,98780.75154422963,122273.8894457214,142046.32990475534,165488.3992684447,209155.05259475342
2022-03-10,98638.23981142545,122258.15483801419,142243.02674589847,165185.4170854967,209260.6916266406
2022-03-11,98652.97473703441,122162.62559745176,142215.99386041585,165558.15453011874,209183.6564327791
2022-03-14,98658.04878544522,122071.97223595127,142228.41511572065,165549.2663651688,209298.21435290988
2022-03-15,98803.42273912481,122111.92506081802,142235.63745876373,166066.58939198032,209055.30340304365
2022-03-16,98686.82284957464,121986.54843493053,142243.02674589847,165991.95915749858,209405.9481916049
2022-03-17,98889.01373471599,122108.60851326023,142236.0570048153,166122.245798614,209012.16990763848
2022-03-18,98799.78256883546,122200.07940395536,142424.05423781456,165963.1953529051,208163.62746745974
2022-03-21,98876.07711433765,122101.40903404166,142352.94493540627,165870.20511086416,208204.82389727622
2022-03-22,98533.72963101698,122314.03558385662,142380.80551605584,166524.26990799018,208493.82094864527
2022-03-23,98536.68870323223,122223.48116643206,142470.51839431323,166409.8678991319,208210.59926444475
2022-03-24,98700.41982331111,122314.59924547042,142825.95212378883,166628.88684425957,208359.54801604798
2022-03-25,98832.44103057079,122451.71004572739,142816.69157718634,166822.14074975596,208424.4685904015
2022-03-28,98453.0174406733,122152.40612162082,142720.41042938127,166775.8118649894,208439.39139396136
2022-03-29,98461.13587005172,122224.69702790785,142739.60855954335,166918.9932990587,208614.46747356455
2022-03-30,98458.90814590367,122583.5494390226,142960.06588723318,167265.30384288178,209182.13996068996
2022-03-31,98546.34329163695,122845.84657264616,142963.86229735246,167223.13003173476,209186.88092552457
2022-04-01,98463.66268036046,122828.82070648417,143023.60066571928,167172.39580881037,209458.1582059708
2022-04-04,98685.42795798538,122861.8828166658,142983.9942358497,167173.81175360436,209180.48352582584
2022-04-05,98411.10374582132,122791.73004035288,143010.4587997185,166936.4446527883,209183.35462937504
2022-04-06,98750.34972612566,122641.65226792995,142875.53297491954,166919.82749008414,209664.8253220096
2022-04-07,98735.76907362165,122763.0257964221,143283.26820026326,167083.30711667318,209448.11364135746
2022-04-08,98702.11681469443,122873.60561760748,143285.55625519867,167264.62511484075,209216.74121620422
2022-04-11,98749.71237299345,122901.29526277467,143251.69727502513,167296.0234854326,209837.8488347823
2022-04-12,98875.46367940961,122978.41769965182,143222.06767173612,167376.6346290743,210005.46183202413
2022-04-13,98885.53671400371,122940.60033986875,143227.62818364595,167186.7924131621,209849.1977295094
2022-04-14,98956.24084640249,123144.29385385007,143420.57886444742,166905.84594654685,210269.72165101752
2022-04-18,98278.15329953346,123026.63639512048,143440.7194233677,167115.96666954015,211586.2037419718
2022-04-19,98716.44428879833,123122.14072985224,143384.52175168658,167236.74113732504,210633.0101409417
2022-04-20,99112.91720624368,123215.56198946881,143555.82696865906,167235.8641797363,210881.42582844873
2022-04-21,98708.59617216194,123044.39215387646,143681.90884240146,167365.97930011392,210453.02589687885
2022-04-22,98459.56427359466,122693.21482006065,143806.21505293227,167290.92660541358,210671.43088878345
2022-04-25,98442.64398397856,122970.95154882321,143807.60488270008,167454.6614417342,210131.4035635502
2022-04-26,98454.43589009628,123127.86218496563,143866.10760782077,167158.53441184573,210711.21883108758
2022-04-27,98475.6238226121,123126.00165797185,144017.76243291548,167166.8567774654,210704.25013994946
2022-04-28,98453.1228060008,123008.40673656894,144101.3367568128,167342.09803504814,211378.8316244034
2022-04-29,98419.1927564459,123190.66448798197,144161.04535772267,167443.96404269128,211116.91844814818
2022-05-02,98493.6545084391,123146.13946450442,144194.65631472835,167870.01398934284,211261.72636294825
2022-05-03,98925.03791860944,122881.92895416883,144149.4995116786,167911.65819974156,210964.34676869266
2022-05-04,98839.09024765022,122802.00460931854,144079.12725637836,168117.28334665892,210750.9093698977
2022-05-05,98610.92145206996,122831.63445222724,144018.29024481776,168182.53279206384,210724.50391229516
2022-05-06,98415.09954673656,123058.76389685314,144265.45378874455,168279.54316109765,210717.5606400347
2022-05-09,98524.5080637043,123045.81363207242,144573.78670250997,168193.369640454,210263.59452402883
2022-05-10,98274.26098466896,122941.67036504325,144701.07399859995,168082.74933664053,210390.30046742124
2022-05-11,98913.62664857028,123197.36715896743,144697.7329877872,168312.28870242875,211404.62093617328
2022-05-12,98958.47138635977,123144.29385385007,144719.4564056797,168112.08560458623,211105.68643127655
2022-05-13,98635.94552128692,123217.94668844112,144890.5515239669,167971.01365575168,211322.87787336038
2022-05-16,98377.70086106088,123306.36024793501,145071.72365571285,168025.1211922406,211168.20415230308
2022-05-17,98647.62224244306,123476.5980258716,145129.29802252806,168029.21726387338,211916.7204858343
2022-05-18,98429.69317952309,123656.05697349655,144937.26636366005,168416.27015072777,211812.5004714794
2022-05-19,98454.91800850019,123440.39038081684,144933.5067685876,168127.48720966035,212078.90553460526
2022-05-20,98532.50325834178,123441.91131757328,144789.98893931851,168409.96702985448,212207.2660808333
2022-05-23,98531.79782213988,123652.6679923055,144902.6900876938,168515.7863032259,212203.20122303258
2022-05-24,98576.74952177932,123689.50380206073,145001.44168500745,168627.97262111344,212975.5513982839
2022-05-25,98469.07964217605,123839.14621280835,145028.5473865025,168485.594361029,212891.35599732463
2022-05-26,98296.0132940418,123889.59486954818,144771.97688887484,168421.5702220641,212648.35053810207
2022-05-27,98389.94394861613,123849.69192670473,145184.13393862866,168570.38330094272,212679.46921012193
2022-05-31,98296.82752051669,124104.94427502801,145671.20044352565,168651.51249164378,212743.51770951707
2022-06-01,98276.43130028517,123965.18232590266,145629.6340621765,168769.0067051177,212705.1182932444
2022-06-02,98270.49703994372,123914.57706145929,145737.31967014674,168960.95469332373,213018.59002143744
2022-06-03,98173.4948944798,124054.72620512091,145722.52160809305,169127.58293097914,213512.9129621748
2022-06-06,98270.49703994372,123878.62566553739,145773.1189935669,168806.90179366808,214070.35649304834
2022-06-07,98117.39406467137,123908.01899200042,145643.79762049532,168921.96879585623,213822.55104670115
2022-06-08,98094.34041087214,124151.45717087203,145819.08094946158,168957.9914407758,213951.8889238265
2022-06-09,98296.0132940418,124305.2944742298,145872.4114385945,168884.48882169658,214798.60773846987
2022-06-10,98170.68487063197,124151.45717087203,146008.8839497742,169022.11505637164,214901.28129602174
2022-06-13,98088.21691082945,124151.45717087203,145967.76709724835,169244.9915451263,215306.27952591158
2022-06-14,98073.4167129038,124124.02783323785,145874.8698472969,169362.9060409809,215172.6893006223
2022-06-15,97627.8890761229,123994.45539840666,145874.8698472969,169385.10387384595,215515.4906447185
2022-06-16,97973.15289264299,123931.53831754424,145891.60142610344,169752.62565027297,215600.58695922964
2022-06-17,97749.84900479078,124044.01094029352,145969.42273931298,169479.62411436366,216319.83309428245
2022-06-21,98130.72861161394,124010.30462524224,146000.76922657184,169190.28398293207,216224.8748866762
2022-06-22,98138.48219893788,124364.05806809876,146132.60658049432,169461.99770024786,215946.3900595149
2022-06-23,97910.61705370151,124466.07579872242,146197.23768382415,169445.466959115,216664.46602858417
2022-06-24,97916.09370541044,124543.68401386579,146369.59533210617,169355.58334872907,216664.46602858417
2022-06-27,98226.2353733501,124601.0881770904,146522.68850264617,169704.40679023013,216402.52723442737
2022-06-28,98053.1589804199,124764.40207034374,146424.9527019565,169792.6649217364,216828.16659405755
2022-06-29,98210.27332679533,124583.9329514311,146657.19325170535,169527.24300843987,216657.53892874205
2022-06-30,98154.84413569253,124427.48866425874,146660.1033286808,169746.65842740884,216632.0805677347
2022-07-01,98076.9522256391,124751.72551471797,146757.49641205766,170334.8062563931,216392.33219701337
2022-07-05,98339.8896805847,124659.11964323488,146839.86747723797,169971.46461318788,216395.4398357361
2022-07-06,98106.49582670555,124668.48987468204,147039.40746734303,170505.4237741953,216617.45994894597
2022-07-07,98262.27573059734,124652.25464876465,146972.47363599017,170850.4867997799,216662.9692624105
2022-07-08,98268.40147604862,124831.00010189586,147257.19249387662,170850.4867997799,216694.5932929396
2022-07-11,98261.12892236598,124486.00096307913,147216.45285871526,170632.9608492754,216663.7183466201
2022-07-12,98011.95148391866,124773.91813461178,147215.60203223483,171137.8041841412,216663.7183466201
2022-07-13,97989.88023072977,124778.5728745279,147120.0935522719,170620.28713616778,216235.94197964374
2022-07-14,97921.46163318238,124778.44601505512,147217.8061292565,170764.8068772076,216107.42494246628
2022-07-15,97888.9140626759,124663.62886134612,147226.94634020163,170817.5193799919,216656.51497652242
2022-07-18,98175.45021883861,124621.6562203535,147124.59951053542,171278.7302801567,216543.38198991772
2022-07-19,97833.83335919454,124844.33552384924,147247.18690947647,171164.0345305265,216663.7183466201
2022-07-20,97926.50681608263,124774.19682358654,147279.984522696,170935.19161545284,216802.6663782905
2022-07-21,98124.93821521498,124930.43393284563,147304.01342257322,171047.40712026076,217056.22006573764
2022-07-22,98137.81775773862,125010.32349436254,147292.24807103147,171090.32664372603,217056.22006573764
2022-07-25,98404.42295496042,125031.0710036566,147377.53211191908,170836.12862175185,216942.70273473876
2022-07-26,98338.1142339932,125253.6290289783,147371.7491340996,171158.7625145892,217055.45265283532
2022-07-27,98107.12831088722,125362.31930734943,147246.00501243368,171385.41023113544,217092.77384701185
2022-07-28,97974.78860685047,125303.33977294751,147506.87758401953,171610.8956055355,217400.30352342504
2022-07-29,98238.84972287831,125290.95204575083,147400.08171072224,171841.01046699143,218040.49694691965
2022-08-01,98238.97292759448,125324.19650454706,147479.6532178717,172013.01801707895,218461.64010738113
2022-08-02,98406.46423834778,125672.48911201852,147551.37102125015,172033.08196569534,217949.85521669715
2022-08-03,98412.0676146668,125762.09263501629,147457.71655815368,172030.20351127992,217749.76179030488
2022-08-04,98678.20260806855,125645.12604890698,147641.43807730838,172083.8815045301,217787.20939393417
2022-08-05,98746.14522821104,125755.65357585606,147451.77186443825,172388.99092744983,218683.45834019114
2022-08-08,98896.6706022373,125543.6182659389,147665.51008009003,172793.4708837638,218377.86352423826
2022-08-09,98900.37306785064,125595.62277220999,148017.69671385677,172637.06643203853,218945.44075260375
2022-08-10,98864.47951569251,125647.54193520806,148220.5493926772,172749.31142705324,218289.3637571872
2022-08-11,99193.65665166298,125708.89380964209,147893.77285088768,172783.0194301353,219234.27724224245
2022-08-12,99271.66132266888,125696.21280499961,148043.88475211867,172901.83666388996,219371.7110923554
2022-08-15,99291.71283510463,125576.4656453623,148125.44673254163,172932.2081236802,218802.36358054235
2022-08-16,99362.48499862234,125706.63874102254,147838.9499530759,172794.0617313266,219761.01438348592
2022-08-17,99192.54106297313,125671.02823322672,148065.44948254697,172748.0147447282,219465.54696364515
2022-08-18,99206.40590708415,125638.25125037992,148014.82938315603,172964.3580528922,219402.74925819406
2022-08-19,99273.215740407,125642.89368433709,148220.32636281944,172995.26134284926,219333.56384511015
2022-08-22,99348.14080796957,125767.33584408447,148295.704853793,172996.93863056396,219849.25812016643
2022-08-23,99272.189713401,126016.58878878699,148400.27260500495,173199.58576988938,219895.8593444137
2022-08-24,99289.89222647785,126016.58878878699,148423.35017828285,173132.9768035819,219360.81977252956
2022-08-25,99286.33645058254,125991.58915972355,148422.0560866922,173141.63620758048,220179.41485722453
2022-08-26,99364.10349827087,126005.94900174154,148492.22404987933,173518.5173639843,220274.92583494465
2022-08-29,99362.48499862234,125945.49590060677,148478.64899852022,173594.51299768186,220503.6246344157
2022-08-30,99353.48770209683,125965.55509471134,148683.0829669247,173596.12878655706,220478.50626184026
2022-08-31,99362.48499862234,125887.29774282657,148795.00669050944,173193.2738653228,220915.08860827624
2022-09-01,99362.48499862234,126031.2407325934,149199.40478336133,173121.6595589862,220622.01753640795
2022-09-02,99473.94670713824,126072.59339832417,149128.99451325304,173331.31016335252,221187.2607273945
2022-09-06,99749.11597944105,125965.61157961497,149014.16564628013,173695.91646551518,221186.9435507842
