,BBfull,BBOU,Nasdaq-100
2023-01-19,38589.25335884094,113693.1455783844,173476.8909768595
2023-01-20,37576.487241744995,113293.28406429291,178443.00178234727
2023-01-23,36578.00923728943,112774.19735431671,182336.35970419395
2023-01-24,37208.62983703613,114019.19371795654,181938.5861084898
2023-01-25,36459.058532714844,113501.89616012573,181447.91568555578
2023-01-26,36186.89889526367,112347.52486228943,185084.49501860637
2023-01-27,35594.87937927246,111433.58327484131,186852.47431914153
2023-01-30,35990.09306335449,112645.45133972168,182948.36292213763
2023-01-31,36290.60243988037,113037.7987499237,185859.28515336526
2023-02-01,35581.89311981201,111824.11994743347,189870.2863933894
2023-02-02,34240.24815940857,108294.14329910278,196628.3431009483
2023-02-03,35110.542806625366,109580.18185424805,193099.43350032964
2023-02-06,35604.147075653076,111097.07544898987,191427.72554851722
2023-02-07,35075.053411483765,109752.1819267273,195478.50114853712
2023-02-08,34943.2818031311,111338.20267677307,191901.82332145303
2023-02-09,34888.24443435669,111490.06774711609,190147.8070409616
2023-02-10,35438.59676551819,113134.63548660278,188976.77309357532
2023-02-13,35468.81149482727,112284.20909118652,192008.24823040093
2023-02-14,35108.06425857544,111853.34990119934,193368.64532609278
2023-02-15,34254.36926460266,109696.10195541382,194858.3540853907
2023-02-16,35284.88877105713,110790.73132896423,191089.4035225805
2023-02-17,35881.485900878906,111037.6369380951,189794.72710769615
2023-02-21,36014.88667678833,111802.04863548279,185219.9408123928
2023-02-22,36065.36001968384,111884.06336021423,185311.62281188526
2023-02-23,35903.24005699158,111852.59608268738,187060.41983246774
2023-02-24,35300.09341621399,111977.46780204773,183827.76322317496
2023-02-27,35486.22445869446,112242.91361045837,185181.39627800777
2023-02-28,35421.04133415222,112108.03794670105,184940.74040301086
2023-03-01,35133.50171089172,111948.2966594696,183350.44090747932
2023-03-02,35774.945459365845,112409.03735160828,184982.97441422805
2023-03-03,36580.534814834595,111800.14593315125,188760.068822241
2023-03-06,36207.694732666016,111981.31812858582,188939.30840606804
2023-03-07,35265.71221733093,111624.02254295349,186630.8657432376
2023-03-08,35643.71705055237,111526.27996635437,187600.86819688967
2023-03-09,35385.25064086914,111563.54339408875,184230.59110218173
2023-03-10,34645.66708564758,111308.64385032654,181687.341734942
2023-03-13,35053.60062980652,113180.07479858398,183113.9244455136
2023-03-14,35520.93514060974,115053.72148513794,187362.20703904188
2023-03-15,35119.92496299744,114721.78632736206,188153.59981954558
2023-03-16,35177.264556884766,116399.43424224854,193222.74601461514
2023-03-17,34909.57468986511,117242.95415878296,192278.0899668427
2023-03-20,35515.15178871155,116980.75553512573,192934.336911026
2023-03-21,35868.50790023804,117995.75107192993,195680.77746575535
2023-03-22,36120.263818740845,118836.61447525024,193004.062024005
2023-03-23,34984.88173484802,117684.76472091675,195493.25905586587
2023-03-24,35201.82977294922,118202.8670539856,196074.0816952156
2023-03-27,35901.002853393555,118970.8872833252,194630.76135803942
2023-03-28,36210.05156326294,119678.68301010132,193670.89746673923
2023-03-29,35841.47590827942,119273.20196914673,197287.04969635306
2023-03-30,35772.48822593689,119441.48837661743,199085.59466267683
2023-03-31,34985.303621292114,118738.20653915405,202436.82445829184
2023-04-03,34883.13688850403,119011.12208938599,201930.01632368527
2023-04-04,35110.563524246216,119730.33626937866,201188.7014421355
2023-04-05,35571.15651512146,120251.15929031372,199147.95581986476
2023-04-06,35233.39505958557,120268.46227645874,200613.0830648214
2023-04-10,35341.5085773468,120655.26237106323,200438.47782384456
2023-04-11,35402.6200466156,120482.57802200317,199101.11746154397
2023-04-12,35595.18548774719,120863.98659133911,197322.66964544426
2023-04-13,35066.88173484802,119980.3593711853,201331.67616831936
2023-04-14,35541.81911277771,120310.70152282715,200872.93621764434
2023-04-17,35422.90918159485,120834.3147983551,200998.72338102455
2023-04-18,35474.67965888977,120991.69966506958,201061.38449567853
2023-04-19,35354.32764625549,121072.22194290161,201014.08120328537
2023-04-20,35801.51621437073,121671.54327011108,199436.37992132714
2023-04-21,35457.67665672302,121375.67288589478,199663.50771460606
2023-04-24,35311.42605018616,121294.40845870972,199187.26524578815
2023-04-25,35224.31852531433,120617.23226547241,195429.98302840657
2023-04-26,35466.291467666626,119928.17938423157,196679.65082551294
2023-04-27,36261.74209213257,120074.11399269104,202109.40588624534
2023-04-28,37221.202281951904,120908.0046043396,203429.56368786903
2023-05-01,37533.40003967285,121114.40874862671,203206.56030974805
2023-05-02,37208.85500335693,120572.97551727295,201397.2618682671
2023-05-03,37024.080041885376,120264.20943260193,200115.6486010284
2023-05-04,37278.02603340149,116783.07715797424,199382.62754341433
2023-05-05,38384.85548400879,118986.29161071777,203631.36007314164
2023-05-08,38069.018493652344,118992.88690567017,204130.63927535075
2023-05-09,37860.45411872864,117486.8164806366,202740.306424549
2023-05-10,37664.77921485901,117961.12160301208,204993.60190724954
2023-05-11,36963.12663650513,116747.00040245056,205637.8655506649
2023-05-12,37310.59863471985,117191.66879844666,204876.10856780506
2023-05-15,37562.72925567627,117827.32054138184,206002.29887401967
2023-05-16,36822.92364883423,116038.07517051697,206194.2716522797
2023-05-17,36677.588150024414,116504.14956665039,208701.43613635586
2023-05-18,35367.98540878296,117174.43464660645,212469.63680550098
2023-05-19,35923.36617279053,118038.39576339722,211991.54959826698
2023-05-22,36375.6803855896,117740.82935142517,212701.84887782912
2023-05-23,37377.60670089722,119280.20339393616,209980.4397736401
2023-05-24,38371.163692474365,123848.51647567749,208935.19298963406
2023-05-25,36533.58676147461,122573.28713798523,214065.47051628077
2023-05-26,35993.894077301025,121914.87107849121,219592.44179175395
2023-05-30,35883.31990814209,120667.9246711731,220461.38857510008
2023-05-31,36354.259548187256,122402.15225982666,218911.77830983567
2023-06-01,36342.60759353638,121808.24401664734,221790.14015812558
2023-06-02,36771.444370269775,123983.15120887756,223404.70621265905
2023-06-05,36604.99717140198,124471.53547286987,223556.13973938496
2023-06-06,36019.443407058716,123091.79045295715,223580.5562771199
2023-06-07,36648.452852249146,123161.51209449768,219667.38616464188
2023-06-08,36791.72261428833,124132.87294197083,222450.99144941248
2023-06-09,36737.532442092896,123681.55008888245,223123.97602020035
2023-06-12,35773.15797615051,121359.28317928314,227054.64865082133
2023-06-13,34915.1623210907,120274.31123638153,228844.5998357433
2023-06-14,34810.88785362244,120563.17253875732,230454.72651977948
2023-06-15,33995.60440635681,120835.88324642181,233215.90998396426
2023-06-16,33965.81419754028,120271.72470188141,231656.16115634804
2023-06-20,34478.426776885986,121957.57589054108,231444.69114279596
2023-06-21,34580.26533126831,121108.10851383209,228331.65757095645
2023-06-22,34881.91553878784,121084.28019428253,231017.28174944792
2023-06-23,35809.510747909546,122018.43449497223,228700.71023928808
2023-06-26,36232.74531364441,123100.62881374359,225591.35114640743
2023-06-27,35885.05770492554,119981.92315387726,229536.63170562414
2023-06-28,36695.02824020386,121233.71795749664,229823.21106867047
2023-06-29,36327.21312332153,120312.36191272736,229445.09968486472
2023-06-30,36684.271659851074,119951.70215320587,233119.60863949492
2023-07-03,36672.17820549011,120514.88413715363,233572.3644387226
2023-07-05,37787.28063964844,120484.92849445343,233496.9551317623
2023-07-06,37822.7119846344,120885.58179187775,231741.09411285483
2023-07-07,37764.84952926636,121970.62499713898,230933.26366321257
2023-07-10,37627.71340942383,121635.51209926605,231068.25952079997
2023-07-11,36536.77543640137,120755.63742923737,232195.82963135824
2023-07-12,36712.004959106445,120705.95423984528,235085.72484421707
2023-07-13,36126.49589538574,119507.94426059723,239151.70828776478
2023-07-14,36492.86417388916,120609.51297092438,239053.71218361234
2023-07-17,35679.041301727295,119212.45485782623,241321.76557364166
2023-07-18,35467.51848220825,119171.55458927155,243288.6316720289
2023-07-19,36286.32294845581,119645.76785755157,243058.26433811686
2023-07-20,37177.60576248169,121399.45185947418,237525.45888992943
2023-07-21,37058.10096359253,120453.16084384918,236904.6969139776
2023-07-24,37228.42851638794,120670.43542575836,237247.93824235722
2023-07-25,36570.43019104004,119827.00309848785,238989.52128588164
2023-07-26,36683.81295013428,120088.81407260895,238034.87665449042
2023-07-27,38165.57177734375,120548.28695392609,237507.64141644715
2023-07-28,37261.169677734375,119560.66065311432,241899.97858303692
2023-07-31,37307.5658531189,119677.37703418732,241993.20536347947
2023-08-01,37370.65425872803,119924.76518154144,241394.40027404114
2023-08-02,38731.3977432251,120606.8301858902,236061.09653651112
2023-08-03,38622.406063079834,123500.37864208221,235796.93899405064
2023-08-04,38739.503871917725,123630.30342006683,234589.50520816146
2023-08-07,37880.743534088135,122409.74634456635,236631.01572197062
2023-08-08,37516.64916610718,122531.23300647736,234560.784280789
2023-08-09,38072.80838394165,122685.43031597137,231929.37741428264
2023-08-10,37771.16103744507,122332.05699443817,232346.03333247342
2023-08-11,37491.822397232056,122727.78843593597,230798.43278223148
2023-08-14,38880.83925628662,124248.08844661713,233524.74619099012
2023-08-15,38089.9967250824,121804.95917224884,230945.56191931982
2023-08-16,37638.64368247986,121096.19834041595,228470.1779287697
2023-08-17,37284.11631965637,119825.58483791351,226002.7878046893
2023-08-18,37319.72388076782,119459.92608165741,225680.73847128477
2023-08-21,38661.07190513611,119523.95778942108,229395.03678378407
2023-08-22,38371.11598968506,119066.83301067352,228969.1571735128
2023-08-23,39586.38457298279,120368.71714305878,232641.20647692156
2023-08-24,39326.62351799011,119347.09208965302,227548.25865692247
2023-08-25,39605.538274765015,120224.22970104218,229473.97059097022
2023-08-28,39833.87314414978,120223.41942119598,231173.00466793808
2023-08-29,40325.1942691803,121004.69324016571,236150.31888478211
2023-08-30,39800.37595939636,120953.92502117157,237469.24686079516
2023-08-31,39508.98621177673,120645.7104063034,238062.68271159148
2023-09-01,39289.15761756897,120098.36732769012,237905.8799462236
2023-09-05,39428.317735672,120577.5823431015,238172.79709737157
2023-09-06,39631.567388534546,120348.86406421661,236071.85001166834
2023-09-07,40074.31406211853,120025.67501735687,234337.63092393498
2023-09-08,40165.41431808472,120550.69757938385,234671.06364317538
2023-09-11,39945.902265548706,120821.26842594147,237460.65307939332
2023-09-12,40641.03031730652,120625.3997964859,234817.11293338603
2023-09-13,40539.36071205139,121030.37743854523,235719.9999040136
2023-09-14,40459.44388008118,121318.0602312088,237645.246903989
2023-09-15,41800.35082626343,121754.75618076324,233475.7631367872
2023-09-18,41897.997175216675,121505.26817798615,233828.52811471335
2023-09-19,41690.21339416504,122060.88401889801,233304.2174619639
2023-09-20,41192.75896644592,121975.80463886261,229905.36941861644
2023-09-21,41049.11166572571,122296.52766895294,225671.52977707764
2023-09-22,41402.35447883606,122728.07890415192,225776.87483914781
2023-09-25,41714.985651016235,123094.96810245514,226818.1471867289
2023-09-26,41098.69925117493,121702.02338123322,223392.27297569203
2023-09-27,41985.83482170105,121304.19163990021,223919.5082137353
2023-09-28,42855.467388153076,120847.12488079071,225802.5212024935
2023-09-29,42748.106952667236,120671.87787914276,225994.04404455447
2023-10-02,42803.64971923828,120062.38608074188,227872.76764154845
2023-10-03,41992.266481399536,120248.17166996002,223696.2048781483
2023-10-04,43135.90163040161,122826.3711271286,226931.02118119653
2023-10-05,41476.035358428955,117486.84360790253,226116.59166730157
2023-10-06,41784.71783065796,117310.87749576569,229956.36218784176
2023-10-09,42445.00088882446,117046.49038410187,231091.4612307975
2023-10-10,43020.97999572754,118579.44871807098,232387.18749681296
2023-10-11,42442.72194671631,117642.94788265228,234070.413815321
2023-10-12,40877.07432937622,113774.98665904999,233194.70299111583
2023-10-13,41993.8479385376,115229.52392292023,230292.38953916336
2023-10-16,41918.73122406006,115645.64120197296,233020.09775013902
2023-10-17,41940.43260383606,116056.58657550812,232241.1382066023
2023-10-18,42903.72671699524,116633.92101764679,228973.7615206164
2023-10-19,44841.142095565796,116710.41369724274,227036.68119860603
2023-10-20,44984.59094810486,116484.9399023056,223623.4052011425
2023-10-23,44939.95564842224,116491.27819347382,224298.68444654546
2023-10-24,45779.916189193726,115932.50130748749,226464.3023619251
2023-10-25,44399.6005115509,112704.5320558548,220870.66553962647
2023-10-26,42971.37177658081,113618.6339893341,216692.27303568355
2023-10-27,44307.270639419556,113137.76803016663,217780.36874371214
2023-10-30,44458.887826919556,113191.88314342499,220162.21099848044
2023-10-31,45322.52970123291,113767.91140937805,221302.84425668442
2023-11-01,46207.70055961609,114712.94930171967,225221.08365033838
2023-11-02,47364.890171051025,117329.88933467865,229131.794111595
2023-11-03,45083.62350845337,116870.53566265106,231895.2872482682
2023-11-06,45136.353454589844,117156.73301696777,232746.7165155981
2023-11-07,45132.03237533569,116656.48818206787,234913.5492587151
2023-11-08,45531.875314712524,118927.75532245636,235178.0217565149
2023-11-09,46228.5120716095,119246.81253910065,233253.07471400555
2023-11-10,44809.36467170715,117682.77637577057,238493.46662643235
2023-11-13,44894.86589241028,117392.33095645905,237781.9375212595
2023-11-14,43362.44239997864,116925.32639408112,242845.0995648817
2023-11-15,43317.487661361694,116796.24442386627,242917.43430781513
2023-11-16,43136.7391910553,116559.17528629303,243163.009485255
2023-11-17,43670.413579940796,115830.09436130524,243237.03898787152
2023-11-20,42903.399044036865,114937.2305650711,246140.73224416777
2023-11-21,42976.87649154663,115739.93665027618,244705.70573092732
2023-11-22,42816.53588294983,115475.93306446075,245746.4981465628
2023-11-24,42774.66904449463,115233.63043308258,245448.86535089323
2023-11-27,42860.7518825531,115568.48583698273,245141.25896947813
2023-11-28,42836.265157699585,115904.93243122101,245885.3334597154
2023-11-29,42857.937282562256,115349.46650409698,245534.71317767142
2023-11-30,42798.93453216553,115349.46650409698,244924.5546981438
2023-12-01,42427.98216819763,115349.46650409698,245687.9914428134
2023-12-04,42463.601263046265,115349.46650409698,243262.83532995023
2023-12-05,42446.0144405365,115037.64260578156,243847.0474886661
2023-12-06,41967.8907623291,114818.905377388,242470.06274510277
2023-12-07,41825.258502960205,114543.18348407745,246070.55719498976
2023-12-08,41671.05829620361,114295.19836139679,247025.81673918638
2023-12-11,42159.526138305664,115044.26228046417,249130.45330172183
2023-12-12,41543.30281829834,114310.74813556671,251165.6647087443
2023-12-13,40154.14262008667,112121.15067005157,254361.9214795342
2023-12-14,40410.745319366455,112785.80485248566,253985.05491921247
2023-12-15,40906.21809768677,113392.32708454132,255299.97846305394
2023-12-18,41154.81285095215,113181.96869754791,256933.30685708768
2023-12-19,41041.707260131836,112522.53933620453,258193.3981761386
2023-12-20,42696.99849700928,115600.94094753265,254235.84935656126
2023-12-21,42223.52161026001,114184.51961231232,257357.32673106954
2023-12-22,41727.04518890381,113762.94957065582,257664.3331975526
2023-12-26,41218.62613296509,112752.56305217743,259216.40311403843
2023-12-27,40848.674449920654,112236.07412815094,259651.64139724988
2023-12-28,40815.16910171509,112294.16247272491,259523.7095379875
2023-12-29,41353.63928604126,113519.63871479034,258409.63751340058
2024-01-02,41823.089698791504,113789.57198429108,254078.88161458704
2024-01-03,42234.09020996094,115020.22602939606,251384.36369722773
2024-01-04,42223.3996925354,114565.2121667862,250056.21202913427
2024-01-05,42732.13759994507,115363.11264896393,250424.34982719453
2024-01-08,43324.34831237793,114805.16543674469,255705.73092735448
2024-01-09,43035.17751312256,115534.89576816559,256148.49814296333
2024-01-10,43428.507358551025,115865.59698581696,257904.68911508349
2024-01-11,43331.045236587524,116141.20921421051,258332.39846589754
2024-01-12,43086.404624938965,115951.65204429626,258516.99229049322
2024-01-16,43039.30351257324,115825.59277915955,258483.06710108506
2024-01-17,43413.080307006836,115615.77814483643,257032.80274857025
2024-01-18,42941.97907733917,115589.80800151825,260810.97700346092
2024-01-19,41936.753578186035,115028.62219429016,265905.3346235504
2024-01-22,41911.75389003754,115013.81078052521,266156.90895031084
2024-01-23,42205.82196712494,114772.78489398956,267290.7781676558
2024-01-24,40954.695487976074,114798.62113189697,268751.1510867759
2024-01-25,41325.604166030884,115732.1224193573,269022.82256376045
2024-01-26,41980.05950832367,117077.47762203217,267548.7715841894
2024-01-29,41640.825704574585,117468.86936855316,270240.3799141282
2024-01-30,41394.89284324646,117418.6539068222,268404.22028156405
2024-01-31,41872.88507080078,117712.6557226181,263190.6895602204
2024-02-01,41281.2237701416,117303.2314825058,266376.98774313804
2024-02-02,40815.86024475098,117151.467253685,270953.91873432347
2024-02-05,40514.17041397095,116735.07722377777,270497.9233944627
2024-02-06,41123.5989151001,118457.06690311432,269878.8711760672
2024-02-07,41429.53799819946,120039.83294200897,272679.2140874424
2024-02-08,41083.05788421631,120379.55708217621,273110.76289382164
2024-02-09,40853.29358291626,119329.0810136795,275863.5025553377
2024-02-12,41557.47250747681,119693.25948047638,274638.7162300386
2024-02-13,42126.93347167969,118358.77476787567,270304.12087565986
2024-02-14,41161.281494140625,117962.3462305069,273486.4296242793
2024-02-15,41187.61145782471,118640.76436901093,274071.40667453356
2024-02-16,41286.451736450195,117429.25056934357,271618.1445471032
2024-02-20,41986.242095947266,117923.4502363205,269469.87917113357
2024-02-21,42581.84297180176,117987.72666072845,268437.9954922392
2024-02-22,41939.26089477539,117234.25276470184,276512.97046078864
2024-02-23,42163.114097595215,117440.11781597137,275482.6165649711
2024-02-26,41606.96503639221,115833.17523097992,275416.8958841636
2024-02-27,41244.180658340454,115236.2956533432,275996.2037383099
2024-02-28,41464.723764419556,115894.81892871857,274513.3940007307
2024-02-29,41636.76325035095,116219.8181810379,277114.23520144843
2024-03-01,40117.48813056946,115090.97665119171,281092.8410351412
2024-03-04,39241.43255805969,111351.61879825592,279919.04747906746
2024-03-05,39584.847536087036,113304.44525051117,274872.29310883716
2024-03-06,38912.25011634827,111085.12221622467,276710.6424309033
2024-03-07,37751.26612663269,107380.25550365448,281017.2817494479
2024-03-08,39443.862688064575,109522.14976787567,276724.14051687473
2024-03-11,40161.451276779175,109177.18815898895,275698.85590223304
2024-03-12,39841.90521430969,107685.6624326706,279805.8435313873
2024-03-13,39982.697473526,108607.05243206024,277492.3615831275
2024-03-14,40553.17010688782,109733.6897764206,276668.2584409531
2024-03-15,40440.11339759827,109871.42830944061,273495.9382759525
2024-03-18,40867.285875320435,111726.49170970917,276210.5833392825
2024-03-19,40613.216791152954,112277.87655162811,276935.31057296076
2024-03-20,40266.340494155884,111798.84087657928,280128.35779886413
2024-03-21,40136.96856880188,111493.554438591,281361.15298850625
2024-03-22,39804.92184638977,111623.2991323471,281653.8514838596
2024-03-25,40040.79199028015,111536.46099758148,280695.8473288488
2024-03-26,39975.77122306824,111541.58557796478,279674.2221952927
2024-03-27,39981.74746131897,111009.74178409576,280753.8890985258
2024-03-28,40331.09811210632,110692.68400096893,280352.2760472565
2024-04-01,39990.55765724182,110702.76474666595,280943.7021830305
2024-04-02,40476.906297683716,112082.2677526474,278311.0654909134
2024-04-03,39992.336696624756,111774.93767261505,278900.96184361057
2024-04-04,40085.00751876831,112842.97450733185,274579.1146815382
2024-04-05,39712.17390060425,113212.61733722687,278106.5244948266
2024-04-08,39361.18066215515,113067.98213481903,277979.4925079624
2024-04-09,39613.53080368042,112796.88721179962,279050.10069572134
2024-04-10,39520.869621276855,113211.36699390411,276619.8753016822
2024-04-11,39659.37994194031,112800.13876628876,281170.70999332296
2024-04-12,39859.50080490112,113930.89619159698,276494.40309364133
2024-04-15,39239.79461669922,113186.4346818924,271938.34914209164
2024-04-16,38671.077781677246,112986.70909976959,272043.2442679628
2024-04-17,38263.484298706055,113674.76171970367,268663.8934599074
2024-04-18,37765.21644592285,112800.38463687897,267138.72972812457
2024-04-19,37597.76114654541,112161.37208271027,261661.20644092667
2024-04-22,38033.84030914307,113885.5262670517,264321.7991688779
2024-04-23,38811.523094177246,116760.32755756378,268323.7416934279
2024-04-24,38935.21202850342,118003.52166080475,269173.491198948
2024-04-25,38914.76720046997,118150.75336170197,267694.520916934
2024-04-26,38800.95525741577,118456.6933259964,272114.5141618918
2024-04-29,39323.499755859375,118674.75990772247,273103.8638721029
2024-04-30,39122.24199676514,118915.46233081818,267851.0087269625
2024-05-01,38821.33937072754,120235.66647958755,265975.2247131357
2024-05-02,38630.03979301453,120372.29364824295,269399.8391028152
2024-05-03,38741.02853393555,119728.27174758911,274763.73850188043
2024-05-06,38700.31421852112,120224.11120462418,277877.8369227243
2024-05-07,38179.18389892578,119432.91646671295,277845.2615419134
2024-05-08,38321.26547622681,118983.36195993423,277746.36556536285
2024-05-09,37883.20709037781,118718.27700471878,278183.31360613066
2024-05-10,37818.82343864441,119193.45773649216,278916.16968713835
2024-05-13,38123.97883415222,118934.36595487595,279491.0081750408
2024-05-14,37735.63300895691,118070.90405607224,281397.83778660186
2024-05-15,36530.58660697937,116400.27336454391,285604.05134551926
2024-05-16,36616.861181259155,116949.86287260056,285009.86560105777
2024-05-17,36788.183210372925,116125.04594755173,284829.71114695934
2024-05-20,36428.23600959778,115307.27035093307,286794.8824856635
2024-05-21,36676.7453289032,115499.01602506638,287403.2262225216
2024-05-22,36605.66409492493,115693.99175596237,287271.12495448143
2024-05-23,37509.838468551636,117843.47229337692,286014.72311226267
2024-05-24,38066.01399040222,119386.1411318779,288855.2903198327
2024-05-28,38298.99690055847,118981.6270327568,289793.4972820854
2024-05-29,38399.97497367859,119885.35398435593,287755.6762451084
2024-05-30,38608.667013168335,120633.69765996933,284713.44763312564
2024-05-31,39423.82920265198,122031.55296850204,284682.582009871
2024-06-03,38713.17601966858,120487.46849012375,285670.40193700534
2024-06-04,38946.362604141235,121710.91210126877,286497.7146240663
2024-06-05,38359.75002861023,121339.73122358322,292336.9266238047
2024-06-06,38341.28169441223,120819.89942121506,292124.0468101623
2024-06-07,38526.00193977356,120236.46027708054,291813.20088811405
2024-06-10,37979.813455581665,119359.3837389946,292945.39034364925
2024-06-11,38196.332748413086,119521.49732923508,295026.52523872117
2024-06-12,36403.4250869751,118376.31988859177,298942.76991522603
2024-06-13,35349.01735687256,118792.36482572556,300658.8565741378
2024-06-14,35278.17270278931,118909.22599935532,301931.7260812417
2024-06-17,33749.037784576416,118333.51205205917,305662.89700120525
2024-06-18,33680.10601425171,117390.44792318344,305756.7236965798
2024-06-20,34335.080337524414,119051.35128355026,303352.324640366
2024-06-21,34390.17545700073,120005.47024965286,302555.69760208
2024-06-24,32698.603630065918,121591.1221871376,299087.73935855896
2024-06-25,32301.580585479736,121901.32721853256,302566.46607511054
2024-06-26,32671.869762420654,122845.46121740341,303333.12736254
2024-06-27,32213.678592681885,123317.98355150223,303916.3946552379
2024-06-28,32355.374759674072,123010.98728990555,302286.0058443713
2024-07-01,32397.6096534729,123141.78537034988,304272.5641504035
2024-07-02,32228.82635498047,122888.83959245682,307339.05932138825
2024-07-03,32552.52670097351,122475.77423906326,310022.6887827306
2024-07-05,32299.595291137695,122364.34141588211,313176.2616061042
2024-07-08,32034.42289543152,121972.29061174393,313906.80801462353
2024-07-09,31864.02276992798,121456.45090532303,314113.83865767834
2024-07-10,31384.132110595703,120941.15758562088,317528.8244126983
2024-07-11,32981.54091835022,123226.1225438118,310402.46493047284
2024-07-12,32718.807485580444,122995.98422288895,312247.41331679164
2024-07-15,32718.56902885437,122802.52399492264,313098.0926904565
2024-07-16,32504.58585166931,120129.47749757767,313278.36712754134
2024-07-17,33624.49461936951,121816.83529949188,304071.6826354023
2024-07-18,33801.97066307068,122312.08003520966,302627.2674534751
2024-07-19,34715.41544532776,121986.9825220108,299824.91482707753
2024-07-22,35362.71279335022,122864.3369846344,304436.1009608838
2024-07-23,35632.58325386047,123735.7887058258,303383.64019981964
2024-07-24,34413.36410713196,122525.68787384033,292296.0724169313
2024-07-25,34014.55449104309,121907.65341281891,289196.7019076695
2024-07-26,31693.43984413147,120207.63093185425,292161.9914296153
2024-07-29,31420.80969810486,120571.58157444,292712.2634010497
2024-07-30,31024.32995033264,117808.9861278534,288669.76662709226
2024-07-31,32743.762182235718,120308.609333992,297364.7536779285
2024-08-01,31830.96346473694,117813.31533432007,290115.2616558972
2024-08-02,30395.821836471558,113048.87185287476,283211.2906389874
2024-08-05,30231.571718215942,114611.28022766113,274830.6890082986
2024-08-06,30779.30407524109,116281.61925888062,277637.48100519343
2024-08-07,30259.77445411682,114669.94371795654,274403.87952988263
2024-08-08,31127.055547714233,118927.25559616089,282796.17950174666
2024-08-09,31250.567316055298,118962.43692207336,284320.8932973305
2024-08-12,31225.7690410614,118412.24826860428,284765.19029601605
2024-08-13,31662.31460762024,120275.28913974762,291897.3689530825
2024-08-14,31553.656660079956,119131.32645082474,292146.9335648205
2024-08-15,31610.55765724182,120402.71107053757,299326.26553554705
2024-08-16,31391.1098613739,120537.28351736069,299608.3755323495
2024-08-19,31145.29995918274,121052.4998383522,303570.2437394377
2024-08-20,30996.1012134552,121181.15587615967,302853.49537435593
2024-08-21,30470.311254501343,120959.13248443604,304466.3666692063
2024-08-22,30683.691411972046,120855.93698883057,299352.2118563588
2024-08-23,30334.089071273804,120724.5961227417,302869.60309028183
2024-08-26,30459.497053146362,120493.43318939209,299730.00828482525
2024-08-27,30131.941633224487,120293.03826141357,300729.49655738816
2024-08-28,30568.139505386353,120351.26499176025,297185.8290494408
2024-08-29,30231.05428504944,120462.00052642822,296796.81421174476
2024-08-30,30399.161642074585,119951.38338470459,300623.8515378519
2024-09-03,30919.800329208374,120592.73686981201,291164.9628082738
2024-09-04,30560.31458091736,119998.85261535645,290591.5041247151
2024-09-05,31218.150911331177,120969.4020576477,290728.64467818465
2024-09-06,31261.54165840149,121880.24509429932,282911.21318996965
2024-09-09,30640.37655067444,122132.04944992065,286588.93168948643
2024-09-10,30445.294191360474,122226.14430999756,289174.595042423
2024-09-11,31337.61675453186,123778.94270706177,295443.0461760522
2024-09-12,31275.8950214386,122771.46788406372,298296.0616184625
2024-09-13,32062.44358253479,123398.56662368774,299701.60231279203
2024-09-16,31977.437551498413,122876.10169792175,298295.9116397295
2024-09-17,32408.33043861389,123369.78631019592,298439.35129998566
2024-09-18,32508.806478500366,123745.44945144653,297089.2427453787
2024-09-19,32585.935289382935,124199.55655288696,304696.5840243853
2024-09-20,32812.270544052124,124061.75162506104,303954.18929595785
2024-09-23,32620.071634292603,123724.46252441406,304886.547087623
2024-09-24,32366.12117958069,123739.70826339722,306309.30534050276
2024-09-25,32553.00417137146,124442.7981929779,306735.78486570605
2024-09-26,32525.02031135559,123665.70393943787,308930.87360212323
2024-09-27,32246.124486923218,123243.8756275177,307288.81644582795
2024-09-30,32388.386377334595,123361.55900764465,308088.50305026746
2024-10-01,33130.03790473938,123020.5049610138,303674.8389078429
2024-10-02,32921.33199119568,122829.75370979309,304124.6551239034
2024-10-03,32643.014471054077,121844.0787525177,303982.595267991
2024-10-04,32346.197511672974,122308.31180000305,307694.2689526625
2024-10-07,32516.522985458374,120657.85408210754,304096.24915187026
2024-10-08,32728.571508407593,121304.02445030212,308811.700500869
2024-10-09,32831.00267601013,122523.07566261292,311285.5397104691
2024-10-10,32851.93309593201,122598.4905834198,310869.34872635064
2024-10-11,32914.63348197937,121322.93726158142,311333.32293480786
2024-10-14,32724.18278312683,121941.65555381775,313899.3090779727
2024-10-15,33224.846212387085,124247.77105140686,309611.08714784245
2024-10-16,32637.194677352905,124112.75486183167,309829.48617885984
2024-10-17,33054.40760612488,123789.80298805237,310080.88053114066
2024-10-18,33253.92967796326,123421.97297096252,312132.97954350075
2024-10-21,33106.80827140808,123638.14380073547,312707.8480271498
2024-10-22,33043.84733772278,124009.01441383362,313153.07489398005
2024-10-23,33787.726793289185,124356.89591789246,308184.8193926101
2024-10-24,33648.147176742554,123862.41158103943,310732.80808781314
2024-10-25,34242.04051780701,123578.25772285461,312562.6986093372
2024-10-28,34005.29409980774,123127.22836494446,312548.1206764881
2024-10-29,34696.99249649048,122457.6324558258,315613.2360431291
2024-10-30,34536.47058868408,122547.89662361145,313110.6609082832
2024-10-31,35220.95545196533,121727.05520057678,305473.5338528996
2024-11-01,35756.11975288391,122838.52363204956,307665.4130444303
