,walk_forward_equity
2021-09-20,144665.77661037445
2021-09-21,143006.56780529022
2021-09-22,143723.95829296112
2021-09-23,145410.37534999847
2021-09-24,145416.75237751007
2021-09-27,145811.05720615387
2021-09-28,143279.1557302475
2021-09-29,143952.90679836273
2021-09-30,141281.2222852707
2021-10-01,142359.13083553314
2021-10-04,140505.32631397247
2021-10-05,142189.94341945648
2021-10-06,144316.09959506989
2021-10-07,145630.30957317352
2021-10-08,144097.93987560272
2021-10-11,142749.54359912872
2021-10-12,142673.6844110489
2021-10-13,143578.969912529
2021-10-14,148345.44876194
2021-10-15,148357.14263248444
2021-10-18,147385.8986787796
2021-10-19,148946.19160938263
2021-10-20,150303.62698078156
2021-10-21,149251.5566110611
2021-10-22,145795.3107728958
2021-10-25,145498.8149805069
2021-10-26,145098.10620975494
2021-10-27,144959.80851840973
2021-10-28,145561.8140039444
2021-10-29,145232.94525241852
2021-11-01,146386.97698307037
2021-11-02,146695.2562227249
2021-11-03,148221.5892419815
2021-11-04,147808.74044895172
2021-11-05,148629.4336900711
2021-11-08,148321.34882831573
2021-11-09,148635.62894916534
2021-11-10,149607.20259571075
2021-11-11,150206.19523334503
2021-11-12,150026.30391788483
2021-11-15,150026.30391788483
2021-11-16,150026.30391788483
2021-11-17,150026.30391788483
2021-11-18,150026.30391788483
2021-11-19,150026.30391788483
2021-11-22,150026.30391788483
2021-11-23,149669.62337589264
2021-11-24,149930.10482120514
2021-11-26,149176.04464054108
2021-11-29,149690.49221134186
2021-11-30,148597.50258731842
2021-12-01,146413.48622608185
2021-12-02,151246.05113315582
2021-12-03,152813.40143299103
2021-12-06,156322.1895723343
2021-12-07,156281.15137958527
2021-12-08,156507.40335559845
2021-12-09,155646.0389032364
2021-12-10,157653.922413826
2021-12-13,157679.43124485016
2021-12-14,157306.8660211563
2021-12-15,157242.98579883575
2021-12-16,157444.1072435379
2021-12-17,157084.5803079605
2021-12-20,156739.19033908844
2021-12-21,157380.84834384918
2021-12-22,157460.65892505646
2021-12-23,157814.73073673248
2021-12-27,158189.51393985748
2021-12-28,158044.13185977936
2021-12-29,158196.18044376373
2021-12-30,158097.47927188873
2021-12-31,158229.5239496231
2022-01-03,158229.5239496231
2022-01-04,158229.5239496231
2022-01-05,158229.5239496231
2022-01-06,158030.40388584137
2022-01-07,157732.67363071442
2022-01-10,157531.40723514557
2022-01-11,160845.44439029694
2022-01-12,161131.68646335602
2022-01-13,158752.88826084137
2022-01-14,158498.65711307526
2022-01-18,153353.0268716812
2022-01-19,150513.19494342804
2022-01-20,146206.43197727203
2022-01-21,143748.1126871109
2022-01-24,147053.6131219864
2022-01-25,142979.70975589752
2022-01-26,142966.90304660797
2022-01-27,141189.811709404
2022-01-28,142989.36573314667
2022-01-31,144610.99372386932
2022-02-01,145151.20409679413
2022-02-02,146020.63378429413
2022-02-03,146020.63378429413
2022-02-04,146020.63378429413
2022-02-07,146020.63378429413
2022-02-08,146020.63378429413
2022-02-09,146020.63378429413
2022-02-10,146020.63378429413
2022-02-11,146020.63378429413
2022-02-14,146020.63378429413
2022-02-15,146020.63378429413
2022-02-16,146020.63378429413
2022-02-17,146020.63378429413
2022-02-18,146020.63378429413
2022-02-22,146020.63378429413
2022-02-23,146020.63378429413
2022-02-24,146020.63378429413
2022-02-25,146020.63378429413
2022-02-28,146020.63378429413
2022-03-01,146020.63378429413
2022-03-02,146020.63378429413
2022-03-03,146020.63378429413
2022-03-04,146020.63378429413
2022-03-07,146020.63378429413
2022-03-08,146020.63378429413
2022-03-09,146020.63378429413
2022-03-10,146020.63378429413
2022-03-11,146020.63378429413
2022-03-14,146020.63378429413
2022-03-15,146020.63378429413
2022-03-16,146020.63378429413
2022-03-17,146020.63378429413
2022-03-18,146020.63378429413
2022-03-21,146020.63378429413
2022-03-22,146020.63378429413
2022-03-23,146020.63378429413
2022-03-24,146020.63378429413
2022-03-25,146020.63378429413
2022-03-28,146020.63378429413
2022-03-29,146020.63378429413
2022-03-30,146020.63378429413
2022-03-31,146020.63378429413
2022-04-01,146020.63378429413
2022-04-04,146020.63378429413
2022-04-05,146020.63378429413
2022-04-06,146168.8151731491
2022-04-07,146120.19163036346
2022-04-08,146069.25732707977
2022-04-11,145960.4332075119
2022-04-12,145921.0743894577
2022-04-13,146113.25005626678
2022-04-14,146222.0679807663
2022-04-18,146252.1713666916
2022-04-19,146729.13277721405
2022-04-20,147122.74573802948
2022-04-21,147122.74573802948
2022-04-22,147122.74573802948
2022-04-25,147122.74573802948
2022-04-26,147122.74573802948
2022-04-27,147122.74573802948
2022-04-28,147122.74573802948
2022-04-29,147122.74573802948
2022-05-02,147122.74573802948
2022-05-03,147122.74573802948
2022-05-04,147122.74573802948
2022-05-05,147122.74573802948
2022-05-06,147122.74573802948
2022-05-09,147122.74573802948
2022-05-10,147122.74573802948
2022-05-11,147122.74573802948
2022-05-12,147122.74573802948
2022-05-13,147122.74573802948
2022-05-16,147122.74573802948
2022-05-17,147122.74573802948
2022-05-18,147122.74573802948
2022-05-19,147122.74573802948
2022-05-20,147122.74573802948
2022-05-23,147122.74573802948
2022-05-24,147122.74573802948
2022-05-25,147122.74573802948
2022-05-26,147122.74573802948
2022-05-27,147122.74573802948
2022-05-31,147122.74573802948
2022-06-01,147122.74573802948
2022-06-02,147122.74573802948
2022-06-03,147122.74573802948
2022-06-06,147122.74573802948
2022-06-07,147122.74573802948
2022-06-08,147122.74573802948
2022-06-09,147122.74573802948
2022-06-10,147122.74573802948
2022-06-13,147122.74573802948
2022-06-14,147122.74573802948
2022-06-15,147122.74573802948
2022-06-16,147122.74573802948
2022-06-17,147122.74573802948
2022-06-21,147122.74573802948
2022-06-22,147122.74573802948
2022-06-23,147122.74573802948
2022-06-24,147122.74573802948
2022-06-27,147122.74573802948
2022-06-28,147122.74573802948
2022-06-29,147122.74573802948
2022-06-30,147122.74573802948
2022-07-01,147122.74573802948
2022-07-05,147122.74573802948
2022-07-06,147122.74573802948
2022-07-07,147122.74573802948
2022-07-08,147122.74573802948
2022-07-11,147122.74573802948
2022-07-12,147122.74573802948
2022-07-13,147122.74573802948
2022-07-14,147122.74573802948
2022-07-15,147122.74573802948
2022-07-18,147122.74573802948
2022-07-19,147122.74573802948
2022-07-20,147122.74573802948
2022-07-21,147122.74573802948
2022-07-22,147122.74573802948
2022-07-25,147122.74573802948
2022-07-26,147122.74573802948
2022-07-27,147122.74573802948
2022-07-28,147122.74573802948
2022-07-29,147122.74573802948
2022-08-01,147122.74573802948
2022-08-02,147122.74573802948
2022-08-03,147122.74573802948
2022-08-04,147122.74573802948
2022-08-05,147122.74573802948
2022-08-08,147122.74573802948
2022-08-09,147122.74573802948
2022-08-10,147122.74573802948
2022-08-11,147122.74573802948
2022-08-12,147122.74573802948
2022-08-15,147122.74573802948
2022-08-16,147122.74573802948
2022-08-17,147122.74573802948
2022-08-18,147122.74573802948
2022-08-19,147122.74573802948
2022-08-22,147122.74573802948
2022-08-23,147122.74573802948
2022-08-24,147122.74573802948
2022-08-25,147122.74573802948
2022-08-26,147122.74573802948
2022-08-29,147122.74573802948
2022-08-30,147122.74573802948
2022-08-31,147122.74573802948
2022-09-01,147122.74573802948
2022-09-02,147122.74573802948
2022-09-06,147122.74573802948
2022-09-07,147122.74573802948
2022-09-08,147122.74573802948
2022-09-09,147122.74573802948
2022-09-12,147122.74573802948
2022-09-13,147122.74573802948
2022-09-14,147122.74573802948
2022-09-15,147122.74573802948
2022-09-16,147122.74573802948
2022-09-19,147122.74573802948
2022-09-20,147122.74573802948
2022-09-21,147122.74573802948
2022-09-22,147122.74573802948
2022-09-23,147122.74573802948
2022-09-26,147122.74573802948
2022-09-27,147122.74573802948
2022-09-28,147122.74573802948
2022-09-29,147122.74573802948
2022-09-30,147122.74573802948
2022-10-03,147122.74573802948
2022-10-04,147122.74573802948
2022-10-05,147122.74573802948
2022-10-06,147122.74573802948
2022-10-07,147122.74573802948
2022-10-10,147122.74573802948
2022-10-11,147122.74573802948
2022-10-12,147122.74573802948
2022-10-13,147122.74573802948
2022-10-14,147122.74573802948
2022-10-17,147122.74573802948
2022-10-18,147122.74573802948
2022-10-19,147122.74573802948
2022-10-20,147122.74573802948
2022-10-21,147122.74573802948
2022-10-24,147122.74573802948
2022-10-25,147122.74573802948
2022-10-26,147122.74573802948
2022-10-27,147122.74573802948
2022-10-28,147122.74573802948
2022-10-31,147122.74573802948
2022-11-01,147122.74573802948
2022-11-02,147122.74573802948
2022-11-03,147122.74573802948
2022-11-04,147122.74573802948
2022-11-07,147122.74573802948
2022-11-08,147122.74573802948
2022-11-09,147122.74573802948
2022-11-10,147122.74573802948
2022-11-11,147122.74573802948
2022-11-14,147122.74573802948
2022-11-15,147122.74573802948
2022-11-16,147122.74573802948
2022-11-17,147122.74573802948
2022-11-18,147122.74573802948
2022-11-21,147122.74573802948
2022-11-22,147122.74573802948
2022-11-23,147122.74573802948
2022-11-25,147122.74573802948
2022-11-28,147122.74573802948
2022-11-29,147122.74573802948
2022-11-30,147122.74573802948
2022-12-01,147122.74573802948
2022-12-02,147122.74573802948
2022-12-05,147122.74573802948
2022-12-06,147122.74573802948
2022-12-07,147122.74573802948
2022-12-08,147122.74573802948
2022-12-09,147122.74573802948
2022-12-12,147122.74573802948
2022-12-13,147122.74573802948
2022-12-14,147122.74573802948
2022-12-15,147122.74573802948
2022-12-16,147122.74573802948
2022-12-19,147122.74573802948
2022-12-20,147122.74573802948
2022-12-21,147122.74573802948
2022-12-22,147122.74573802948
2022-12-23,147122.74573802948
2022-12-27,147122.74573802948
2022-12-28,147122.74573802948
2022-12-29,147122.74573802948
2022-12-30,147122.74573802948
2023-01-03,147122.74573802948
2023-01-04,147122.74573802948
2023-01-05,147122.74573802948
2023-01-06,147122.74573802948
2023-01-09,147122.74573802948
2023-01-10,147122.74573802948
2023-01-11,147122.74573802948
2023-01-12,147122.74573802948
2023-01-13,147122.74573802948
2023-01-17,147122.74573802948
2023-01-18,147122.74573802948
2023-01-19,147122.74573802948
2023-01-20,147122.74573802948
2023-01-23,147122.74573802948
2023-01-24,147122.74573802948
2023-01-25,147122.74573802948
2023-01-26,147122.74573802948
2023-01-27,147122.74573802948
2023-01-30,147679.39811229706
2023-01-31,148008.54896068573
2023-02-01,148448.66944408417
2023-02-02,148433.77170848846
2023-02-03,147535.71638774872
2023-02-06,147441.0156583786
2023-02-07,148050.9064435959
2023-02-08,147702.33726024628
2023-02-09,147737.21205425262
2023-02-10,147990.53848552704
2023-02-13,149617.4295988083
2023-02-14,149926.3955564499
2023-02-15,149816.41755199432
2023-02-16,149396.50387096405
2023-02-17,150266.5311536789
2023-02-21,147252.32290172577
2023-02-22,147252.32290172577
2023-02-23,147252.32290172577
2023-02-24,146948.702586174
2023-02-27,146959.51238536835
2023-02-28,147027.19250011444
2023-03-01,147212.84235668182
2023-03-02,147167.72275829315
2023-03-03,147550.30272960663
2023-03-06,147414.94250011444
2023-03-07,147163.02247142792
2023-03-08,146978.3128156662
2023-03-09,146430.00161266327
2023-03-10,146696.8496351242
2023-03-13,147378.0795545578
2023-03-14,147044.51735973358
2023-03-15,147598.7346754074
2023-03-16,147979.39556407928
2023-03-17,146439.11641979218
2023-03-20,149220.63838481903
2023-03-21,149998.25345897675
2023-03-22,147970.77884960175
2023-03-23,147318.65533733368
2023-03-24,147907.6915693283
2023-03-27,148560.62732219696
2023-03-28,149340.08574199677
2023-03-29,150741.30314159393
2023-03-30,151793.50761699677
2023-03-31,152834.84408855438
2023-04-03,152435.06006145477
2023-04-04,152111.73574352264
2023-04-05,152042.25278759003
2023-04-06,151848.40729045868
2023-04-10,152458.2695798874
2023-04-11,152458.2695798874
2023-04-12,152458.2695798874
2023-04-13,152458.2695798874
2023-04-14,152458.2695798874
2023-04-17,152458.2695798874
2023-04-18,152458.2695798874
2023-04-19,152458.2695798874
2023-04-20,152458.2695798874
2023-04-21,152458.2695798874
2023-04-24,152458.2695798874
2023-04-25,152458.2695798874
2023-04-26,151828.00474452972
2023-04-27,155791.8114824295
2023-04-28,157907.84827518463
2023-05-01,159010.4596376419
2023-05-02,157692.29423236847
2023-05-03,157330.82674503326
2023-05-04,156197.0116968155
2023-05-05,157376.88756656647
2023-05-08,156651.39638233185
2023-05-09,153629.2118616104
2023-05-10,154066.626496315
2023-05-11,153720.21596622467
2023-05-12,154974.86145877838
2023-05-15,156066.8225698471
2023-05-16,153183.3398218155
2023-05-17,154899.00045681
2023-05-18,155776.24006557465
2023-05-19,156187.37108898163
2023-05-22,156788.65883731842
2023-05-23,155702.61957263947
2023-05-24,154427.6529417038
2023-05-25,153603.8816614151
2023-05-26,154980.33384418488
2023-05-30,153045.93664073944
2023-05-31,155474.38328266144
2023-06-01,155605.48639392853
2023-06-02,158831.49256038666
2023-06-05,158461.55447101593
2023-06-06,155208.24894237518
2023-06-07,155376.2120294571
2023-06-08,158643.37765979767
2023-06-09,158074.7487192154
2023-06-12,158549.94227695465
2023-06-13,159160.3803987503
2023-06-14,158017.22253131866
2023-06-15,158688.339802742
2023-06-16,158427.58411884308
2023-06-20,158427.58411884308
2023-06-21,158427.58411884308
2023-06-22,158427.58411884308
2023-06-23,158427.58411884308
2023-06-26,158427.58411884308
2023-06-27,158403.65589618683
2023-06-28,159448.6797914505
2023-06-29,158875.38871479034
2023-06-30,159290.99958515167
2023-07-03,159235.60294818878
2023-07-05,160280.6227388382
2023-07-06,159390.09800434113
2023-07-07,159011.62853717804
2023-07-10,158208.27881336212
2023-07-11,157722.65757083893
2023-07-12,159287.19969272614
2023-07-13,162380.47412586212
2023-07-14,163506.1811952591
2023-07-17,163147.94045352936
2023-07-18,162687.78002643585
2023-07-19,163202.296998024
2023-07-20,162720.41991519928
2023-07-21,163723.08392429352
2023-07-24,164423.7757730484
2023-07-25,164423.7757730484
2023-07-26,164423.7757730484
2023-07-27,164423.7757730484
2023-07-28,164548.2912759781
2023-07-31,164264.2769021988
2023-08-01,164209.0756998062
2023-08-02,164325.67080783844
2023-08-03,163249.4135904312
2023-08-04,162513.04496860504
2023-08-07,166472.83848285675
2023-08-08,164778.71459674835
2023-08-09,165312.00544452667
2023-08-10,165870.01870822906
2023-08-11,165398.57470798492
2023-08-14,168575.04329013824
2023-08-15,165061.53533267975
2023-08-16,162601.00105381012
2023-08-17,159709.4720506668
2023-08-18,159715.81277942657
2023-08-21,162133.48729801178
2023-08-22,161324.63259220123
2023-08-23,165579.67944812775
2023-08-24,163380.1594400406
2023-08-25,166045.6246919632
2023-08-28,166858.5344400406
2023-08-29,169423.74920368195
2023-08-30,170332.34227848053
2023-08-31,169281.52557086945
2023-09-01,169983.36761951447
2023-09-05,168760.83166599274
2023-09-06,169028.90535259247
2023-09-07,170598.8210515976
2023-09-08,171502.28213977814
2023-09-11,172755.96301746368
2023-09-12,171807.7308397293
2023-09-13,170888.4773797989
2023-09-14,174585.43533039093
2023-09-15,172672.49162387848
2023-09-18,174155.60048389435
2023-09-19,173394.8166513443
2023-09-20,174366.96797275543
2023-09-21,172995.53434085846
2023-09-22,173193.75349140167
2023-09-25,173224.996632576
2023-09-26,169787.48142528534
2023-09-27,170144.9140806198
2023-09-28,172616.4999704361
2023-09-29,171011.78460788727
2023-10-02,169810.14468860626
2023-10-03,166168.2108926773
2023-10-04,171484.6542596817
2023-10-05,164681.2153673172
2023-10-06,166504.02007198334
2023-10-09,167941.07176876068
2023-10-10,170685.57987689972
2023-10-11,169497.74769687653
2023-10-12,166457.59726810455
2023-10-13,166873.82069683075
2023-10-16,168795.5675535202
2023-10-17,169891.6861600876
2023-10-18,167840.23500728607
2023-10-19,166908.18720149994
2023-10-20,165376.96673488617
2023-10-23,164911.17197704315
2023-10-24,168725.7290906906
2023-10-25,162012.62081050873
2023-10-26,159873.4607591629
2023-10-27,160323.38374233246
2023-10-30,161669.74046993256
2023-10-31,163921.2812719345
2023-11-01,165807.13519573212
2023-11-02,169911.55635356903
2023-11-03,174553.5459280014
2023-11-06,173835.6196088791
2023-11-07,174824.1530790329
2023-11-08,174606.28544139862
2023-11-09,174394.78544139862
2023-11-10,175272.76087474823
2023-11-13,174932.18873119354
2023-11-14,174859.94459056854
2023-11-15,174970.02912425995
2023-11-16,174385.3801984787
2023-11-17,175185.31525707245
2023-11-20,175780.2855939865
2023-11-21,175197.78620433807
2023-11-22,175446.03815746307
2023-11-24,175323.796336174
2023-11-27,175141.395945549
2023-11-28,174939.796336174
2023-11-29,174939.796336174
2023-11-30,174939.796336174
2023-12-01,174939.796336174
2023-12-04,174939.796336174
2023-12-05,174939.796336174
2023-12-06,174965.55692577362
2023-12-07,174965.55692577362
2023-12-08,174433.73659038544
2023-12-11,176016.82818126678
2023-12-12,176631.1586713791
2023-12-13,177503.5587720871
2023-12-14,175682.03274822235
2023-12-15,175379.35196208954
2023-12-18,174908.97247600555
2023-12-19,175648.3285703659
2023-12-20,175298.93648052216
2023-12-21,176021.5460691452
2023-12-22,176511.31709575653
2023-12-26,176921.2896604538
2023-12-27,177104.15843486786
2023-12-28,177601.91264629364
2023-12-29,177717.47819805145
2024-01-02,177717.47819805145
2024-01-03,177550.77949810028
2024-01-04,177672.01771831512
2024-01-05,177385.36601543427
2024-01-08,178278.08760356903
2024-01-09,178047.13817119598
2024-01-10,178119.74327373505
2024-01-11,178049.97886943817
2024-01-12,177943.83587360382
2024-01-16,178013.4152727127
2024-01-17,177622.72015476227
2024-01-18,178103.97257900238
2024-01-19,179247.05109119415
2024-01-22,179492.36989879608
2024-01-23,179615.84553050995
2024-01-24,179024.1749048233
2024-01-25,181496.40799045563
2024-01-26,183151.46125888824
2024-01-29,183964.7434873581
2024-01-30,183768.8203306198
2024-01-31,182245.4181585312
2024-02-01,183690.8532037735
2024-02-02,182082.71778774261
2024-02-05,180526.29423046112
2024-02-06,183014.9763288498
2024-02-07,183558.8010931015
2024-02-08,184646.6569700241
2024-02-09,185162.90486621857
2024-02-12,185113.1206407547
2024-02-13,183318.10049533844
2024-02-14,184816.78869724274
2024-02-15,186271.8272714615
2024-02-16,185771.21362400055
2024-02-20,186160.73599338531
2024-02-21,187123.54414463043
2024-02-22,187479.27169895172
2024-02-23,186938.4769296646
2024-02-26,185705.96764659882
2024-02-27,185950.4322938919
2024-02-28,186184.56555080414
2024-02-29,186732.95736026764
2024-03-01,185305.44178199768
2024-03-04,182824.50630283356
2024-03-05,182332.4979314804
2024-03-06,183121.4864578247
2024-03-07,185074.2873325348
2024-03-08,184937.78567504883
2024-03-11,187787.44438934326
2024-03-12,188873.89139556885
2024-03-13,188562.28578186035
2024-03-14,188299.0952987671
2024-03-15,186892.94270324707
2024-03-18,188469.87030029297
2024-03-19,188023.2908935547
2024-03-20,188515.92333984375
2024-03-21,188758.2615966797
2024-03-22,188671.98596191406
2024-03-25,188585.41552734375
2024-03-26,188500.6102294922
2024-03-27,189737.0532836914
2024-03-28,190049.1462020874
2024-04-01,189352.88778686523
2024-04-02,188224.865524292
2024-04-03,186784.55070877075
2024-04-04,184437.13455963135
2024-04-05,184854.72763061523
2024-04-08,183886.00625610352
2024-04-09,183886.76136779785
2024-04-10,177666.66332626343
2024-04-11,179243.33744812012
2024-04-12,175000.2452735901
2024-04-15,172252.16227340698
2024-04-16,171524.65824508667
2024-04-17,170598.0072069168
2024-04-18,170871.18110847473
2024-04-19,172483.3203458786
2024-04-22,174927.19547271729
2024-04-23,176422.1519317627
2024-04-24,177053.27690696716
2024-04-25,176903.1271457672
2024-04-26,177078.59392356873
2024-04-29,177476.5710659027
2024-04-30,174132.1236667633
2024-05-01,172330.70083284378
2024-05-02,175154.00532388687
2024-05-03,175995.7850599289
2024-05-06,176661.65954256058
2024-05-07,177495.18697929382
2024-05-08,177794.79627656937
2024-05-09,179480.38663339615
2024-05-10,180149.9838862419
2024-05-13,180185.81379175186
2024-05-14,180175.97161340714
2024-05-15,180088.80240869522
2024-05-16,180016.35911035538
2024-05-17,180016.35911035538
2024-05-20,180016.35911035538
2024-05-21,180016.35911035538
2024-05-22,180016.35911035538
2024-05-23,180016.35911035538
2024-05-24,180137.66997766495
2024-05-28,178670.30918359756
2024-05-29,178480.0111603737
2024-05-30,179179.34954690933
2024-05-31,181861.43933343887
2024-06-03,180497.2836174965
2024-06-04,182349.52264642715
2024-06-05,182359.55987024307
2024-06-06,182635.66476678848
2024-06-07,182031.45788431168
2024-06-10,180222.51877832413
2024-06-11,179465.41912317276
2024-06-12,180767.17960596085
2024-06-13,180363.61365747452
2024-06-14,179834.48801279068
2024-06-17,180379.3474793434
2024-06-18,179556.47244882584
2024-06-20,181050.18571329117
2024-06-21,182753.4145474434
2024-06-24,182808.87916612625
2024-06-25,182917.10689401627
2024-06-26,183192.1466164589
2024-06-27,183822.64853715897
2024-06-28,184135.62025499344
2024-07-01,183032.2653813362
2024-07-02,183136.97128725052
2024-07-03,183525.33122110367
2024-07-05,182476.02490854263
2024-07-08,181222.01529932022
2024-07-09,180041.89218187332
2024-07-10,180509.63063097
2024-07-11,182487.99020051956
2024-07-12,184175.71863222122
2024-07-15,185609.5470509529
2024-07-16,186305.7050423622
2024-07-17,186305.7050423622
2024-07-18,186305.7050423622
2024-07-19,186305.7050423622
2024-07-22,186305.7050423622
2024-07-23,186305.7050423622
2024-07-24,186305.7050423622
2024-07-25,183460.55375528336
2024-07-26,186107.82374811172
2024-07-29,187192.60898828506
2024-07-30,184522.04388666153
2024-07-31,187838.78367090225
2024-08-01,183861.37225580215
2024-08-02,175516.38054132462
2024-08-05,169241.29809999466
2024-08-06,171068.7209687233
2024-08-07,168361.31055688858
2024-08-08,174570.56454706192
2024-08-09,175119.51616334915
2024-08-12,174255.31464338303
2024-08-13,178029.95594453812
2024-08-14,177699.5572142601
2024-08-15,184977.05036878586
2024-08-16,185173.7322497368
2024-08-19,187092.8173995018
2024-08-20,187361.67894601822
2024-08-21,187444.4045548439
2024-08-22,187014.76526212692
2024-08-23,187014.76526212692
2024-08-26,187014.76526212692
2024-08-27,187014.76526212692
2024-08-28,187014.76526212692
2024-08-29,187014.76526212692
2024-08-30,187014.76526212692
2024-09-03,187014.76526212692
2024-09-04,186630.34569120407
2024-09-05,186985.48575162888
2024-09-06,184110.73561429977
2024-09-09,184515.4053759575
2024-09-10,185433.72835111618
2024-09-11,187307.93714475632
2024-09-12,188386.86889219284
2024-09-13,190463.96741819382
2024-09-16,189662.8939394951
2024-09-17,189608.7002902031
2024-09-18,189610.073199749
2024-09-19,192224.31144285202
2024-09-20,192139.01420164108
2024-09-23,192081.63662290573
2024-09-24,192208.32363462448
2024-09-25,192172.75966978073
2024-09-26,193343.48464536667
2024-09-27,193973.57662534714
2024-09-30,193653.24550962448
2024-10-01,193177.55288267136
2024-10-02,192827.7011370659
2024-10-03,191736.8969988823
2024-10-04,191856.31084775925
2024-10-07,189660.08089017868
2024-10-08,190526.17859601974
2024-10-09,191677.2997698784
2024-10-10,191984.89623975754
2024-10-11,193881.3930811882
2024-10-14,194165.98913145065
2024-10-15,196540.32393598557
2024-10-16,197696.39285612106
2024-10-17,197406.63785886765
2024-10-18,199665.0059313774
2024-10-21,198331.24308729172
2024-10-22,198430.01314496994
2024-10-23,199991.67395734787
2024-10-24,200682.6500430107
2024-10-25,200543.49900007248
2024-10-28,199295.5256075859
2024-10-29,200451.7273478508
2024-10-30,200129.05218839645
2024-10-31,192734.30110883713
2024-11-01,195749.69173002243
2024-11-04,194430.52293729782
2024-11-05,195966.87059736252
2024-11-06,198275.7528910637
2024-11-07,199660.3085513115
2024-11-08,198493.0466837883
2024-11-11,194669.80777311325
2024-11-12,192472.64409971237
2024-11-13,191583.7092833519
2024-11-14,190307.47395086288
2024-11-15,187627.563893795
2024-11-18,187723.27537298203
2024-11-19,187667.13807439804
2024-11-20,189262.58954381943
2024-11-21,190279.59498739243
2024-11-22,190919.18217611313
2024-11-25,193427.07488393784
2024-11-26,191964.5106291771
2024-11-27,191587.26100301743
2024-11-29,191985.02002859116
2024-12-02,191912.81846761703
2024-12-03,191579.93809652328
2024-12-04,191475.03830099106
2024-12-05,190612.39923238754
2024-12-06,190650.31568288803
2024-12-09,190158.71647787094
2024-12-10,190494.73344945908
2024-12-11,191198.11472082138
2024-12-12,191514.8291106224
2024-12-13,189899.26448202133
2024-12-16,187933.47400426865
2024-12-17,185775.67235708237
2024-12-18,180859.74685049057
2024-12-19,180050.65469503403
2024-12-20,183364.7239165306
2024-12-23,183256.50761175156
2024-12-24,187050.5004515648
2024-12-26,187036.73491430283
2024-12-27,185232.9599852562
2024-12-30,180799.12673711777
