ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,days_held,pnl_dollars,pnl_pct,reason
LIN,short,2020-07-06,2020-07-15,206.74644470214844,218.69198608398438,77.0,7,-919.8066864013672,-0.05777870279242487,stop_loss
WBD,long,2020-07-09,2020-07-15,19.25,21.780000686645508,477.0,4,1206.8103275299072,0.13142860709846793,mean_revert
AMGN,short,2020-07-01,2020-07-16,211.96524047851562,212.0316619873047,61.0,10,-4.0517120361328125,-0.0003133603822924677,max_holding
FAST,short,2020-07-02,2020-07-17,18.835124969482422,18.903554916381836,931.0,10,-63.70828056335449,-0.0036331028867760402,max_holding
TRI,short,2020-07-15,2020-07-24,62.22197341918945,60.86659622192383,287.0,7,388.9932556152344,0.021782934914880446,mean_revert
EXC,short,2020-07-17,2020-07-27,22.690868377685547,21.642715454101562,756.0,6,792.4036102294922,0.04619271973807532,mean_revert
LIN,short,2020-07-15,2020-07-29,218.69198608398438,225.2078094482422,51.0,10,-332.30699157714844,-0.029794522794061317,max_holding
MDLZ,short,2020-07-17,2020-07-29,46.36569595336914,48.69812774658203,382.0,8,-890.9889450073242,-0.05030511772234933,stop_loss
CCEP,short,2020-07-22,2020-08-04,34.35519790649414,33.1754035949707,516.0,9,608.7738647460938,0.034341071611187594,mean_revert
KDP,short,2020-07-27,2020-08-05,26.62518882751465,25.739402770996094,671.0,7,594.3624439239502,0.03326872392368453,mean_revert
PEP,short,2020-07-27,2020-08-06,114.09444427490234,112.5943832397461,156.0,8,234.009521484375,0.013147537942706141,mean_revert
MSTR,short,2020-07-29,2020-08-11,12.27400016784668,13.48900032043457,1446.0,9,-1756.8902206420898,-0.09898974547602986,stop_loss
QCOM,short,2020-07-30,2020-08-12,94.36475372314453,101.93576049804688,142.0,9,-1075.0829620361328,-0.08023129904111038,stop_loss
MSTR,short,2020-08-11,2020-08-14,13.48900032043457,14.663000106811523,1150.0,3,-1350.099754333496,-0.08703386155299096,stop_loss
MCHP,long,2020-08-05,2020-08-17,43.775299072265625,45.93517303466797,351.0,8,758.1157608032227,0.049340016131854555,mean_revert
TRI,short,2020-08-06,2020-08-20,66.27912902832031,68.93509674072266,272.0,10,-722.4232177734375,-0.04007245948068327,max_holding
EXC,long,2020-08-20,2020-08-24,21.120271682739258,21.9229736328125,826.0,2,663.031810760498,0.03800623221761195,mean_revert
WBD,short,2020-08-11,2020-08-25,22.479999542236328,22.860000610351562,791.0,10,-300.5808448791504,-0.01690396244898818,max_holding
INTU,short,2020-08-20,2020-08-25,306.7492370605469,322.42889404296875,56.0,3,-878.060791015625,-0.051115553318644404,stop_loss
CCEP,long,2020-08-21,2020-08-25,32.52735137939453,34.68753433227539,515.0,2,1112.4942207336426,0.06641127731811865,mean_revert
MSTR,short,2020-08-14,2020-08-28,14.663000106811523,14.689000129699707,560.0,10,-14.560012817382812,-0.001773172113400285,max_holding
ADI,short,2020-08-25,2020-08-31,108.1899642944336,106.01031494140625,159.0,4,346.56424713134766,0.020146502194006984,mean_revert
MCHP,short,2020-08-18,2020-09-01,47.70840835571289,50.10102081298828,366.0,10,-875.696159362793,-0.05015074993565332,stop_loss
MDLZ,short,2020-08-18,2020-09-01,49.10972595214844,49.90721893310547,356.0,10,-283.9075012207031,-0.016239002875603356,max_holding
LIN,short,2020-08-26,2020-09-02,232.7266387939453,240.3918914794922,74.0,5,-567.2286987304688,-0.03293672235060998,stop_loss
FAST,short,2020-08-28,2020-09-02,21.002796173095703,21.359724044799805,815.0,3,-290.8962154388428,-0.01699430250917358,stop_loss
PEP,short,2020-08-28,2020-09-02,115.9757080078125,118.75199127197266,147.0,3,-408.11363983154297,-0.02393848946344123,stop_loss
ADI,short,2020-09-02,2020-09-03,110.5,106.22798919677734,152.0,1,649.3456420898438,0.03866073125088377,mean_revert
FAST,short,2020-09-02,2020-09-03,21.359724044799805,20.220134735107422,788.0,1,897.9963760375977,0.05335224871361692,mean_revert
TER,long,2020-08-27,2020-09-04,82.84436798095703,76.89559936523438,208.0,6,-1237.3438720703125,-0.07180655439474251,stop_loss
LIN,short,2020-09-02,2020-09-04,240.3918914794922,228.81703186035156,70.0,2,810.2401733398438,0.04814995858597034,mean_revert
TRI,short,2020-09-02,2020-09-04,70.96946716308594,68.0837173461914,237.0,2,683.9227066040039,0.040661849838370005,mean_revert
INTU,short,2020-08-25,2020-09-08,322.42889404296875,307.4775695800781,46.0,9,687.7609252929688,0.04637092003577733,mean_revert
AMGN,short,2020-08-26,2020-09-08,209.253173828125,201.72549438476562,82.0,8,617.2697143554688,0.03597402756501276,mean_revert
QCOM,short,2020-09-01,2020-09-08,107.41154479980469,97.15364074707031,125.0,4,1282.2380065917969,0.09550094519032583,mean_revert
PEP,short,2020-09-02,2020-09-08,118.75199127197266,113.145263671875,141.0,3,790.5485916137695,0.04721375650246408,mean_revert
FAST,long,2020-09-04,2020-09-08,19.897613525390625,18.796724319458008,884.0,1,-973.1860580444336,-0.05532770070781666,stop_loss
MSTR,short,2020-09-15,2020-09-16,15.574999809265137,17.489999771118164,1120.0,1,-2144.7999572753906,-0.12295345009980975,stop_loss
CCEP,short,2020-09-03,2020-09-18,36.63169860839844,34.828773498535156,479.0,10,863.6011276245117,0.04921762239684758,mean_revert
TER,long,2020-09-04,2020-09-21,76.89559936523438,75.25200653076172,136.0,10,-223.52862548828125,-0.021374341939465375,max_holding
WBD,short,2020-09-14,2020-09-21,23.770000457763672,22.420000076293945,738.0,5,996.3002815246582,0.05679429345693573,mean_revert
ADI,long,2020-09-08,2020-09-22,102.42767333984375,104.0330581665039,173.0,10,277.73157501220703,0.015673350514696024,max_holding
FAST,long,2020-09-08,2020-09-22,18.796724319458008,19.26116180419922,826.0,10,383.62536239624023,0.024708426683708616,max_holding
EXC,long,2020-09-10,2020-09-23,20.84688949584961,20.055824279785156,855.0,9,-676.3607597351074,-0.03794643878272323,stop_loss
KDP,long,2020-09-10,2020-09-23,24.535417556762695,23.383045196533203,726.0,9,-836.6223335266113,-0.046967709335432276,stop_loss
MSTR,short,2020-09-16,2020-09-23,17.489999771118164,14.82800006866455,558.0,5,1485.3958339691162,0.15220124284103562,mean_revert
MDLZ,long,2020-09-18,2020-09-23,48.46659469604492,47.00881576538086,363.0,3,-529.1737518310547,-0.03007801434795301,stop_loss
PEP,long,2020-09-18,2020-09-28,109.7396240234375,115.16526794433594,160.0,6,868.10302734375,0.049441065332424164,mean_revert
MDLZ,long,2020-09-23,2020-09-30,47.00881576538086,49.537803649902344,375.0,5,948.3704566955566,0.05379816196909879,mean_revert
KDP,long,2020-09-23,2020-10-02,23.383045196533203,24.289031982421875,571.0,7,517.3184547424316,0.03874545758578077,mean_revert
ADI,short,2020-10-01,2020-10-02,107.92411041259766,103.4072265625,167.0,1,754.3196029663086,0.04185240751885238,mean_revert
AMGN,short,2020-10-01,2020-10-02,213.61082458496094,205.26348876953125,84.0,1,701.1762084960938,0.03907730720879102,mean_revert
